region,num_agents,policy,seed,episode,WEL,ISR,CE,burned_cells,total_reward
california,10,No-Op,2042,9,28.0,0.16666666666666666,1.0,796,-569.16015625
california,10,No-Op,2042,10,22.0,0.3333333333333333,1.0,618,-368.154296875
california,10,No-Op,2042,11,16.0,0.5,1.0,591,-285.83984375
california,10,No-Op,2042,12,28.0,0.16666666666666666,1.0,748,-573.779296875
california,10,No-Op,2042,13,34.0,0.0,1.0,827,-429.7265625
california,10,No-Op,2042,14,34.0,0.0,1.0,827,-585.556640625
california,10,No-Op,3042,0,28.0,0.16666666666666666,1.0,623,-459.0234375
california,10,No-Op,3042,1,6.0,0.6666666666666666,1.0,454,-240.9375
california,10,No-Op,3042,2,34.0,0.0,1.0,827,-393.193359375
california,10,No-Op,3042,3,22.0,0.3333333333333333,1.0,613,-357.529296875
california,10,No-Op,3042,4,34.0,0.0,1.0,827,-388.720703125
california,10,No-Op,3042,5,28.0,0.16666666666666666,1.0,769,-557.75390625
california,10,No-Op,3042,6,3.0,0.8333333333333334,1.0,311,-131.42578125
california,10,No-Op,3042,7,9.0,0.6666666666666666,1.0,407,-235.8984375
california,10,No-Op,3042,8,16.0,0.5,1.0,522,-249.8828125
california,10,No-Op,3042,9,28.0,0.16666666666666666,1.0,748,-526.318359375
california,10,No-Op,3042,10,28.0,0.16666666666666666,1.0,670,-476.943359375
california,10,No-Op,3042,11,28.0,0.16666666666666666,1.0,816,-616.71875
california,10,No-Op,3042,12,34.0,0.0,1.0,827,-485.634765625
california,10,No-Op,3042,13,22.0,0.3333333333333333,1.0,646,-409.189453125
california,10,No-Op,3042,14,16.0,0.5,1.0,561,-278.583984375
california,10,No-Op,4042,0,12.0,0.5,1.0,483,-266.54296875
california,10,No-Op,4042,1,22.0,0.3333333333333333,1.0,551,-370.3125
california,10,No-Op,4042,2,3.0,0.8333333333333334,1.0,330,-153.37890625
california,10,No-Op,4042,3,28.0,0.16666666666666666,1.0,728,-488.828125
california,10,No-Op,4042,4,28.0,0.16666666666666666,1.0,699,-511.083984375
california,10,No-Op,4042,5,34.0,0.0,1.0,827,-397.294921875
california,10,No-Op,4042,6,22.0,0.3333333333333333,1.0,609,-372.138671875
california,10,No-Op,4042,7,34.0,0.0,1.0,827,-461.42578125
california,10,No-Op,4042,8,22.0,0.3333333333333333,1.0,560,-379.86328125
california,10,No-Op,4042,9,28.0,0.16666666666666666,1.0,814,-590.478515625
california,10,No-Op,4042,10,12.0,0.5,1.0,468,-272.275390625
california,10,No-Op,4042,11,34.0,0.0,1.0,827,-300.41015625
california,10,No-Op,4042,12,22.0,0.3333333333333333,1.0,638,-412.431640625
california,10,No-Op,4042,13,28.0,0.16666666666666666,1.0,656,-431.85546875
california,10,No-Op,4042,14,28.0,0.16666666666666666,1.0,683,-454.5703125
california,10,Value-First Heuristic,42,0,34.0,0.0,0.9862745098039216,821,-414.619140625
california,10,Value-First Heuristic,42,1,16.0,0.5,0.9855172413793103,535,-274.697265625
california,10,Value-First Heuristic,42,2,28.0,0.16666666666666666,0.9855172413793103,622,-409.00390625
california,10,Value-First Heuristic,42,3,12.0,0.5,0.9889655172413793,481,-305.37109375
california,10,Value-First Heuristic,42,4,22.0,0.3333333333333333,0.9848275862068966,608,-370.888671875
california,10,Value-First Heuristic,42,5,34.0,0.0,0.9874125874125874,820,-589.990234375
california,10,Value-First Heuristic,42,6,34.0,0.0,0.9830769230769231,821,-569.74609375
california,10,Value-First Heuristic,42,7,34.0,0.0,0.9873563218390805,821,-354.98046875
california,10,Value-First Heuristic,42,8,22.0,0.3333333333333333,0.9889655172413793,535,-343.974609375
california,10,Value-First Heuristic,42,9,34.0,0.0,0.9768656716417911,818,-561.38671875
california,10,Value-First Heuristic,42,10,9.0,0.6666666666666666,0.9910344827586207,414,-257.900390625
california,10,Value-First Heuristic,42,11,22.0,0.3333333333333333,0.9862068965517241,532,-328.681640625
california,10,Value-First Heuristic,42,12,34.0,0.0,0.9861386138613861,818,-423.96484375
california,10,Value-First Heuristic,42,13,12.0,0.5,0.9903448275862069,462,-300.0
california,10,Value-First Heuristic,42,14,16.0,0.5,0.9820689655172414,593,-353.53515625
california,10,Value-First Heuristic,1042,0,22.0,0.3333333333333333,0.9882758620689656,536,-346.25
california,10,Value-First Heuristic,1042,1,34.0,0.0,0.9868965517241379,757,-544.541015625
california,10,Value-First Heuristic,1042,2,34.0,0.0,0.9898876404494382,821,-337.87109375
california,10,Value-First Heuristic,1042,3,28.0,0.16666666666666666,0.9882758620689656,740,-558.7890625
california,10,Value-First Heuristic,1042,4,34.0,0.0,0.9841726618705036,820,-555.76171875
california,10,Value-First Heuristic,1042,5,28.0,0.16666666666666666,0.9827586206896551,763,-544.23828125
california,10,Value-First Heuristic,1042,6,22.0,0.3333333333333333,0.9875862068965517,531,-323.76953125
california,10,Value-First Heuristic,1042,7,12.0,0.5,0.9910344827586207,470,-307.3046875
california,10,Value-First Heuristic,1042,8,34.0,0.0,0.9822916666666667,818,-370.712890625
california,10,Value-First Heuristic,1042,9,34.0,0.0,0.9822222222222222,821,-574.55078125
california,10,Value-First Heuristic,1042,10,34.0,0.0,0.9841379310344828,745,-494.443359375
california,10,Value-First Heuristic,1042,11,16.0,0.5,0.9813793103448276,620,-388.623046875
california,10,Value-First Heuristic,1042,12,16.0,0.5,0.9813793103448276,620,-388.59375
california,10,Value-First Heuristic,1042,13,34.0,0.0,0.9826388888888888,819,-646.1328125
california,10,Value-First Heuristic,1042,14,16.0,0.5,0.9882758620689656,510,-289.580078125
california,10,Value-First Heuristic,2042,0,28.0,0.16666666666666666,0.9917241379310345,734,-552.87109375
california,10,Value-First Heuristic,2042,1,34.0,0.0,0.9778688524590164,819,-519.287109375
california,10,Value-First Heuristic,2042,2,34.0,0.0,0.9807407407407407,818,-586.982421875
california,10,Value-First Heuristic,2042,3,34.0,0.0,0.98,814,-568.447265625
california,10,Value-First Heuristic,2042,4,22.0,0.3333333333333333,0.9841379310344828,638,-399.23828125
california,10,Value-First Heuristic,2042,5,16.0,0.5,0.9841379310344828,607,-373.017578125
california,10,Value-First Heuristic,2042,6,12.0,0.5,0.9910344827586207,499,-329.521484375
california,10,Value-First Heuristic,2042,7,34.0,0.0,0.9822222222222222,821,-574.541015625
california,10,Value-First Heuristic,2042,8,28.0,0.16666666666666666,0.9806896551724138,716,-557.763671875
california,10,Value-First Heuristic,2042,9,28.0,0.16666666666666666,0.9772413793103448,781,-558.57421875
california,10,Value-First Heuristic,2042,10,16.0,0.5,0.9868965517241379,598,-353.96484375
california,10,Value-First Heuristic,2042,11,16.0,0.5,0.9903448275862069,583,-280.068359375
california,10,Value-First Heuristic,2042,12,28.0,0.16666666666666666,0.9875862068965517,741,-568.203125
california,10,Value-First Heuristic,2042,13,34.0,0.0,0.9825242718446602,820,-421.884765625
california,10,Value-First Heuristic,2042,14,34.0,0.0,0.9768656716417911,818,-578.212890625
california,10,Value-First Heuristic,3042,0,28.0,0.16666666666666666,0.9875862068965517,617,-454.814453125
california,10,Value-First Heuristic,3042,1,6.0,0.6666666666666666,0.9903448275862069,444,-238.76953125
california,10,Value-First Heuristic,3042,2,34.0,0.0,0.9778947368421053,819,-388.828125
california,10,Value-First Heuristic,3042,3,16.0,0.5,0.98,594,-352.158203125
california,10,Value-First Heuristic,3042,4,34.0,0.0,0.9835051546391752,819,-379.0234375
california,10,Value-First Heuristic,3042,5,28.0,0.16666666666666666,0.9841379310344828,752,-549.6875
california,10,Value-First Heuristic,3042,6,3.0,0.8333333333333334,0.9924137931034482,309,-131.103515625
california,10,Value-First Heuristic,3042,7,9.0,0.6666666666666666,0.9903448275862069,403,-234.6875
california,10,Value-First Heuristic,3042,8,13.0,0.6666666666666666,0.9855172413793103,489,-233.671875
california,10,Value-First Heuristic,3042,9,28.0,0.16666666666666666,0.9882758620689656,738,-514.6875
california,10,Value-First Heuristic,3042,10,28.0,0.16666666666666666,0.9855172413793103,659,-469.5703125
california,10,Value-First Heuristic,3042,11,28.0,0.16666666666666666,0.9806896551724138,806,-606.923828125
california,10,Value-First Heuristic,3042,12,34.0,0.0,0.9774774774774775,819,-479.150390625
california,10,Value-First Heuristic,3042,13,22.0,0.3333333333333333,0.9868965517241379,627,-403.02734375
california,10,Value-First Heuristic,3042,14,16.0,0.5,0.9875862068965517,541,-261.953125
california,10,Value-First Heuristic,4042,0,6.0,0.6666666666666666,0.9889655172413793,471,-263.642578125
california,10,Value-First Heuristic,4042,1,22.0,0.3333333333333333,0.9903448275862069,546,-366.337890625
california,10,Value-First Heuristic,4042,2,3.0,0.8333333333333334,0.9903448275862069,328,-153.037109375
california,10,Value-First Heuristic,4042,3,28.0,0.16666666666666666,0.9779310344827586,716,-475.556640625
california,10,Value-First Heuristic,4042,4,28.0,0.16666666666666666,0.98,690,-503.359375
california,10,Value-First Heuristic,4042,5,34.0,0.0,0.9842105263157894,819,-393.056640625
california,10,Value-First Heuristic,4042,6,22.0,0.3333333333333333,0.9827586206896551,593,-366.318359375
california,10,Value-First Heuristic,4042,7,34.0,0.0,0.9883495145631068,820,-453.88671875
california,10,Value-First Heuristic,4042,8,22.0,0.3333333333333333,0.9896551724137931,555,-376.26953125
california,10,Value-First Heuristic,4042,9,28.0,0.16666666666666666,0.9855172413793103,803,-580.546875
california,10,Value-First Heuristic,4042,10,12.0,0.5,0.9903448275862069,460,-270.068359375
california,10,Value-First Heuristic,4042,11,34.0,0.0,0.9764705882352941,820,-294.6484375
california,10,Value-First Heuristic,4042,12,22.0,0.3333333333333333,0.9806896551724138,629,-406.845703125
california,10,Value-First Heuristic,4042,13,28.0,0.16666666666666666,0.9827586206896551,646,-424.638671875
california,10,Value-First Heuristic,4042,14,28.0,0.16666666666666666,0.9806896551724138,675,-449.677734375
california,10,Local Reactive,42,0,28.0,0.16666666666666666,0.9891472868217054,676,-498.06875
california,10,Local Reactive,42,1,-2.0,0.8333333333333334,0.9786206896551725,371,-229.07421875
california,10,Local Reactive,42,2,-5.0,0.8333333333333334,0.9855172413793103,458,-340.795703125
california,10,Local Reactive,42,3,-3.0,1.0,0.9903448275862069,279,-236.35
california,10,Local Reactive,42,4,-5.0,0.8333333333333334,0.9786206896551725,424,-310.94453125
california,10,Local Reactive,42,5,16.0,0.3333333333333333,0.983448275862069,666,-500.746875
california,10,Local Reactive,42,6,10.0,0.5,0.9889655172413793,657,-559.865625
california,10,Local Reactive,42,7,22.0,0.3333333333333333,0.9896551724137931,682,-596.242578125
california,10,Local Reactive,42,8,4.0,0.8333333333333334,0.98,356,-271.6625
california,10,Local Reactive,42,9,10.0,0.5,0.9758620689655172,688,-514.941015625
california,10,Local Reactive,42,10,-12.0,1.0,0.9848275862068966,273,-223.55703125
california,10,Local Reactive,42,11,4.0,0.8333333333333334,0.9868965517241379,341,-264.47265625
california,10,Local Reactive,42,12,16.0,0.3333333333333333,0.9841584158415841,721,-339.909375
california,10,Local Reactive,42,13,-9.0,1.0,0.9868965517241379,292,-243.5984375
california,10,Local Reactive,42,14,-2.0,0.8333333333333334,0.9820689655172414,441,-302.377734375
california,10,Local Reactive,1042,0,-2.0,0.8333333333333334,0.9862068965517241,364,-281.498828125
california,10,Local Reactive,1042,1,5.0,0.5,0.993103448275862,555,-408.857421875
california,10,Local Reactive,1042,2,28.0,0.16666666666666666,0.9882758620689656,664,-551.416015625
california,10,Local Reactive,1042,3,22.0,0.3333333333333333,0.9862068965517241,524,-419.4140625
california,10,Local Reactive,1042,4,10.0,0.5,0.9751724137931035,676,-491.27421875
california,10,Local Reactive,1042,5,4.0,0.6666666666666666,0.9868965517241379,626,-465.422265625
california,10,Local Reactive,1042,6,-2.0,0.8333333333333334,0.9862068965517241,343,-260.405078125
california,10,Local Reactive,1042,7,-22.0,1.0,0.9813793103448276,296,-246.37421875
california,10,Local Reactive,1042,8,16.0,0.3333333333333333,0.9862068965517241,640,-473.04921875
california,10,Local Reactive,1042,9,10.0,0.5,0.9862068965517241,633,-522.380078125
california,10,Local Reactive,1042,10,12.0,0.5,0.983448275862069,527,-349.521484375
california,10,Local Reactive,1042,11,-2.0,0.8333333333333334,0.9855172413793103,360,-274.179296875
california,10,Local Reactive,1042,12,4.0,0.6666666666666666,0.9813793103448276,455,-320.544140625
california,10,Local Reactive,1042,13,16.0,0.3333333333333333,0.9875862068965517,687,-524.931640625
california,10,Local Reactive,1042,14,-6.0,1.0,0.9682758620689655,330,-241.34687499999998
california,10,Local Reactive,2042,0,12.0,0.5,0.9868965517241379,507,-379.580078125
california,10,Local Reactive,2042,1,28.0,0.16666666666666666,0.9819672131147541,718,-397.70234375
california,10,Local Reactive,2042,2,16.0,0.3333333333333333,0.9862068965517241,714,-528.740234375
california,10,Local Reactive,2042,3,10.0,0.5,0.9924137931034482,632,-468.837890625
california,10,Local Reactive,2042,4,4.0,0.8333333333333334,0.9868965517241379,400,-307.29453125
california,10,Local Reactive,2042,5,-2.0,0.8333333333333334,0.9744827586206897,405,-308.82304687500005
california,10,Local Reactive,2042,6,0.0,0.8333333333333334,0.9882758620689656,332,-277.119140625
california,10,Local Reactive,2042,7,16.0,0.3333333333333333,0.98,669,-548.959765625
california,10,Local Reactive,2042,8,10.0,0.5,0.9868965517241379,553,-477.453515625
california,10,Local Reactive,2042,9,4.0,0.6666666666666666,0.9827586206896551,552,-298.046875
california,10,Local Reactive,2042,10,4.0,0.8333333333333334,0.9827586206896551,435,-314.211328125
california,10,Local Reactive,2042,11,4.0,0.6666666666666666,0.9875862068965517,416,-259.00625
california,10,Local Reactive,2042,12,10.0,0.5,0.9696551724137931,492,-394.587109375
california,10,Local Reactive,2042,13,28.0,0.16666666666666666,0.9793103448275862,640,-597.9953125000001
california,10,Local Reactive,2042,14,28.0,0.16666666666666666,0.9846715328467154,720,-412.5875
california,10,Local Reactive,3042,0,-12.0,1.0,0.9758620689655172,373,-344.3625
california,10,Local Reactive,3042,1,-9.0,1.0,0.9855172413793103,295,-201.76015625
california,10,Local Reactive,3042,2,16.0,0.3333333333333333,0.988659793814433,685,-303.505859375
california,10,Local Reactive,3042,3,-2.0,0.8333333333333334,0.9924137931034482,428,-280.302734375
california,10,Local Reactive,3042,4,28.0,0.16666666666666666,0.9845360824742269,720,-307.687890625
california,10,Local Reactive,3042,5,4.0,0.6666666666666666,0.9855172413793103,550,-433.95
california,10,Local Reactive,3042,6,-12.0,1.0,0.9896551724137931,231,-119.289453125
california,10,Local Reactive,3042,7,-15.0,1.0,0.9862068965517241,274,-196.051953125
california,10,Local Reactive,3042,8,-22.0,1.0,0.9813793103448276,322,-199.628515625
california,10,Local Reactive,3042,9,-10.0,0.8333333333333334,0.9924137931034482,414,-310.930078125
california,10,Local Reactive,3042,10,4.0,0.8333333333333334,0.9813793103448276,392,-336.3671875
california,10,Local Reactive,3042,11,10.0,0.5,0.9793103448275862,708,-522.8171875
california,10,Local Reactive,3042,12,28.0,0.16666666666666666,0.9801801801801802,770,-414.8484375
california,10,Local Reactive,3042,13,4.0,0.6666666666666666,0.9896551724137931,471,-331.5453125
california,10,Local Reactive,3042,14,1.0,0.8333333333333334,0.9924137931034482,363,-217.7390625
california,10,Local Reactive,4042,0,-9.0,1.0,0.9882758620689656,282,-206.696484375
california,10,Local Reactive,4042,1,-6.0,1.0,0.9820689655172414,331,-285.25859375
california,10,Local Reactive,4042,2,-19.0,1.0,0.9862068965517241,200,-116.657421875
california,10,Local Reactive,4042,3,16.0,0.5,0.9820689655172414,529,-395.461328125
california,10,Local Reactive,4042,4,4.0,0.6666666666666666,0.9889655172413793,448,-369.2015625
california,10,Local Reactive,4042,5,16.0,0.3333333333333333,0.9705263157894737,741,-343.378515625
california,10,Local Reactive,4042,6,-12.0,1.0,0.983448275862069,339,-278.41015625
california,10,Local Reactive,4042,7,28.0,0.16666666666666666,0.9834710743801653,719,-505.5296875
california,10,Local Reactive,4042,8,-19.0,1.0,0.992436974789916,281,-211.884765625
california,10,Local Reactive,4042,9,10.0,0.5,0.9813793103448276,674,-462.807421875
california,10,Local Reactive,4042,10,-9.0,1.0,0.9793103448275862,322,-225.3609375
california,10,Local Reactive,4042,11,16.0,0.3333333333333333,0.9868965517241379,661,-557.7390625
california,10,Local Reactive,4042,12,1.0,0.8333333333333334,0.9820689655172414,445,-336.15703125
california,10,Local Reactive,4042,13,10.0,0.6666666666666666,0.9696551724137931,466,-341.1203125
california,10,Local Reactive,4042,14,10.0,0.5,0.9724137931034482,465,-361.4640625
california,10,CommNet (matched),42,0,28.0,0.16666666666666666,0.3310077519379845,767,-603.65078125
california,10,CommNet (matched),42,1,16.0,0.5,0.30344827586206896,486,-273.9734375
california,10,CommNet (matched),42,2,22.0,0.3333333333333333,0.45379310344827584,549,-389.3894531249998
california,10,CommNet (matched),42,3,6.0,0.6666666666666666,0.3813793103448276,395,-285.276953125
california,10,CommNet (matched),42,4,16.0,0.5,0.3896551724137931,544,-360.9585937499999
california,10,CommNet (matched),42,5,34.0,0.0,0.37202797202797205,764,-574.405078125
california,10,CommNet (matched),42,6,28.0,0.16666666666666666,0.4115384615384615,757,-547.38203125
california,10,CommNet (matched),42,7,34.0,0.0,0.425,776,-374.53203125
california,10,CommNet (matched),42,8,10.0,0.6666666666666666,0.32827586206896553,444,-315.139453125
california,10,CommNet (matched),42,9,28.0,0.16666666666666666,0.4761194029850746,775,-536.666796875
california,10,CommNet (matched),42,10,3.0,0.8333333333333334,0.4413793103448276,341,-238.80546875
california,10,CommNet (matched),42,11,16.0,0.5,0.4606896551724138,451,-312.479296875
california,10,CommNet (matched),42,12,34.0,0.0,0.4546296296296296,781,-467.211328125
california,10,CommNet (matched),42,13,6.0,0.6666666666666666,0.3096551724137931,379,-275.98359374999995
california,10,CommNet (matched),42,14,16.0,0.5,0.3413793103448276,534,-343.60273437499995
california,10,CommNet (matched),1042,0,16.0,0.5,0.3,453,-323.884375
california,10,CommNet (matched),1042,1,24.0,0.16666666666666666,0.5537931034482758,713,-490.845703125
california,10,CommNet (matched),1042,2,28.0,0.16666666666666666,0.4124031007751938,765,-619.91484375
california,10,CommNet (matched),1042,3,16.0,0.3333333333333333,0.64,680,-513.999609375
california,10,CommNet (matched),1042,4,28.0,0.16666666666666666,0.40774647887323945,755,-560.11796875
california,10,CommNet (matched),1042,5,28.0,0.16666666666666666,0.3158620689655172,731,-535.346875
california,10,CommNet (matched),1042,6,10.0,0.6666666666666666,0.31448275862068964,445,-302.569140625
california,10,CommNet (matched),1042,7,6.0,0.6666666666666666,0.3889655172413793,376,-270.198828125
california,10,CommNet (matched),1042,8,28.0,0.16666666666666666,0.41338582677165353,760,-581.9679687500001
california,10,CommNet (matched),1042,9,28.0,0.16666666666666666,0.3235294117647059,764,-564.6304687500001
california,10,CommNet (matched),1042,10,18.0,0.3333333333333333,0.4013793103448276,676,-280.916796875
california,10,CommNet (matched),1042,11,16.0,0.5,0.3903448275862069,562,-377.901953125
california,10,CommNet (matched),1042,12,16.0,0.5,0.3903448275862069,562,-377.882421875
california,10,CommNet (matched),1042,13,34.0,0.0,0.32482758620689656,771,-620.79140625
california,10,CommNet (matched),1042,14,16.0,0.5,0.30482758620689654,440,-278.222265625
california,10,CommNet (matched),2042,0,16.0,0.3333333333333333,0.6193103448275862,715,-526.336328125
california,10,CommNet (matched),2042,1,28.0,0.16666666666666666,0.3963235294117647,771,-594.348828125
california,10,CommNet (matched),2042,2,34.0,0.0,0.3940740740740741,776,-564.0164062499999
california,10,CommNet (matched),2042,3,28.0,0.16666666666666666,0.3586206896551724,761,-556.3953125
california,10,CommNet (matched),2042,4,22.0,0.3333333333333333,0.34,584,-389.743359375
california,10,CommNet (matched),2042,5,16.0,0.5,0.3303448275862069,554,-364.459765625
california,10,CommNet (matched),2042,6,-6.0,0.8333333333333334,0.4089655172413793,385,-276.30781250000007
california,10,CommNet (matched),2042,7,28.0,0.16666666666666666,0.3235294117647059,764,-564.6207031250001
california,10,CommNet (matched),2042,8,28.0,0.16666666666666666,0.3062068965517241,663,-533.3421875
california,10,CommNet (matched),2042,9,28.0,0.16666666666666666,0.3813793103448276,688,-526.4113281250001
california,10,CommNet (matched),2042,10,16.0,0.5,0.30482758620689654,542,-358.36796875
california,10,CommNet (matched),2042,11,16.0,0.5,0.30344827586206896,542,-285.69453124999995
california,10,CommNet (matched),2042,12,16.0,0.3333333333333333,0.5062068965517241,675,-517.322265625
california,10,CommNet (matched),2042,13,28.0,0.16666666666666666,0.3310077519379845,767,-603.31875
california,10,CommNet (matched),2042,14,28.0,0.16666666666666666,0.4044776119402985,764,-509.08281250000005
california,10,CommNet (matched),3042,0,16.0,0.3333333333333333,0.5110344827586207,543,-403.164453125
california,10,CommNet (matched),3042,1,0.0,0.8333333333333334,0.3317241379310345,376,-226.712890625
california,10,CommNet (matched),3042,2,34.0,0.0,0.36105263157894735,771,-366.99453125
california,10,CommNet (matched),3042,3,16.0,0.5,0.3413793103448276,534,-342.14765624999995
california,10,CommNet (matched),3042,4,28.0,0.16666666666666666,0.3392,772,-573.3046875
california,10,CommNet (matched),3042,5,28.0,0.16666666666666666,0.3158620689655172,716,-536.548046875
california,10,CommNet (matched),3042,6,-3.0,1.0,0.3096551724137931,286,-136.48671874999997
california,10,CommNet (matched),3042,7,3.0,0.8333333333333334,0.32482758620689656,328,-221.23906250000002
california,10,CommNet (matched),3042,8,10.0,0.6666666666666666,0.3096551724137931,446,-241.68007812500002
california,10,CommNet (matched),3042,9,22.0,0.3333333333333333,0.3020689655172414,680,-372.8242187499999
california,10,CommNet (matched),3042,10,16.0,0.5,0.3875862068965517,596,-433.2914062499999
california,10,CommNet (matched),3042,11,28.0,0.16666666666666666,0.4731034482758621,687,-565.0218750000001
california,10,CommNet (matched),3042,12,28.0,0.16666666666666666,0.5432432432432432,771,-444.8484375
california,10,CommNet (matched),3042,13,16.0,0.5,0.3896551724137931,569,-389.6453125
california,10,CommNet (matched),3042,14,10.0,0.6666666666666666,0.3917241379310345,483,-268.28828125
california,10,CommNet (matched),4042,0,0.0,0.8333333333333334,0.3303448275862069,393,-246.40976562499998
california,10,CommNet (matched),4042,1,10.0,0.6666666666666666,0.39448275862068966,452,-325.272265625
california,10,CommNet (matched),4042,2,-3.0,1.0,0.3917241379310345,280,-147.24921875
california,10,CommNet (matched),4042,3,28.0,0.16666666666666666,0.37448275862068964,676,-473.55390625
california,10,CommNet (matched),4042,4,28.0,0.16666666666666666,0.4262068965517241,646,-484.34296875
california,10,CommNet (matched),4042,5,28.0,0.16666666666666666,0.39166666666666666,768,-645.472265625
california,10,CommNet (matched),4042,6,16.0,0.5,0.39241379310344826,527,-347.85859375
california,10,CommNet (matched),4042,7,28.0,0.16666666666666666,0.37592592592592594,770,-474.9421875
california,10,CommNet (matched),4042,8,16.0,0.5,0.3986206896551724,468,-343.84648437500005
california,10,CommNet (matched),4042,9,28.0,0.16666666666666666,0.4793103448275862,759,-550.309375
california,10,CommNet (matched),4042,10,6.0,0.6666666666666666,0.3406896551724138,386,-252.853125
california,10,CommNet (matched),4042,11,28.0,0.16666666666666666,0.4075757575757576,762,-637.4773437499999
california,10,CommNet (matched),4042,12,16.0,0.5,0.4103448275862069,558,-390.23749999999984
california,10,CommNet (matched),4042,13,16.0,0.5,0.33655172413793105,575,-388.751953125
california,10,CommNet (matched),4042,14,22.0,0.3333333333333333,0.3875862068965517,622,-439.80546874999993
