region,num_agents,policy,seed,episode,WEL,ISR,CE,burned_cells,total_reward
saudi,3,CommNet (matched),4042,10,1.0,0.5714285714285714,0.6735632183908046,838,-543.44921875
saudi,3,CommNet (matched),4042,11,27.0,0.2857142857142857,0.6769759450171822,893,-580.466015625
saudi,3,CommNet (matched),4042,12,21.0,0.42857142857142855,0.6735632183908046,875,-647.64375
saudi,3,CommNet (matched),4042,13,7.0,0.42857142857142855,0.3701149425287356,887,-702.32109375
saudi,3,CommNet (matched),4042,14,27.0,0.2857142857142857,0.67601246105919,893,-615.24140625
saudi,6,No-Op,42,0,27.0,0.2857142857142857,1.0,900,-191.26953125
saudi,6,No-Op,42,1,27.0,0.2857142857142857,1.0,872,-609.814453125
saudi,6,No-Op,42,2,27.0,0.2857142857142857,1.0,898,-739.8828125
saudi,6,No-Op,42,3,27.0,0.2857142857142857,1.0,761,-405.009765625
saudi,6,No-Op,42,4,27.0,0.2857142857142857,1.0,888,-671.2890625
saudi,6,No-Op,42,5,27.0,0.2857142857142857,1.0,900,-351.396484375
saudi,6,No-Op,42,6,27.0,0.2857142857142857,1.0,900,-572.59765625
saudi,6,No-Op,42,7,27.0,0.2857142857142857,1.0,900,-161.376953125
saudi,6,No-Op,42,8,27.0,0.2857142857142857,1.0,821,-508.857421875
saudi,6,No-Op,42,9,27.0,0.2857142857142857,1.0,900,-629.560546875
saudi,6,No-Op,42,10,27.0,0.2857142857142857,1.0,900,-538.623046875
saudi,6,No-Op,42,11,27.0,0.2857142857142857,1.0,900,-628.4375
saudi,6,No-Op,42,12,27.0,0.2857142857142857,1.0,900,-414.384765625
saudi,6,No-Op,42,13,27.0,0.2857142857142857,1.0,680,-315.95703125
saudi,6,No-Op,42,14,27.0,0.2857142857142857,1.0,900,-731.71875
saudi,6,No-Op,1042,0,27.0,0.2857142857142857,1.0,900,-585.283203125
saudi,6,No-Op,1042,1,27.0,0.2857142857142857,1.0,857,-589.140625
saudi,6,No-Op,1042,2,27.0,0.2857142857142857,1.0,900,-653.45703125
saudi,6,No-Op,1042,3,27.0,0.2857142857142857,1.0,838,-544.521484375
saudi,6,No-Op,1042,4,27.0,0.2857142857142857,1.0,900,-471.279296875
saudi,6,No-Op,1042,5,27.0,0.2857142857142857,1.0,900,-238.828125
saudi,6,No-Op,1042,6,27.0,0.2857142857142857,1.0,900,-659.1015625
saudi,6,No-Op,1042,7,27.0,0.2857142857142857,1.0,900,-667.98828125
saudi,6,No-Op,1042,8,27.0,0.2857142857142857,1.0,900,-445.0390625
saudi,6,No-Op,1042,9,27.0,0.2857142857142857,1.0,900,-296.3671875
saudi,6,No-Op,1042,10,27.0,0.2857142857142857,1.0,809,-487.91015625
saudi,6,No-Op,1042,11,27.0,0.2857142857142857,1.0,900,-617.294921875
saudi,6,No-Op,1042,12,27.0,0.2857142857142857,1.0,900,-617.275390625
saudi,6,No-Op,1042,13,27.0,0.2857142857142857,1.0,900,-715.927734375
saudi,6,No-Op,1042,14,27.0,0.2857142857142857,1.0,884,-668.69140625
saudi,6,No-Op,2042,0,27.0,0.2857142857142857,1.0,859,-595.966796875
saudi,6,No-Op,2042,1,27.0,0.2857142857142857,1.0,900,-640.361328125
saudi,6,No-Op,2042,2,27.0,0.2857142857142857,1.0,900,-677.626953125
saudi,6,No-Op,2042,3,27.0,0.2857142857142857,1.0,900,-190.13671875
saudi,6,No-Op,2042,4,27.0,0.2857142857142857,1.0,900,-455.29296875
saudi,6,No-Op,2042,5,27.0,0.2857142857142857,1.0,900,-679.189453125
saudi,6,No-Op,2042,6,27.0,0.2857142857142857,1.0,877,-592.20703125
saudi,6,No-Op,2042,7,27.0,0.2857142857142857,1.0,900,-296.34765625
saudi,6,No-Op,2042,8,27.0,0.2857142857142857,1.0,900,-696.318359375
saudi,6,No-Op,2042,9,27.0,0.2857142857142857,1.0,900,-694.00390625
saudi,6,No-Op,2042,10,27.0,0.2857142857142857,1.0,900,-639.951171875
saudi,6,No-Op,2042,11,27.0,0.2857142857142857,1.0,900,-390.712890625
saudi,6,No-Op,2042,12,27.0,0.2857142857142857,1.0,900,-597.919921875
saudi,6,No-Op,2042,13,27.0,0.2857142857142857,1.0,900,-466.50390625
saudi,6,No-Op,2042,14,27.0,0.2857142857142857,1.0,900,-649.443359375
saudi,6,No-Op,3042,0,27.0,0.2857142857142857,1.0,795,-461.07421875
saudi,6,No-Op,3042,1,27.0,0.2857142857142857,1.0,900,-716.09375
saudi,6,No-Op,3042,2,27.0,0.2857142857142857,1.0,900,-131.23046875
saudi,6,No-Op,3042,3,27.0,0.2857142857142857,1.0,900,-747.646484375
saudi,6,No-Op,3042,4,27.0,0.2857142857142857,1.0,900,-414.208984375
saudi,6,No-Op,3042,5,27.0,0.2857142857142857,1.0,900,-437.2265625
saudi,6,No-Op,3042,6,27.0,0.2857142857142857,1.0,900,-632.28515625
saudi,6,No-Op,3042,7,27.0,0.2857142857142857,1.0,853,-521.328125
saudi,6,No-Op,3042,8,27.0,0.2857142857142857,1.0,866,-588.80859375
saudi,6,No-Op,3042,9,27.0,0.2857142857142857,1.0,900,-554.697265625
saudi,6,No-Op,3042,10,27.0,0.2857142857142857,1.0,900,-685.068359375
saudi,6,No-Op,3042,11,27.0,0.2857142857142857,1.0,900,-705.537109375
saudi,6,No-Op,3042,12,27.0,0.2857142857142857,1.0,900,-538.84765625
saudi,6,No-Op,3042,13,27.0,0.2857142857142857,1.0,900,-712.685546875
saudi,6,No-Op,3042,14,27.0,0.2857142857142857,1.0,900,-691.3671875
saudi,6,No-Op,4042,0,27.0,0.2857142857142857,1.0,890,-666.66015625
saudi,6,No-Op,4042,1,27.0,0.2857142857142857,1.0,900,-574.5703125
saudi,6,No-Op,4042,2,27.0,0.2857142857142857,1.0,752,-382.900390625
saudi,6,No-Op,4042,3,27.0,0.2857142857142857,1.0,900,-169.033203125
saudi,6,No-Op,4042,4,27.0,0.2857142857142857,1.0,900,-534.70703125
saudi,6,No-Op,4042,5,27.0,0.2857142857142857,1.0,900,-456.015625
saudi,6,No-Op,4042,6,27.0,0.2857142857142857,1.0,874,-635.1953125
saudi,6,No-Op,4042,7,27.0,0.2857142857142857,1.0,900,-687.587890625
saudi,6,No-Op,4042,8,27.0,0.2857142857142857,1.0,900,-720.087890625
saudi,6,No-Op,4042,9,27.0,0.2857142857142857,1.0,900,-698.28125
saudi,6,No-Op,4042,10,27.0,0.2857142857142857,1.0,855,-556.123046875
saudi,6,No-Op,4042,11,27.0,0.2857142857142857,1.0,900,-588.232421875
saudi,6,No-Op,4042,12,27.0,0.2857142857142857,1.0,884,-657.55859375
saudi,6,No-Op,4042,13,27.0,0.2857142857142857,1.0,893,-708.291015625
saudi,6,No-Op,4042,14,27.0,0.2857142857142857,1.0,900,-622.080078125
saudi,6,Value-First Heuristic,42,0,27.0,0.2857142857142857,0.9797979797979798,900,-191.26953125
saudi,6,Value-First Heuristic,42,1,15.0,0.42857142857142855,0.9896551724137931,867,-605.087890625
saudi,6,Value-First Heuristic,42,2,15.0,0.42857142857142855,0.9954022988505747,895,-737.0703125
saudi,6,Value-First Heuristic,42,3,15.0,0.42857142857142855,0.9885057471264368,755,-400.517578125
saudi,6,Value-First Heuristic,42,4,15.0,0.42857142857142855,0.9919540229885058,883,-666.0546875
saudi,6,Value-First Heuristic,42,5,27.0,0.2857142857142857,0.9907407407407407,900,-351.396484375
saudi,6,Value-First Heuristic,42,6,27.0,0.2857142857142857,0.9873188405797102,899,-571.845703125
saudi,6,Value-First Heuristic,42,7,27.0,0.2857142857142857,0.9770114942528736,900,-161.376953125
saudi,6,Value-First Heuristic,42,8,15.0,0.42857142857142855,0.9896551724137931,816,-504.404296875
saudi,6,Value-First Heuristic,42,9,15.0,0.42857142857142855,0.9913194444444444,898,-628.388671875
saudi,6,Value-First Heuristic,42,10,15.0,0.42857142857142855,0.9920634920634921,895,-535.56640625
saudi,6,Value-First Heuristic,42,11,15.0,0.42857142857142855,0.9957983193277311,896,-625.91796875
saudi,6,Value-First Heuristic,42,12,15.0,0.42857142857142855,0.9848484848484849,898,-413.80859375
saudi,6,Value-First Heuristic,42,13,15.0,0.42857142857142855,0.9908045977011494,674,-312.28515625
saudi,6,Value-First Heuristic,42,14,27.0,0.2857142857142857,0.9877450980392157,898,-729.716796875
saudi,6,Value-First Heuristic,1042,0,15.0,0.42857142857142855,0.9941520467836257,896,-583.095703125
saudi,6,Value-First Heuristic,1042,1,15.0,0.42857142857142855,0.9942528735632183,852,-584.58984375
saudi,6,Value-First Heuristic,1042,2,27.0,0.2857142857142857,0.9880952380952381,899,-652.65625
saudi,6,Value-First Heuristic,1042,3,15.0,0.42857142857142855,0.9919540229885058,834,-541.07421875
saudi,6,Value-First Heuristic,1042,4,27.0,0.2857142857142857,0.9900793650793651,899,-470.5859375
saudi,6,Value-First Heuristic,1042,5,15.0,0.42857142857142855,0.975,898,-238.57421875
saudi,6,Value-First Heuristic,1042,6,15.0,0.42857142857142855,0.9931693989071039,896,-656.26953125
saudi,6,Value-First Heuristic,1042,7,15.0,0.42857142857142855,0.9964285714285714,896,-665.166015625
saudi,6,Value-First Heuristic,1042,8,15.0,0.42857142857142855,0.9859154929577465,898,-444.423828125
saudi,6,Value-First Heuristic,1042,9,27.0,0.2857142857142857,0.9891304347826086,900,-296.3671875
saudi,6,Value-First Heuristic,1042,10,15.0,0.42857142857142855,0.9885057471264368,804,-483.92578125
saudi,6,Value-First Heuristic,1042,11,27.0,0.2857142857142857,0.9964539007092199,899,-616.69921875
saudi,6,Value-First Heuristic,1042,12,27.0,0.2857142857142857,0.9964539007092199,899,-616.6796875
saudi,6,Value-First Heuristic,1042,13,15.0,0.42857142857142855,0.9916666666666667,898,-714.4140625
saudi,6,Value-First Heuristic,1042,14,15.0,0.42857142857142855,0.9954022988505747,881,-666.064453125
saudi,6,Value-First Heuristic,2042,0,15.0,0.42857142857142855,0.9942528735632183,855,-592.861328125
saudi,6,Value-First Heuristic,2042,1,15.0,0.42857142857142855,0.99,898,-639.189453125
saudi,6,Value-First Heuristic,2042,2,15.0,0.42857142857142855,0.9954545454545455,898,-676.2890625
saudi,6,Value-First Heuristic,2042,3,27.0,0.2857142857142857,0.984375,900,-190.13671875
saudi,6,Value-First Heuristic,2042,4,15.0,0.42857142857142855,0.9852941176470589,898,-454.55078125
saudi,6,Value-First Heuristic,2042,5,27.0,0.2857142857142857,0.9925595238095238,899,-678.4765625
saudi,6,Value-First Heuristic,2042,6,15.0,0.42857142857142855,0.9954022988505747,873,-589.1796875
saudi,6,Value-First Heuristic,2042,7,27.0,0.2857142857142857,0.9891304347826086,900,-296.34765625
saudi,6,Value-First Heuristic,2042,8,27.0,0.2857142857142857,0.9926253687315634,898,-694.62890625
saudi,6,Value-First Heuristic,2042,9,15.0,0.42857142857142855,0.9971264367816092,898,-692.71484375
saudi,6,Value-First Heuristic,2042,10,27.0,0.2857142857142857,0.9917355371900827,898,-637.900390625
saudi,6,Value-First Heuristic,2042,11,27.0,0.2857142857142857,0.9895833333333334,900,-390.712890625
saudi,6,Value-First Heuristic,2042,12,15.0,0.42857142857142855,0.9939393939393939,896,-595.5078125
saudi,6,Value-First Heuristic,2042,13,27.0,0.2857142857142857,0.9859154929577465,900,-466.50390625
saudi,6,Value-First Heuristic,2042,14,15.0,0.42857142857142855,0.9921383647798742,898,-648.359375
saudi,6,Value-First Heuristic,3042,0,15.0,0.42857142857142855,0.9908045977011494,790,-456.58203125
saudi,6,Value-First Heuristic,3042,1,15.0,0.42857142857142855,0.9965277777777778,896,-712.783203125
saudi,6,Value-First Heuristic,3042,2,27.0,0.2857142857142857,0.9866666666666667,900,-131.23046875
saudi,6,Value-First Heuristic,3042,3,27.0,0.2857142857142857,0.988009592326139,898,-745.48828125
saudi,6,Value-First Heuristic,3042,4,15.0,0.42857142857142855,0.9852941176470589,898,-413.681640625
saudi,6,Value-First Heuristic,3042,5,27.0,0.2857142857142857,0.9923076923076923,900,-437.2265625
saudi,6,Value-First Heuristic,3042,6,15.0,0.42857142857142855,0.9962962962962963,896,-629.6875
saudi,6,Value-First Heuristic,3042,7,15.0,0.42857142857142855,0.993103448275862,848,-517.3828125
saudi,6,Value-First Heuristic,3042,8,15.0,0.42857142857142855,0.9896551724137931,861,-584.12109375
saudi,6,Value-First Heuristic,3042,9,15.0,0.42857142857142855,0.9935275080906149,895,-551.748046875
saudi,6,Value-First Heuristic,3042,10,15.0,0.42857142857142855,0.9933862433862434,895,-680.400390625
saudi,6,Value-First Heuristic,3042,11,15.0,0.42857142857142855,0.9959349593495935,897,-703.134765625
saudi,6,Value-First Heuristic,3042,12,15.0,0.42857142857142855,0.9879518072289156,898,-537.998046875
saudi,6,Value-First Heuristic,3042,13,27.0,0.2857142857142857,0.9909560723514211,898,-710.830078125
saudi,6,Value-First Heuristic,3042,14,27.0,0.2857142857142857,0.9862258953168044,899,-690.5859375
saudi,6,Value-First Heuristic,4042,0,15.0,0.42857142857142855,0.996551724137931,886,-663.18359375
saudi,6,Value-First Heuristic,4042,1,15.0,0.42857142857142855,0.9915254237288136,895,-571.572265625
saudi,6,Value-First Heuristic,4042,2,15.0,0.42857142857142855,0.9908045977011494,746,-378.6328125
saudi,6,Value-First Heuristic,4042,3,27.0,0.2857142857142857,0.9833333333333333,900,-169.033203125
saudi,6,Value-First Heuristic,4042,4,27.0,0.2857142857142857,0.9895833333333334,899,-534.2578125
saudi,6,Value-First Heuristic,4042,5,27.0,0.2857142857142857,0.9891774891774892,899,-455.380859375
saudi,6,Value-First Heuristic,4042,6,15.0,0.42857142857142855,0.993103448275862,872,-633.740234375
saudi,6,Value-First Heuristic,4042,7,27.0,0.2857142857142857,0.9950248756218906,898,-685.60546875
saudi,6,Value-First Heuristic,4042,8,15.0,0.42857142857142855,0.9940476190476191,895,-715.76171875
saudi,6,Value-First Heuristic,4042,9,15.0,0.42857142857142855,0.9956140350877193,897,-695.869140625
saudi,6,Value-First Heuristic,4042,10,15.0,0.42857142857142855,0.9954022988505747,851,-553.0859375
saudi,6,Value-First Heuristic,4042,11,27.0,0.2857142857142857,0.9896907216494846,900,-588.232421875
saudi,6,Value-First Heuristic,4042,12,15.0,0.42857142857142855,0.9919540229885058,879,-652.607421875
saudi,6,Value-First Heuristic,4042,13,15.0,0.42857142857142855,0.9954022988505747,889,-703.525390625
saudi,6,Value-First Heuristic,4042,14,27.0,0.2857142857142857,0.9875389408099688,900,-622.080078125
saudi,6,Local Reactive,42,0,27.0,0.2857142857142857,0.9696969696969697,882,-186.42578125
saudi,6,Local Reactive,42,1,27.0,0.2857142857142857,0.9827586206896551,760,-523.05390625
saudi,6,Local Reactive,42,2,27.0,0.2857142857142857,0.9885057471264368,810,-656.455078125
saudi,6,Local Reactive,42,3,19.0,0.42857142857142855,0.996551724137931,531,-327.96875
saudi,6,Local Reactive,42,4,19.0,0.42857142857142855,0.9873563218390805,737,-554.111328125
saudi,6,Local Reactive,42,5,27.0,0.2857142857142857,0.9907407407407407,882,-342.275390625
saudi,6,Local Reactive,42,6,27.0,0.2857142857142857,0.9710144927536232,868,-539.2578125
saudi,6,Local Reactive,42,7,27.0,0.2857142857142857,0.9770114942528736,884,-156.34765625
saudi,6,Local Reactive,42,8,27.0,0.2857142857142857,0.9977011494252873,717,-443.056640625
saudi,6,Local Reactive,42,9,27.0,0.2857142857142857,0.9878472222222222,870,-603.5375
saudi,6,Local Reactive,42,10,19.0,0.42857142857142855,0.9920634920634921,787,-474.74609375
saudi,6,Local Reactive,42,11,27.0,0.2857142857142857,0.9957983193277311,792,-550.0390625
saudi,6,Local Reactive,42,12,27.0,0.2857142857142857,0.9924242424242424,855,-381.7578125
saudi,6,Local Reactive,42,13,19.0,0.42857142857142855,0.9793103448275862,473,-264.508984375
saudi,6,Local Reactive,42,14,27.0,0.2857142857142857,0.9767156862745098,829,-651.401171875
saudi,6,Local Reactive,1042,0,27.0,0.2857142857142857,0.9897660818713451,847,-545.908203125
saudi,6,Local Reactive,1042,1,27.0,0.2857142857142857,0.9908045977011494,737,-492.48046875
saudi,6,Local Reactive,1042,2,27.0,0.2857142857142857,0.9970238095238095,855,-597.32421875
saudi,6,Local Reactive,1042,3,27.0,0.2857142857142857,0.9862068965517241,707,-475.812890625
saudi,6,Local Reactive,1042,4,27.0,0.2857142857142857,0.9900793650793651,859,-437.490234375
saudi,6,Local Reactive,1042,5,27.0,0.2857142857142857,0.9583333333333334,878,-231.7578125
saudi,6,Local Reactive,1042,6,27.0,0.2857142857142857,0.9754098360655737,826,-604.6703125
saudi,6,Local Reactive,1042,7,27.0,0.2857142857142857,0.9797619047619047,804,-601.205859375
saudi,6,Local Reactive,1042,8,27.0,0.2857142857142857,0.9624413145539906,855,-420.214453125
saudi,6,Local Reactive,1042,9,27.0,0.2857142857142857,0.9746376811594203,889,-291.3671875
saudi,6,Local Reactive,1042,10,27.0,0.2857142857142857,0.9954022988505747,673,-419.814453125
saudi,6,Local Reactive,1042,11,27.0,0.2857142857142857,0.9787234042553191,891,-609.21875
saudi,6,Local Reactive,1042,12,27.0,0.2857142857142857,0.9875886524822695,889,-607.5
saudi,6,Local Reactive,1042,13,27.0,0.2857142857142857,0.9819444444444444,853,-667.75390625
saudi,6,Local Reactive,1042,14,27.0,0.2857142857142857,0.9862068965517241,765,-577.56328125
saudi,6,Local Reactive,2042,0,27.0,0.2857142857142857,0.9942528735632183,751,-512.01171875
saudi,6,Local Reactive,2042,1,27.0,0.2857142857142857,0.99,873,-614.384765625
saudi,6,Local Reactive,2042,2,27.0,0.2857142857142857,0.9818181818181818,847,-624.56015625
saudi,6,Local Reactive,2042,3,27.0,0.2857142857142857,0.9479166666666666,883,-180.695703125
saudi,6,Local Reactive,2042,4,27.0,0.2857142857142857,0.9852941176470589,865,-432.998046875
saudi,6,Local Reactive,2042,5,27.0,0.2857142857142857,0.9880952380952381,868,-648.63515625
saudi,6,Local Reactive,2042,6,27.0,0.2857142857142857,0.996551724137931,741,-508.583984375
saudi,6,Local Reactive,2042,7,27.0,0.2857142857142857,0.9963768115942029,887,-290.498046875
saudi,6,Local Reactive,2042,8,27.0,0.2857142857142857,0.9867256637168141,874,-669.2578125
saudi,6,Local Reactive,2042,9,27.0,0.2857142857142857,0.9956896551724138,856,-645.793359375
saudi,6,Local Reactive,2042,10,27.0,0.2857142857142857,0.9917355371900827,846,-585.244140625
saudi,6,Local Reactive,2042,11,27.0,0.2857142857142857,0.9791666666666666,874,-375.498046875
saudi,6,Local Reactive,2042,12,27.0,0.2857142857142857,0.9863636363636363,835,-552.397265625
saudi,6,Local Reactive,2042,13,27.0,0.2857142857142857,0.9906103286384976,883,-455.0
saudi,6,Local Reactive,2042,14,27.0,0.2857142857142857,0.9779874213836478,852,-611.733203125
saudi,6,Local Reactive,3042,0,27.0,0.2857142857142857,0.9839080459770115,637,-402.48515625
saudi,6,Local Reactive,3042,1,27.0,0.2857142857142857,0.9793103448275862,807,-641.0203125
saudi,6,Local Reactive,3042,2,27.0,0.2857142857142857,0.9933333333333333,883,-127.724609375
saudi,6,Local Reactive,3042,3,27.0,0.2857142857142857,0.9844124700239808,845,-691.613671875
saudi,6,Local Reactive,3042,4,27.0,0.2857142857142857,0.9754901960784313,861,-389.9609375
saudi,6,Local Reactive,3042,5,27.0,0.2857142857142857,0.9923076923076923,887,-429.462890625
saudi,6,Local Reactive,3042,6,19.0,0.42857142857142855,0.9938271604938271,793,-546.19609375
saudi,6,Local Reactive,3042,7,1.0,0.5714285714285714,0.9908045977011494,697,-397.79296875
saudi,6,Local Reactive,3042,8,27.0,0.2857142857142857,0.9850574712643678,738,-494.645703125
saudi,6,Local Reactive,3042,9,27.0,0.2857142857142857,0.9676375404530745,846,-521.584375
saudi,6,Local Reactive,3042,10,27.0,0.2857142857142857,0.9841269841269841,834,-610.363671875
saudi,6,Local Reactive,3042,11,27.0,0.2857142857142857,0.9878048780487805,863,-667.1359375
saudi,6,Local Reactive,3042,12,27.0,0.2857142857142857,1.0,865,-514.482421875
saudi,6,Local Reactive,3042,13,27.0,0.2857142857142857,0.989821882951654,851,-672.666015625
saudi,6,Local Reactive,3042,14,27.0,0.2857142857142857,0.987603305785124,842,-633.395703125
saudi,6,Local Reactive,4042,0,19.0,0.42857142857142855,0.9850574712643678,783,-588.90859375
saudi,6,Local Reactive,4042,1,27.0,0.2857142857142857,0.980225988700565,809,-522.807421875
saudi,6,Local Reactive,4042,2,11.0,0.5714285714285714,0.9885057471264368,446,-292.3703125
saudi,6,Local Reactive,4042,3,27.0,0.2857142857142857,0.9833333333333333,883,-163.61328125
saudi,6,Local Reactive,4042,4,27.0,0.2857142857142857,0.9958333333333333,876,-516.259765625
saudi,6,Local Reactive,4042,5,27.0,0.2857142857142857,0.974025974025974,868,-428.134765625
saudi,6,Local Reactive,4042,6,27.0,0.2857142857142857,0.996551724137931,748,-537.375390625
saudi,6,Local Reactive,4042,7,27.0,0.2857142857142857,0.9975124378109452,825,-609.833984375
saudi,6,Local Reactive,4042,8,27.0,0.2857142857142857,0.9880952380952381,827,-646.181640625
saudi,6,Local Reactive,4042,9,27.0,0.2857142857142857,0.9897660818713451,875,-671.552734375
saudi,6,Local Reactive,4042,10,27.0,0.2857142857142857,0.9896551724137931,715,-484.9046875
saudi,6,Local Reactive,4042,11,27.0,0.2857142857142857,0.9845360824742269,869,-554.682421875
saudi,6,Local Reactive,4042,12,27.0,0.2857142857142857,0.9873563218390805,766,-568.002734375
saudi,6,Local Reactive,4042,13,27.0,0.2857142857142857,0.9781609195402299,818,-636.691796875
saudi,6,Local Reactive,4042,14,27.0,0.2857142857142857,0.9922118380062306,852,-585.441796875
saudi,6,CommNet (matched),42,0,21.0,0.42857142857142855,0.5505050505050505,890,-189.753125
saudi,6,CommNet (matched),42,1,27.0,0.2857142857142857,0.3816091954022989,850,-590.62421875
saudi,6,CommNet (matched),42,2,1.0,0.5714285714285714,0.40344827586206894,872,-711.797265625
saudi,6,CommNet (matched),42,3,7.0,0.42857142857142855,0.37471264367816093,741,-393.358203125
saudi,6,CommNet (matched),42,4,27.0,0.2857142857142857,0.2425287356321839,872,-654.726171875
saudi,6,CommNet (matched),42,5,27.0,0.2857142857142857,0.3271604938271605,894,-348.198046875
saudi,6,CommNet (matched),42,6,27.0,0.2857142857142857,0.4148550724637681,887,-561.286328125
saudi,6,CommNet (matched),42,7,15.0,0.42857142857142855,0.7528735632183908,887,-159.8359375
saudi,6,CommNet (matched),42,8,7.0,0.42857142857142855,0.38620689655172413,800,-492.340234375
saudi,6,CommNet (matched),42,9,21.0,0.42857142857142855,0.3836805555555556,882,-616.98515625
saudi,6,CommNet (matched),42,10,-7.0,0.7142857142857143,0.5158730158730159,869,-522.741796875
saudi,6,CommNet (matched),42,11,7.0,0.42857142857142855,0.39915966386554624,880,-614.898828125
saudi,6,CommNet (matched),42,12,1.0,0.5714285714285714,0.5303030303030303,877,-404.980859375
saudi,6,CommNet (matched),42,13,-7.0,0.7142857142857143,0.5137931034482759,646,-299.84609375
saudi,6,CommNet (matched),42,14,27.0,0.2857142857142857,0.38357843137254904,888,-715.221875
saudi,6,CommNet (matched),1042,0,7.0,0.42857142857142855,0.402046783625731,880,-573.07265625
saudi,6,CommNet (matched),1042,1,-1.0,0.5714285714285714,0.5137931034482759,833,-567.3984375
saudi,6,CommNet (matched),1042,2,27.0,0.2857142857142857,0.4211309523809524,888,-641.442578125
saudi,6,CommNet (matched),1042,3,-1.0,0.5714285714285714,0.5137931034482759,811,-521.766015625
saudi,6,CommNet (matched),1042,4,27.0,0.2857142857142857,0.4662698412698413,885,-459.787109375
saudi,6,CommNet (matched),1042,5,-5.0,0.5714285714285714,0.5583333333333333,881,-235.11796875
saudi,6,CommNet (matched),1042,6,7.0,0.42857142857142855,0.3975409836065574,881,-643.883203125
saudi,6,CommNet (matched),1042,7,7.0,0.42857142857142855,0.3761904761904762,880,-652.996875
saudi,6,CommNet (matched),1042,8,-5.0,0.5714285714285714,0.5727699530516432,877,-434.08828125
saudi,6,CommNet (matched),1042,9,21.0,0.42857142857142855,0.358695652173913,889,-292.829296875
saudi,6,CommNet (matched),1042,10,7.0,0.42857142857142855,0.3793103448275862,788,-471.129296875
saudi,6,CommNet (matched),1042,11,1.0,0.5714285714285714,0.4148936170212766,892,-611.305859375
saudi,6,CommNet (matched),1042,12,1.0,0.5714285714285714,0.4148936170212766,892,-611.305859375
saudi,6,CommNet (matched),1042,13,15.0,0.42857142857142855,0.3638888888888889,891,-707.969921875
saudi,6,CommNet (matched),1042,14,7.0,0.42857142857142855,0.5137931034482759,864,-646.8078125
saudi,6,CommNet (matched),2042,0,-1.0,0.5714285714285714,0.5137931034482759,837,-574.390625
saudi,6,CommNet (matched),2042,1,21.0,0.42857142857142855,0.38166666666666665,882,-627.092578125
saudi,6,CommNet (matched),2042,2,21.0,0.42857142857142855,0.3712121212121212,886,-666.158203125
saudi,6,CommNet (matched),2042,3,21.0,0.42857142857142855,0.46875,887,-188.126953125
saudi,6,CommNet (matched),2042,4,9.0,0.5714285714285714,0.45098039215686275,879,-445.8921875
saudi,6,CommNet (matched),2042,5,27.0,0.2857142857142857,0.2648809523809524,895,-672.34375
saudi,6,CommNet (matched),2042,6,7.0,0.42857142857142855,0.37471264367816093,857,-576.971484375
saudi,6,CommNet (matched),2042,7,21.0,0.42857142857142855,0.358695652173913,889,-292.8
saudi,6,CommNet (matched),2042,8,15.0,0.42857142857142855,0.38200589970501475,893,-688.915625
saudi,6,CommNet (matched),2042,9,21.0,0.42857142857142855,0.23850574712643677,886,-682.486328125
saudi,6,CommNet (matched),2042,10,27.0,0.2857142857142857,0.2603305785123967,888,-627.17734375
saudi,6,CommNet (matched),2042,11,27.0,0.2857142857142857,0.4453125,889,-384.782421875
saudi,6,CommNet (matched),2042,12,7.0,0.42857142857142855,0.40454545454545454,881,-585.426171875
saudi,6,CommNet (matched),2042,13,27.0,0.2857142857142857,0.43427230046948356,894,-462.74140625
saudi,6,CommNet (matched),2042,14,7.0,0.42857142857142855,0.39937106918238996,881,-635.2765625
saudi,6,CommNet (matched),3042,0,7.0,0.42857142857142855,0.37471264367816093,772,-445.08671875
saudi,6,CommNet (matched),3042,1,7.0,0.42857142857142855,0.375,880,-699.022265625
saudi,6,CommNet (matched),3042,2,21.0,0.42857142857142855,0.6066666666666667,887,-130.297265625
saudi,6,CommNet (matched),3042,3,27.0,0.2857142857142857,0.381294964028777,889,-731.9015625
saudi,6,CommNet (matched),3042,4,-11.0,0.7142857142857143,0.5955882352941176,876,-403.768359375
saudi,6,CommNet (matched),3042,5,21.0,0.42857142857142855,0.5641025641025641,892,-433.2859375
saudi,6,CommNet (matched),3042,6,7.0,0.42857142857142855,0.37777777777777777,880,-618.40703125
saudi,6,CommNet (matched),3042,7,-1.0,0.5714285714285714,0.5137931034482759,826,-504.062890625
saudi,6,CommNet (matched),3042,8,19.0,0.42857142857142855,0.38275862068965516,843,-567.665234375
saudi,6,CommNet (matched),3042,9,7.0,0.42857142857142855,0.40938511326860844,881,-542.99453125
saudi,6,CommNet (matched),3042,10,7.0,0.42857142857142855,0.4021164021164021,881,-668.355859375
saudi,6,CommNet (matched),3042,11,9.0,0.5714285714285714,0.5203252032520326,879,-685.675390625
saudi,6,CommNet (matched),3042,12,-11.0,0.7142857142857143,0.5502008032128514,875,-523.096484375
saudi,6,CommNet (matched),3042,13,27.0,0.2857142857142857,0.42764857881136953,891,-697.067578125
saudi,6,CommNet (matched),3042,14,27.0,0.2857142857142857,0.2741046831955923,889,-677.7
saudi,6,CommNet (matched),4042,0,7.0,0.42857142857142855,0.37471264367816093,870,-648.748828125
saudi,6,CommNet (matched),4042,1,7.0,0.42857142857142855,0.384180790960452,880,-562.557421875
