region,condition,policy,seed,episode,WEL,ISR,CE,burned_cells,total_reward
california,cross_region,CommNet (matched) [trained on saudi],2042,7,34.0,0.0,0.6765432098765433,820,-578.276171875
california,cross_region,CommNet (matched) [trained on saudi],2042,8,28.0,0.16666666666666666,0.6735632183908046,711,-548.539453125
california,cross_region,CommNet (matched) [trained on saudi],2042,9,28.0,0.16666666666666666,0.6758620689655173,780,-553.793359375
california,cross_region,CommNet (matched) [trained on saudi],2042,10,16.0,0.5,0.6758620689655173,601,-338.571484375
california,cross_region,CommNet (matched) [trained on saudi],2042,11,16.0,0.5,0.6758620689655173,554,-244.359765625
california,cross_region,CommNet (matched) [trained on saudi],2042,12,28.0,0.16666666666666666,0.6758620689655173,734,-561.47421875
california,cross_region,CommNet (matched) [trained on saudi],2042,13,34.0,0.0,0.6796116504854369,810,-417.57265625
california,cross_region,CommNet (matched) [trained on saudi],2042,14,34.0,0.0,0.36318407960199006,821,-580.668359375
california,cross_region,CommNet (matched) [trained on saudi],3042,0,28.0,0.16666666666666666,0.6758620689655173,605,-448.2953125
california,cross_region,CommNet (matched) [trained on saudi],3042,1,6.0,0.6666666666666666,0.6758620689655173,427,-232.382421875
california,cross_region,CommNet (matched) [trained on saudi],3042,2,34.0,0.0,0.6807017543859649,806,-385.785546875
california,cross_region,CommNet (matched) [trained on saudi],3042,3,22.0,0.3333333333333333,0.6758620689655173,606,-352.8953125
california,cross_region,CommNet (matched) [trained on saudi],3042,4,34.0,0.0,0.584192439862543,807,-379.244921875
california,cross_region,CommNet (matched) [trained on saudi],3042,5,28.0,0.16666666666666666,0.6758620689655173,760,-548.1125
california,cross_region,CommNet (matched) [trained on saudi],3042,6,3.0,0.8333333333333334,0.6758620689655173,293,-129.52109375
california,cross_region,CommNet (matched) [trained on saudi],3042,7,9.0,0.6666666666666666,0.6758620689655173,383,-232.836328125
california,cross_region,CommNet (matched) [trained on saudi],3042,8,16.0,0.5,0.6574712643678161,508,-243.65703125
california,cross_region,CommNet (matched) [trained on saudi],3042,9,28.0,0.16666666666666666,0.6758620689655173,729,-515.0140625
california,cross_region,CommNet (matched) [trained on saudi],3042,10,28.0,0.16666666666666666,0.6735632183908046,661,-467.265234375
california,cross_region,CommNet (matched) [trained on saudi],3042,11,28.0,0.16666666666666666,0.38850574712643676,806,-606.4203125
california,cross_region,CommNet (matched) [trained on saudi],3042,12,34.0,0.0,0.6756756756756757,819,-479.606640625
california,cross_region,CommNet (matched) [trained on saudi],3042,13,22.0,0.3333333333333333,0.6183908045977011,635,-400.021875
california,cross_region,CommNet (matched) [trained on saudi],3042,14,16.0,0.5,0.3954022988505747,543,-254.73828125
california,cross_region,CommNet (matched) [trained on saudi],4042,0,12.0,0.5,0.6758620689655173,455,-257.4703125
california,cross_region,CommNet (matched) [trained on saudi],4042,1,22.0,0.3333333333333333,0.6758620689655173,534,-360.109375
california,cross_region,CommNet (matched) [trained on saudi],4042,2,3.0,0.8333333333333334,0.6758620689655173,314,-151.664453125
california,cross_region,CommNet (matched) [trained on saudi],4042,3,28.0,0.16666666666666666,0.6758620689655173,718,-479.9703125
california,cross_region,CommNet (matched) [trained on saudi],4042,4,28.0,0.16666666666666666,0.6735632183908046,686,-498.66640625
california,cross_region,CommNet (matched) [trained on saudi],4042,5,34.0,0.0,0.6807017543859649,806,-389.811328125
california,cross_region,CommNet (matched) [trained on saudi],4042,6,22.0,0.3333333333333333,0.6758620689655173,594,-359.78984375
california,cross_region,CommNet (matched) [trained on saudi],4042,7,34.0,0.0,0.6796116504854369,811,-450.451171875
california,cross_region,CommNet (matched) [trained on saudi],4042,8,22.0,0.3333333333333333,0.6758620689655173,545,-369.6578125
california,cross_region,CommNet (matched) [trained on saudi],4042,9,28.0,0.16666666666666666,0.6758620689655173,799,-573.402734375
california,cross_region,CommNet (matched) [trained on saudi],4042,10,12.0,0.5,0.6758620689655173,442,-265.1484375
california,cross_region,CommNet (matched) [trained on saudi],4042,11,34.0,0.0,0.6811594202898551,810,-348.2734375
california,cross_region,CommNet (matched) [trained on saudi],4042,12,22.0,0.3333333333333333,0.6758620689655173,631,-407.3265625
california,cross_region,CommNet (matched) [trained on saudi],4042,13,28.0,0.16666666666666666,0.6735632183908046,644,-420.734375
california,cross_region,CommNet (matched) [trained on saudi],4042,14,28.0,0.16666666666666666,0.6781609195402298,676,-448.715625
california,wind_plus90,No-Op,42,0,34.0,0.0,1.0,827,-667.98828125
california,wind_plus90,No-Op,42,1,34.0,0.0,1.0,827,-684.130859375
california,wind_plus90,No-Op,42,2,34.0,0.0,1.0,820,-651.796875
california,wind_plus90,No-Op,42,3,12.0,0.5,1.0,552,-311.23046875
california,wind_plus90,No-Op,42,4,34.0,0.0,1.0,827,-655.751953125
california,wind_plus90,No-Op,42,5,34.0,0.0,1.0,827,-512.71484375
california,wind_plus90,No-Op,42,6,34.0,0.0,1.0,827,-556.4453125
california,wind_plus90,No-Op,42,7,34.0,0.0,1.0,725,-533.76953125
california,wind_plus90,No-Op,42,8,34.0,0.0,1.0,784,-517.080078125
california,wind_plus90,No-Op,42,9,34.0,0.0,1.0,803,-606.03515625
california,wind_plus90,No-Op,42,10,12.0,0.5,1.0,409,-216.03515625
california,wind_plus90,No-Op,42,11,34.0,0.0,1.0,816,-595.87890625
california,wind_plus90,No-Op,42,12,34.0,0.0,1.0,806,-625.3515625
california,wind_plus90,No-Op,42,13,12.0,0.5,1.0,430,-228.4765625
california,wind_plus90,No-Op,42,14,34.0,0.0,1.0,827,-574.248046875
california,wind_plus90,No-Op,1042,0,34.0,0.0,1.0,790,-528.046875
california,wind_plus90,No-Op,1042,1,24.0,0.16666666666666666,1.0,480,-210.46875
california,wind_plus90,No-Op,1042,2,34.0,0.0,1.0,690,-472.16796875
california,wind_plus90,No-Op,1042,3,24.0,0.16666666666666666,1.0,718,-461.103515625
california,wind_plus90,No-Op,1042,4,34.0,0.0,1.0,827,-591.533203125
california,wind_plus90,No-Op,1042,5,34.0,0.0,1.0,827,-430.009765625
california,wind_plus90,No-Op,1042,6,34.0,0.0,1.0,789,-533.251953125
california,wind_plus90,No-Op,1042,7,12.0,0.5,1.0,404,-208.6328125
california,wind_plus90,No-Op,1042,8,34.0,0.0,1.0,694,-479.19921875
california,wind_plus90,No-Op,1042,9,34.0,0.0,1.0,827,-567.9296875
california,wind_plus90,No-Op,1042,10,24.0,0.16666666666666666,1.0,472,-208.193359375
california,wind_plus90,No-Op,1042,11,34.0,0.0,1.0,827,-473.96484375
california,wind_plus90,No-Op,1042,12,34.0,0.0,1.0,827,-473.955078125
california,wind_plus90,No-Op,1042,13,34.0,0.0,1.0,820,-685.15625
california,wind_plus90,No-Op,1042,14,34.0,0.0,1.0,820,-627.392578125
california,wind_plus90,No-Op,2042,0,24.0,0.16666666666666666,1.0,639,-376.357421875
california,wind_plus90,No-Op,2042,1,34.0,0.0,1.0,801,-619.111328125
california,wind_plus90,No-Op,2042,2,34.0,0.0,1.0,808,-633.505859375
california,wind_plus90,No-Op,2042,3,34.0,0.0,1.0,827,-404.0234375
california,wind_plus90,No-Op,2042,4,34.0,0.0,1.0,827,-470.751953125
california,wind_plus90,No-Op,2042,5,34.0,0.0,1.0,827,-576.689453125
california,wind_plus90,No-Op,2042,6,9.0,0.6666666666666666,1.0,369,-163.18359375
california,wind_plus90,No-Op,2042,7,34.0,0.0,1.0,827,-567.900390625
california,wind_plus90,No-Op,2042,8,34.0,0.0,1.0,827,-666.25
california,wind_plus90,No-Op,2042,9,34.0,0.0,1.0,769,-481.865234375
california,wind_plus90,No-Op,2042,10,34.0,0.0,1.0,827,-492.91015625
california,wind_plus90,No-Op,2042,11,34.0,0.0,1.0,827,-408.203125
california,wind_plus90,No-Op,2042,12,34.0,0.0,1.0,755,-495.48828125
california,wind_plus90,No-Op,2042,13,34.0,0.0,1.0,827,-664.0625
california,wind_plus90,No-Op,2042,14,24.0,0.16666666666666666,1.0,726,-484.365234375
california,wind_plus90,No-Op,3042,0,24.0,0.16666666666666666,1.0,547,-305.419921875
california,wind_plus90,No-Op,3042,1,28.0,0.16666666666666666,1.0,754,-458.06640625
california,wind_plus90,No-Op,3042,2,34.0,0.0,1.0,599,-345.95703125
california,wind_plus90,No-Op,3042,3,34.0,0.0,1.0,827,-582.96875
california,wind_plus90,No-Op,3042,4,24.0,0.16666666666666666,1.0,586,-325.703125
california,wind_plus90,No-Op,3042,5,34.0,0.0,1.0,827,-561.30859375
california,wind_plus90,No-Op,3042,6,22.0,0.3333333333333333,1.0,547,-288.544921875
california,wind_plus90,No-Op,3042,7,12.0,0.5,1.0,454,-241.89453125
california,wind_plus90,No-Op,3042,8,34.0,0.0,1.0,827,-646.064453125
california,wind_plus90,No-Op,3042,9,24.0,0.16666666666666666,1.0,523,-244.111328125
california,wind_plus90,No-Op,3042,10,34.0,0.0,1.0,805,-612.40234375
california,wind_plus90,No-Op,3042,11,34.0,0.0,1.0,798,-584.736328125
california,wind_plus90,No-Op,3042,12,34.0,0.0,1.0,780,-568.9453125
california,wind_plus90,No-Op,3042,13,34.0,0.0,1.0,827,-569.423828125
california,wind_plus90,No-Op,3042,14,34.0,0.0,1.0,827,-516.26953125
california,wind_plus90,No-Op,4042,0,34.0,0.0,1.0,733,-458.984375
california,wind_plus90,No-Op,4042,1,24.0,0.16666666666666666,1.0,612,-353.603515625
california,wind_plus90,No-Op,4042,2,12.0,0.5,1.0,453,-237.734375
california,wind_plus90,No-Op,4042,3,34.0,0.0,1.0,827,-370.234375
california,wind_plus90,No-Op,4042,4,34.0,0.0,1.0,827,-681.650390625
california,wind_plus90,No-Op,4042,5,34.0,0.0,1.0,632,-413.18359375
california,wind_plus90,No-Op,4042,6,34.0,0.0,1.0,821,-664.82421875
california,wind_plus90,No-Op,4042,7,34.0,0.0,1.0,820,-650.947265625
california,wind_plus90,No-Op,4042,8,34.0,0.0,1.0,696,-433.662109375
california,wind_plus90,No-Op,4042,9,34.0,0.0,1.0,802,-595.673828125
california,wind_plus90,No-Op,4042,10,18.0,0.3333333333333333,1.0,608,-368.837890625
california,wind_plus90,No-Op,4042,11,34.0,0.0,1.0,724,-512.34375
california,wind_plus90,No-Op,4042,12,34.0,0.0,1.0,826,-692.87109375
california,wind_plus90,No-Op,4042,13,34.0,0.0,1.0,814,-602.802734375
california,wind_plus90,No-Op,4042,14,34.0,0.0,1.0,827,-517.490234375
california,wind_plus90,Value-First Heuristic,42,0,34.0,0.0,1.0,826,-666.50390625
california,wind_plus90,Value-First Heuristic,42,1,34.0,0.0,0.9766899766899767,824,-681.26953125
california,wind_plus90,Value-First Heuristic,42,2,34.0,0.0,0.993103448275862,819,-650.46875
california,wind_plus90,Value-First Heuristic,42,3,12.0,0.5,0.9954022988505747,550,-309.072265625
california,wind_plus90,Value-First Heuristic,42,4,34.0,0.0,0.9903381642512077,823,-651.58203125
california,wind_plus90,Value-First Heuristic,42,5,34.0,0.0,0.9905660377358491,825,-511.40625
california,wind_plus90,Value-First Heuristic,42,6,34.0,0.0,0.9858757062146892,825,-554.74609375
california,wind_plus90,Value-First Heuristic,42,7,34.0,0.0,0.9954022988505747,724,-532.685546875
california,wind_plus90,Value-First Heuristic,42,8,34.0,0.0,0.993103448275862,780,-514.755859375
california,wind_plus90,Value-First Heuristic,42,9,34.0,0.0,0.9839080459770115,800,-603.876953125
california,wind_plus90,Value-First Heuristic,42,10,12.0,0.5,0.9954022988505747,407,-214.94140625
california,wind_plus90,Value-First Heuristic,42,11,34.0,0.0,0.9908045977011494,812,-592.646484375
california,wind_plus90,Value-First Heuristic,42,12,34.0,0.0,0.9908045977011494,804,-623.564453125
california,wind_plus90,Value-First Heuristic,42,13,12.0,0.5,0.9954022988505747,428,-227.353515625
california,wind_plus90,Value-First Heuristic,42,14,34.0,0.0,0.9915254237288136,824,-571.240234375
california,wind_plus90,Value-First Heuristic,1042,0,34.0,0.0,0.993103448275862,786,-525.60546875
california,wind_plus90,Value-First Heuristic,1042,1,24.0,0.16666666666666666,0.9954022988505747,458,-198.212890625
california,wind_plus90,Value-First Heuristic,1042,2,34.0,0.0,0.993103448275862,686,-469.697265625
california,wind_plus90,Value-First Heuristic,1042,3,24.0,0.16666666666666666,0.9977011494252873,715,-457.87109375
california,wind_plus90,Value-First Heuristic,1042,4,34.0,0.0,0.9928057553956835,824,-588.388671875
california,wind_plus90,Value-First Heuristic,1042,5,34.0,0.0,0.989247311827957,826,-429.404296875
california,wind_plus90,Value-First Heuristic,1042,6,34.0,0.0,0.9954022988505747,787,-531.806640625
california,wind_plus90,Value-First Heuristic,1042,7,12.0,0.5,0.9954022988505747,402,-207.490234375
california,wind_plus90,Value-First Heuristic,1042,8,34.0,0.0,0.9862068965517241,690,-475.68359375
california,wind_plus90,Value-First Heuristic,1042,9,34.0,0.0,0.9887005649717514,825,-566.279296875
california,wind_plus90,Value-First Heuristic,1042,10,24.0,0.16666666666666666,0.9954022988505747,450,-197.83203125
california,wind_plus90,Value-First Heuristic,1042,11,34.0,0.0,0.9906542056074766,824,-503.369140625
california,wind_plus90,Value-First Heuristic,1042,12,34.0,0.0,0.9906542056074766,824,-503.349609375
california,wind_plus90,Value-First Heuristic,1042,13,34.0,0.0,0.993103448275862,818,-683.41796875
california,wind_plus90,Value-First Heuristic,1042,14,34.0,0.0,0.9885057471264368,817,-625.185546875
california,wind_plus90,Value-First Heuristic,2042,0,24.0,0.16666666666666666,0.9977011494252873,625,-373.798828125
california,wind_plus90,Value-First Heuristic,2042,1,34.0,0.0,0.9816091954022989,799,-616.494140625
california,wind_plus90,Value-First Heuristic,2042,2,34.0,0.0,0.993103448275862,805,-629.638671875
california,wind_plus90,Value-First Heuristic,2042,3,34.0,0.0,0.9859649122807017,825,-402.978515625
california,wind_plus90,Value-First Heuristic,2042,4,34.0,0.0,0.9873015873015873,824,-492.2265625
california,wind_plus90,Value-First Heuristic,2042,5,34.0,0.0,0.9943019943019943,824,-573.515625
california,wind_plus90,Value-First Heuristic,2042,6,9.0,0.6666666666666666,0.9954022988505747,367,-162.216796875
california,wind_plus90,Value-First Heuristic,2042,7,34.0,0.0,0.9887005649717514,825,-566.25
california,wind_plus90,Value-First Heuristic,2042,8,34.0,0.0,0.9871794871794872,827,-666.25
california,wind_plus90,Value-First Heuristic,2042,9,34.0,0.0,0.9885057471264368,765,-479.150390625
california,wind_plus90,Value-First Heuristic,2042,10,34.0,0.0,0.9842767295597484,826,-507.55859375
california,wind_plus90,Value-First Heuristic,2042,11,34.0,0.0,0.9925925925925926,827,-408.203125
california,wind_plus90,Value-First Heuristic,2042,12,34.0,0.0,0.9954022988505747,750,-490.322265625
california,wind_plus90,Value-First Heuristic,2042,13,34.0,0.0,1.0,826,-662.24609375
california,wind_plus90,Value-First Heuristic,2042,14,24.0,0.16666666666666666,0.9885057471264368,724,-483.349609375
california,wind_plus90,Value-First Heuristic,3042,0,24.0,0.16666666666666666,0.9954022988505747,545,-303.623046875
california,wind_plus90,Value-First Heuristic,3042,1,28.0,0.16666666666666666,0.9908045977011494,750,-455.859375
california,wind_plus90,Value-First Heuristic,3042,2,34.0,0.0,0.9954022988505747,591,-342.236328125
california,wind_plus90,Value-First Heuristic,3042,3,34.0,0.0,0.988795518207283,824,-579.90234375
california,wind_plus90,Value-First Heuristic,3042,4,24.0,0.16666666666666666,0.9862068965517241,583,-323.427734375
california,wind_plus90,Value-First Heuristic,3042,5,34.0,0.0,0.987987987987988,826,-560.52734375
california,wind_plus90,Value-First Heuristic,3042,6,22.0,0.3333333333333333,0.993103448275862,545,-287.509765625
california,wind_plus90,Value-First Heuristic,3042,7,12.0,0.5,0.993103448275862,453,-241.328125
california,wind_plus90,Value-First Heuristic,3042,8,34.0,0.0,0.9855072463768116,824,-643.212890625
california,wind_plus90,Value-First Heuristic,3042,9,24.0,0.16666666666666666,0.9954022988505747,499,-228.3203125
california,wind_plus90,Value-First Heuristic,3042,10,34.0,0.0,0.993103448275862,804,-611.064453125
california,wind_plus90,Value-First Heuristic,3042,11,34.0,0.0,0.993103448275862,796,-582.75390625
california,wind_plus90,Value-First Heuristic,3042,12,34.0,0.0,0.9885057471264368,777,-566.484375
california,wind_plus90,Value-First Heuristic,3042,13,34.0,0.0,0.9915966386554622,824,-566.50390625
california,wind_plus90,Value-First Heuristic,3042,14,34.0,0.0,0.9885057471264368,824,-545.888671875
california,wind_plus90,Value-First Heuristic,4042,0,34.0,0.0,0.993103448275862,729,-454.62890625
california,wind_plus90,Value-First Heuristic,4042,1,24.0,0.16666666666666666,0.9954022988505747,610,-351.7578125
california,wind_plus90,Value-First Heuristic,4042,2,12.0,0.5,0.9954022988505747,451,-236.357421875
california,wind_plus90,Value-First Heuristic,4042,3,34.0,0.0,0.9880952380952381,826,-369.580078125
california,wind_plus90,Value-First Heuristic,4042,4,34.0,0.0,0.9897435897435898,825,-678.69140625
california,wind_plus90,Value-First Heuristic,4042,5,34.0,0.0,0.9977011494252873,628,-410.244140625
california,wind_plus90,Value-First Heuristic,4042,6,34.0,0.0,0.993103448275862,817,-661.181640625
california,wind_plus90,Value-First Heuristic,4042,7,34.0,0.0,0.9862068965517241,819,-649.755859375
california,wind_plus90,Value-First Heuristic,4042,8,34.0,0.0,0.9954022988505747,694,-431.23046875
california,wind_plus90,Value-First Heuristic,4042,9,34.0,0.0,0.9793103448275862,800,-592.83203125
california,wind_plus90,Value-First Heuristic,4042,10,18.0,0.3333333333333333,0.9908045977011494,607,-368.076171875
california,wind_plus90,Value-First Heuristic,4042,11,34.0,0.0,1.0,719,-509.541015625
california,wind_plus90,Value-First Heuristic,4042,12,34.0,0.0,0.9908045977011494,823,-690.1171875
california,wind_plus90,Value-First Heuristic,4042,13,34.0,0.0,0.9908045977011494,812,-601.25
california,wind_plus90,Value-First Heuristic,4042,14,34.0,0.0,0.9842767295597484,826,-515.771484375
california,wind_plus90,Local Reactive,42,0,34.0,0.0,1.0,799,-632.890625
california,wind_plus90,Local Reactive,42,1,34.0,0.0,1.0,790,-645.9765625
california,wind_plus90,Local Reactive,42,2,34.0,0.0,1.0,786,-617.666015625
california,wind_plus90,Local Reactive,42,3,3.0,0.8333333333333334,1.0,290,-228.115234375
california,wind_plus90,Local Reactive,42,4,34.0,0.0,0.9927536231884058,788,-623.896484375
california,wind_plus90,Local Reactive,42,5,34.0,0.0,0.9937106918238994,798,-487.626953125
california,wind_plus90,Local Reactive,42,6,34.0,0.0,1.0,777,-495.17578125
california,wind_plus90,Local Reactive,42,7,28.0,0.16666666666666666,0.9908045977011494,632,-475.3953125
california,wind_plus90,Local Reactive,42,8,28.0,0.16666666666666666,0.993103448275862,739,-468.916015625
california,wind_plus90,Local Reactive,42,9,34.0,0.0,1.0,670,-483.486328125
california,wind_plus90,Local Reactive,42,10,-16.0,0.8333333333333334,0.993103448275862,297,-191.48671875
california,wind_plus90,Local Reactive,42,11,28.0,0.16666666666666666,0.9954022988505747,761,-549.9609375
california,wind_plus90,Local Reactive,42,12,34.0,0.0,0.9885057471264368,750,-553.515625
california,wind_plus90,Local Reactive,42,13,-9.0,1.0,1.0,330,-203.681640625
california,wind_plus90,Local Reactive,42,14,28.0,0.16666666666666666,0.9976019184652278,749,-654.55078125
california,wind_plus90,Local Reactive,1042,0,22.0,0.16666666666666666,0.9908045977011494,744,-486.572265625
california,wind_plus90,Local Reactive,1042,1,18.0,0.3333333333333333,0.9954022988505747,408,-196.26953125
california,wind_plus90,Local Reactive,1042,2,6.0,0.6666666666666666,1.0,314,-246.552734375
california,wind_plus90,Local Reactive,1042,3,18.0,0.3333333333333333,1.0,523,-345.205078125
california,wind_plus90,Local Reactive,1042,4,34.0,0.0,0.9977011494252873,769,-570.498046875
california,wind_plus90,Local Reactive,1042,5,28.0,0.16666666666666666,0.996415770609319,792,-405.078125
california,wind_plus90,Local Reactive,1042,6,28.0,0.16666666666666666,0.9954022988505747,677,-471.357421875
california,wind_plus90,Local Reactive,1042,7,9.0,0.6666666666666666,0.993103448275862,279,-183.1859375
california,wind_plus90,Local Reactive,1042,8,8.0,0.3333333333333333,0.9977011494252873,587,-426.572265625
california,wind_plus90,Local Reactive,1042,9,34.0,0.0,1.0,776,-515.224609375
california,wind_plus90,Local Reactive,1042,10,18.0,0.3333333333333333,1.0,384,-176.416015625
california,wind_plus90,Local Reactive,1042,11,34.0,0.0,1.0,787,-442.48046875
california,wind_plus90,Local Reactive,1042,12,34.0,0.0,1.0,791,-444.765625
california,wind_plus90,Local Reactive,1042,13,34.0,0.0,0.9954022988505747,795,-653.37890625
california,wind_plus90,Local Reactive,1042,14,16.0,0.5,1.0,593,-491.767578125
california,wind_plus90,Local Reactive,2042,0,18.0,0.3333333333333333,1.0,455,-288.57421875
california,wind_plus90,Local Reactive,2042,1,28.0,0.16666666666666666,0.9839080459770115,779,-575.88125
california,wind_plus90,Local Reactive,2042,2,34.0,0.0,0.9977011494252873,767,-568.955078125
california,wind_plus90,Local Reactive,2042,3,22.0,0.16666666666666666,0.9894736842105263,787,-377.9296875
california,wind_plus90,Local Reactive,2042,4,34.0,0.0,0.9934640522875817,797,-444.6484375
california,wind_plus90,Local Reactive,2042,5,34.0,0.0,0.9971509971509972,785,-540.4296875
california,wind_plus90,Local Reactive,2042,6,6.0,0.6666666666666666,1.0,298,-148.681640625
california,wind_plus90,Local Reactive,2042,7,28.0,0.16666666666666666,1.0,795,-537.255859375
california,wind_plus90,Local Reactive,2042,8,28.0,0.16666666666666666,1.0,778,-615.2734375
california,wind_plus90,Local Reactive,2042,9,28.0,0.16666666666666666,0.9816091954022989,710,-432.58515625
california,wind_plus90,Local Reactive,2042,10,28.0,0.16666666666666666,0.9954022988505747,778,-762.3828125
california,wind_plus90,Local Reactive,2042,11,16.0,0.3333333333333333,1.0,776,-475.361328125
california,wind_plus90,Local Reactive,2042,12,14.0,0.16666666666666666,0.9954022988505747,648,-434.43359375
california,wind_plus90,Local Reactive,2042,13,34.0,0.0,0.9908045977011494,779,-588.681640625
california,wind_plus90,Local Reactive,2042,14,18.0,0.3333333333333333,0.9793103448275862,614,-428.686328125
california,wind_plus90,Local Reactive,3042,0,12.0,0.5,0.9954022988505747,421,-274.58984375
california,wind_plus90,Local Reactive,3042,1,10.0,0.6666666666666666,0.9954022988505747,590,-384.2578125
california,wind_plus90,Local Reactive,3042,2,19.0,0.3333333333333333,0.9977011494252873,302,-229.47265625
california,wind_plus90,Local Reactive,3042,3,34.0,0.0,1.0,797,-553.30078125
california,wind_plus90,Local Reactive,3042,4,12.0,0.5,0.9954022988505747,471,-274.21875
california,wind_plus90,Local Reactive,3042,5,34.0,0.0,0.984984984984985,794,-529.797265625
california,wind_plus90,Local Reactive,3042,6,19.0,0.5,1.0,426,-257.197265625
california,wind_plus90,Local Reactive,3042,7,3.0,0.8333333333333334,0.993103448275862,377,-223.251953125
california,wind_plus90,Local Reactive,3042,8,28.0,0.16666666666666666,0.9927536231884058,776,-602.15078125
california,wind_plus90,Local Reactive,3042,9,18.0,0.3333333333333333,0.9954022988505747,456,-224.7265625
california,wind_plus90,Local Reactive,3042,10,34.0,0.0,0.9908045977011494,754,-558.154296875
california,wind_plus90,Local Reactive,3042,11,34.0,0.0,1.0,752,-535.3515625
california,wind_plus90,Local Reactive,3042,12,34.0,0.0,0.9954022988505747,710,-509.21875
california,wind_plus90,Local Reactive,3042,13,34.0,0.0,1.0,774,-528.876953125
california,wind_plus90,Local Reactive,3042,14,28.0,0.16666666666666666,0.9880952380952381,788,-482.8515625
california,wind_plus90,Local Reactive,4042,0,28.0,0.16666666666666666,1.0,642,-404.74609375
california,wind_plus90,Local Reactive,4042,1,12.0,0.5,0.993103448275862,493,-322.1875
california,wind_plus90,Local Reactive,4042,2,9.0,0.6666666666666666,0.993103448275862,318,-205.361328125
california,wind_plus90,Local Reactive,4042,3,34.0,0.0,0.9920634920634921,797,-347.42421875
california,wind_plus90,Local Reactive,4042,4,28.0,0.16666666666666666,0.9974358974358974,784,-621.943359375
california,wind_plus90,Local Reactive,4042,5,28.0,0.16666666666666666,0.9977011494252873,530,-306.23046875
california,wind_plus90,Local Reactive,4042,6,34.0,0.0,1.0,729,-583.046875
california,wind_plus90,Local Reactive,4042,7,34.0,0.0,1.0,779,-605.205078125
california,wind_plus90,Local Reactive,4042,8,28.0,0.16666666666666666,1.0,616,-376.2890625
california,wind_plus90,Local Reactive,4042,9,34.0,0.0,0.9977011494252873,769,-540.751953125
california,wind_plus90,Local Reactive,4042,10,2.0,0.5,0.9954022988505747,483,-319.5140625
california,wind_plus90,Local Reactive,4042,11,34.0,0.0,1.0,620,-409.560546875
california,wind_plus90,Local Reactive,4042,12,34.0,0.0,1.0,765,-631.11328125
california,wind_plus90,Local Reactive,4042,13,8.0,0.3333333333333333,0.9977011494252873,628,-474.27734375
california,wind_plus90,Local Reactive,4042,14,22.0,0.16666666666666666,0.9968553459119497,785,-477.75390625
california,wind_plus90,Learned Hierarchical,42,0,34.0,0.0,0.8912037037037037,826,-666.50390625
california,wind_plus90,Learned Hierarchical,42,1,34.0,0.0,0.965034965034965,824,-680.76171875
california,wind_plus90,Learned Hierarchical,42,2,34.0,0.0,0.9724137931034482,817,-648.427734375
california,wind_plus90,Learned Hierarchical,42,3,12.0,0.5,0.9885057471264368,550,-309.072265625
california,wind_plus90,Learned Hierarchical,42,4,34.0,0.0,0.966183574879227,823,-651.58203125
california,wind_plus90,Learned Hierarchical,42,5,34.0,0.0,0.9937106918238994,825,-511.40625
california,wind_plus90,Learned Hierarchical,42,6,34.0,0.0,0.9943502824858758,824,-554.033203125
california,wind_plus90,Learned Hierarchical,42,7,34.0,0.0,0.9264367816091954,723,-531.494140625
california,wind_plus90,Learned Hierarchical,42,8,34.0,0.0,0.9839080459770115,781,-515.478515625
california,wind_plus90,Learned Hierarchical,42,9,34.0,0.0,0.9540229885057471,800,-603.642578125
california,wind_plus90,Learned Hierarchical,42,10,12.0,0.5,0.9655172413793104,407,-214.94140625
california,wind_plus90,Learned Hierarchical,42,11,34.0,0.0,0.9885057471264368,813,-593.779296875
california,wind_plus90,Learned Hierarchical,42,12,34.0,0.0,0.9379310344827586,805,-624.66796875
california,wind_plus90,Learned Hierarchical,42,13,12.0,0.5,0.9885057471264368,428,-227.24609375
california,wind_plus90,Learned Hierarchical,42,14,34.0,0.0,0.9915254237288136,824,-571.240234375
california,wind_plus90,Learned Hierarchical,1042,0,34.0,0.0,0.9793103448275862,787,-526.34765625
california,wind_plus90,Learned Hierarchical,1042,1,24.0,0.16666666666666666,0.9954022988505747,458,-198.212890625
california,wind_plus90,Learned Hierarchical,1042,2,34.0,0.0,0.9770114942528736,686,-469.697265625
california,wind_plus90,Learned Hierarchical,1042,3,24.0,0.16666666666666666,0.9954022988505747,716,-458.7109375
california,wind_plus90,Learned Hierarchical,1042,4,34.0,0.0,0.9112709832134293,824,-588.388671875
california,wind_plus90,Learned Hierarchical,1042,5,34.0,0.0,0.992831541218638,826,-429.51171875
california,wind_plus90,Learned Hierarchical,1042,6,34.0,0.0,0.9885057471264368,786,-531.513671875
california,wind_plus90,Learned Hierarchical,1042,7,12.0,0.5,0.9655172413793104,402,-207.490234375
california,wind_plus90,Learned Hierarchical,1042,8,34.0,0.0,0.9793103448275862,691,-476.904296875
california,wind_plus90,Learned Hierarchical,1042,9,34.0,0.0,0.9943502824858758,824,-565.60546875
california,wind_plus90,Learned Hierarchical,1042,10,24.0,0.16666666666666666,0.9908045977011494,450,-197.83203125
california,wind_plus90,Learned Hierarchical,1042,11,34.0,0.0,0.9844236760124611,824,-503.369140625
california,wind_plus90,Learned Hierarchical,1042,12,34.0,0.0,0.9844236760124611,824,-503.349609375
california,wind_plus90,Learned Hierarchical,1042,13,34.0,0.0,0.9540229885057471,817,-682.587890625
