region,condition,policy,seed,episode,WEL,ISR,CE,burned_cells,total_reward
saudi,heldout_ignition,Local Reactive,1042,5,27.0,0.2857142857142857,1.0,891,-119.248046875
saudi,heldout_ignition,Local Reactive,1042,6,27.0,0.2857142857142857,0.9925093632958801,878,-475.498046875
saudi,heldout_ignition,Local Reactive,1042,7,27.0,0.2857142857142857,1.0,852,-512.05078125
saudi,heldout_ignition,Local Reactive,1042,8,27.0,0.2857142857142857,1.0,523,-270.341796875
saudi,heldout_ignition,Local Reactive,1042,9,27.0,0.2857142857142857,0.9972451790633609,879,-700.458984375
saudi,heldout_ignition,Local Reactive,1042,10,27.0,0.2857142857142857,1.0,892,-119.66796875
saudi,heldout_ignition,Local Reactive,1042,11,27.0,0.2857142857142857,1.0,885,-477.8515625
saudi,heldout_ignition,Local Reactive,1042,12,19.0,0.42857142857142855,0.9894179894179894,836,-501.42578125
saudi,heldout_ignition,Local Reactive,1042,13,27.0,0.2857142857142857,0.993103448275862,556,-279.375
saudi,heldout_ignition,Local Reactive,1042,14,27.0,0.2857142857142857,0.9777777777777777,887,-700.517578125
saudi,heldout_ignition,Local Reactive,2042,0,27.0,0.2857142857142857,0.9722222222222222,890,-117.734375
saudi,heldout_ignition,Local Reactive,2042,1,27.0,0.2857142857142857,0.9775280898876404,878,-475.087890625
saudi,heldout_ignition,Local Reactive,2042,2,27.0,0.2857142857142857,1.0,827,-502.578125
saudi,heldout_ignition,Local Reactive,2042,3,19.0,0.42857142857142855,0.9954022988505747,507,-254.269921875
saudi,heldout_ignition,Local Reactive,2042,4,27.0,0.2857142857142857,0.9944903581267218,885,-705.400390625
saudi,heldout_ignition,Local Reactive,2042,5,27.0,0.2857142857142857,1.0,890,-118.9453125
saudi,heldout_ignition,Local Reactive,2042,6,27.0,0.2857142857142857,0.9962546816479401,876,-475.3125
saudi,heldout_ignition,Local Reactive,2042,7,19.0,0.42857142857142855,1.0,820,-495.126953125
saudi,heldout_ignition,Local Reactive,2042,8,27.0,0.2857142857142857,0.9885057471264368,547,-278.5765625
saudi,heldout_ignition,Local Reactive,2042,9,27.0,0.2857142857142857,1.0,880,-704.765625
saudi,heldout_ignition,Local Reactive,2042,10,27.0,0.2857142857142857,0.9166666666666666,893,-119.873046875
saudi,heldout_ignition,Local Reactive,2042,11,27.0,0.2857142857142857,1.0,876,-473.88671875
saudi,heldout_ignition,Local Reactive,2042,12,1.0,0.5714285714285714,1.0,831,-495.1953125
saudi,heldout_ignition,Local Reactive,2042,13,19.0,0.42857142857142855,0.993103448275862,569,-265.35390625
saudi,heldout_ignition,Local Reactive,2042,14,27.0,0.2857142857142857,1.0,881,-687.6171875
saudi,heldout_ignition,Local Reactive,3042,0,27.0,0.2857142857142857,0.9444444444444444,893,-119.951171875
saudi,heldout_ignition,Local Reactive,3042,1,27.0,0.2857142857142857,1.0,870,-466.71875
saudi,heldout_ignition,Local Reactive,3042,2,27.0,0.2857142857142857,0.9947089947089947,853,-509.094140625
saudi,heldout_ignition,Local Reactive,3042,3,27.0,0.2857142857142857,0.9954022988505747,568,-272.333984375
saudi,heldout_ignition,Local Reactive,3042,4,27.0,0.2857142857142857,0.9972222222222222,864,-681.533203125
saudi,heldout_ignition,Local Reactive,3042,5,27.0,0.2857142857142857,1.0,891,-118.955078125
saudi,heldout_ignition,Local Reactive,3042,6,27.0,0.2857142857142857,0.9850187265917603,867,-465.107421875
