WEL,ISR,CE,burned,return,region,policy,seed,episode,train_seed
4.0,0.8571428571428571,0.9845474613686535,222,-6.857142857142858,saudi,hiercomm,42,0,4042
9.0,0.7142857142857143,1.0,33,-14.714285714285714,saudi,hiercomm,42,1,4042
19.0,0.5714285714285714,0.9791666666666666,77,-27.67142857142857,saudi,hiercomm,42,2,4042
14.0,0.7142857142857143,0.9867549668874173,240,-19.714285714285715,saudi,hiercomm,42,3,4042
6.0,0.8571428571428571,1.0,42,-8.857142857142858,saudi,hiercomm,42,4,4042
0.0,1.0,1.0,85,0.0,saudi,hiercomm,42,5,4042
0.0,1.0,0.8874172185430463,291,0.0,saudi,hiercomm,42,6,4042
3.0,0.8571428571428571,1.0,73,-5.857142857142858,saudi,hiercomm,42,7,4042
3.0,0.8571428571428571,1.0,53,-5.857142857142858,saudi,hiercomm,42,8,4042
0.0,1.0,1.0,0,0.0,saudi,hiercomm,42,9,4042
0.0,1.0,1.0,43,0.0,saudi,hiercomm,42,10,4042
4.0,0.8571428571428571,0.9845474613686535,233,-6.857142857142858,saudi,hiercomm,42,11,4042
4.0,0.8571428571428571,1.0,322,-6.857142857142858,saudi,hiercomm,42,12,4042
4.0,0.8571428571428571,1.0,254,-6.857142857142858,saudi,hiercomm,42,13,4042
4.0,0.8571428571428571,0.9977924944812362,177,-6.857142857142858,saudi,hiercomm,42,14,4042
0.0,1.0,0.9889624724061811,139,0.0,saudi,hiercomm,1042,0,4042
13.0,0.5714285714285714,0.9271523178807947,171,-21.571428571428573,saudi,hiercomm,1042,1,4042
9.0,0.7142857142857143,0.8410596026490066,71,-14.814285714285713,saudi,hiercomm,1042,2,4042
9.0,0.7142857142857143,0.7373068432671082,99,-14.714285714285714,saudi,hiercomm,1042,3,4042
9.0,0.7142857142857143,0.9911699779249448,95,-14.714285714285714,saudi,hiercomm,1042,4,4042
0.0,1.0,1.0,33,0.0,saudi,hiercomm,1042,5,4042
10.0,0.8571428571428571,0.9889624724061811,86,-12.857142857142858,saudi,hiercomm,1042,6,4042
0.0,1.0,0.9006622516556292,21,0.0,saudi,hiercomm,1042,7,4042
4.0,0.8571428571428571,0.9977924944812362,173,-6.857142857142858,saudi,hiercomm,1042,8,4042
0.0,1.0,1.0,35,0.0,saudi,hiercomm,1042,9,4042
0.0,1.0,0.9661016949152542,48,-0.09999999999999964,saudi,hiercomm,1042,10,4042
13.0,0.5714285714285714,0.9867549668874173,180,-21.571428571428573,saudi,hiercomm,1042,11,4042
3.0,0.8571428571428571,0.855072463768116,82,-6.057142857142857,saudi,hiercomm,1042,12,4042
4.0,0.8571428571428571,0.9977924944812362,163,-6.857142857142858,saudi,hiercomm,1042,13,4042
4.0,0.8571428571428571,1.0,163,-6.857142857142858,saudi,hiercomm,1042,14,4042
9.0,0.7142857142857143,1.0,72,-14.714285714285714,saudi,hiercomm,2042,0,4042
6.0,0.8571428571428571,1.0,133,-8.857142857142858,saudi,hiercomm,2042,1,4042
9.0,0.7142857142857143,1.0,64,-14.714285714285714,saudi,hiercomm,2042,2,4042
9.0,0.7142857142857143,0.9558232931726908,96,-14.914285714285713,saudi,hiercomm,2042,3,4042
0.0,1.0,1.0,0,0.0,saudi,hiercomm,2042,4,4042
0.0,1.0,0.9955849889624724,128,0.0,saudi,hiercomm,2042,5,4042
14.0,0.7142857142857143,1.0,341,-19.714285714285715,saudi,hiercomm,2042,6,4042
8.0,0.7142857142857143,0.9867549668874173,389,-13.714285714285714,saudi,hiercomm,2042,7,4042
9.0,0.7142857142857143,0.9911699779249448,95,-14.714285714285714,saudi,hiercomm,2042,8,4042
0.0,1.0,0.9492273730684326,93,-0.1,saudi,hiercomm,2042,9,4042
9.0,0.7142857142857143,0.8520971302428256,94,-14.714285714285714,saudi,hiercomm,2042,10,4042
0.0,1.0,1.0,0,0.0,saudi,hiercomm,2042,11,4042
0.0,1.0,1.0,311,0.0,saudi,hiercomm,2042,12,4042
17.0,0.5714285714285714,0.9690949227373068,239,-25.571428571428577,saudi,hiercomm,2042,13,4042
0.0,1.0,1.0,108,0.0,saudi,hiercomm,2042,14,4042
0.0,1.0,1.0,92,0.0,saudi,hiercomm,3042,0,4042
4.0,0.8571428571428571,0.9977924944812362,184,-6.857142857142858,saudi,hiercomm,3042,1,4042
4.0,0.8571428571428571,0.9867549668874173,239,-6.857142857142858,saudi,hiercomm,3042,2,4042
10.0,0.8571428571428571,0.9889624724061811,85,-12.857142857142858,saudi,hiercomm,3042,3,4042
13.0,0.5714285714285714,0.891832229580574,365,-22.271428571428572,saudi,hiercomm,3042,4,4042
14.0,0.7142857142857143,0.9889624724061811,200,-19.714285714285715,saudi,hiercomm,3042,5,4042
0.0,1.0,1.0,57,0.0,saudi,hiercomm,3042,6,4042
9.0,0.7142857142857143,0.9977924944812362,62,-14.714285714285714,saudi,hiercomm,3042,7,4042
14.0,0.7142857142857143,0.9889624724061811,380,-19.714285714285715,saudi,hiercomm,3042,8,4042
0.0,1.0,1.0,84,0.0,saudi,hiercomm,3042,9,4042
4.0,0.8571428571428571,0.9911699779249448,371,-6.857142857142858,saudi,hiercomm,3042,10,4042
0.0,1.0,1.0,63,0.0,saudi,hiercomm,3042,11,4042
0.0,1.0,0.9692307692307692,4,-0.1,saudi,hiercomm,3042,12,4042
4.0,0.8571428571428571,0.9955849889624724,230,-6.857142857142858,saudi,hiercomm,3042,13,4042
4.0,0.8571428571428571,0.9845474613686535,102,-6.957142857142857,saudi,hiercomm,3042,14,4042
10.0,0.8571428571428571,0.9889624724061811,71,-12.857142857142858,saudi,hiercomm,4042,0,4042
0.0,1.0,1.0,17,0.0,saudi,hiercomm,4042,1,4042
13.0,0.5714285714285714,0.9668874172185431,374,-21.971428571428575,saudi,hiercomm,4042,2,4042
9.0,0.7142857142857143,1.0,38,-14.714285714285714,saudi,hiercomm,4042,3,4042
4.0,0.8571428571428571,0.9977924944812362,290,-6.857142857142858,saudi,hiercomm,4042,4,4042
10.0,0.8571428571428571,0.9713024282560706,109,-12.957142857142857,saudi,hiercomm,4042,5,4042
10.0,0.8571428571428571,0.9889624724061811,68,-12.857142857142858,saudi,hiercomm,4042,6,4042
0.0,1.0,0.8123620309050773,94,-0.3999999999999997,saudi,hiercomm,4042,7,4042
13.0,0.7142857142857143,0.9602649006622517,121,-18.91428571428571,saudi,hiercomm,4042,8,4042
13.0,0.5714285714285714,0.9558498896247241,380,-21.971428571428575,saudi,hiercomm,4042,9,4042
0.0,1.0,1.0,170,0.0,saudi,hiercomm,4042,10,4042
3.0,0.8571428571428571,0.7814569536423841,106,-6.357142857142856,saudi,hiercomm,4042,11,4042
0.0,1.0,1.0,52,0.0,saudi,hiercomm,4042,12,4042
9.0,0.7142857142857143,0.8410596026490066,125,-14.714285714285714,saudi,hiercomm,4042,13,4042
8.0,0.7142857142857143,0.9977924944812362,329,-13.714285714285714,saudi,hiercomm,4042,14,4042
12.0,0.6666666666666666,0.8115942028985508,142,-19.16666666666667,california,hiercomm,42,0,42
6.0,0.8333333333333334,1.0,1,-9.333333333333332,california,hiercomm,42,1,42
6.0,0.8333333333333334,1.0,84,-9.333333333333332,california,hiercomm,42,2,42
6.0,0.8333333333333334,1.0,86,-9.333333333333332,california,hiercomm,42,3,42
0.0,1.0,1.0,25,0.0,california,hiercomm,42,4,42
6.0,0.8333333333333334,0.8344370860927153,104,-9.433333333333332,california,hiercomm,42,5,42
6.0,0.8333333333333334,0.9768518518518519,104,-9.333333333333332,california,hiercomm,42,6,42
6.0,0.8333333333333334,0.9739583333333334,63,-9.433333333333332,california,hiercomm,42,7,42
0.0,1.0,1.0,18,0.0,california,hiercomm,42,8,42
6.0,0.8333333333333334,0.9809523809523809,114,-9.433333333333332,california,hiercomm,42,9,42
6.0,0.8333333333333334,0.9911699779249448,194,-9.333333333333332,california,hiercomm,42,10,42
6.0,0.8333333333333334,0.994535519125683,149,-9.333333333333332,california,hiercomm,42,11,42
12.0,0.6666666666666666,0.8505747126436781,121,-18.96666666666667,california,hiercomm,42,12,42
12.0,0.6666666666666666,0.6609195402298851,125,-19.96666666666666,california,hiercomm,42,13,42
6.0,0.8333333333333334,0.9757174392935982,124,-9.433333333333332,california,hiercomm,42,14,42
12.0,0.6666666666666666,0.8428571428571429,161,-19.466666666666676,california,hiercomm,1042,0,42
0.0,1.0,1.0,0,0.0,california,hiercomm,1042,1,42
6.0,0.8333333333333334,1.0,81,-9.333333333333332,california,hiercomm,1042,2,42
12.0,0.6666666666666666,0.9409282700421941,116,-18.766666666666666,california,hiercomm,1042,3,42
0.0,1.0,1.0,32,0.0,california,hiercomm,1042,4,42
6.0,0.8333333333333334,0.7439293598233996,107,-9.633333333333331,california,hiercomm,1042,5,42
6.0,0.8333333333333334,0.9777777777777777,108,-9.433333333333332,california,hiercomm,1042,6,42
6.0,0.8333333333333334,0.9646464646464646,105,-9.533333333333331,california,hiercomm,1042,7,42
6.0,0.8333333333333334,0.9933774834437086,343,-9.333333333333332,california,hiercomm,1042,8,42
12.0,0.6666666666666666,0.896969696969697,131,-18.866666666666667,california,hiercomm,1042,9,42
6.0,0.8333333333333334,1.0,58,-9.333333333333332,california,hiercomm,1042,10,42
0.0,1.0,1.0,0,0.0,california,hiercomm,1042,11,42
12.0,0.6666666666666666,0.8606965174129353,124,-19.066666666666666,california,hiercomm,1042,12,42
6.0,0.8333333333333334,0.977924944812362,112,-9.633333333333331,california,hiercomm,1042,13,42
6.0,0.8333333333333334,0.9094922737306843,150,-9.533333333333331,california,hiercomm,1042,14,42
9.0,0.6666666666666666,1.0,138,-15.666666666666668,california,hiercomm,2042,0,42
0.0,1.0,1.0,16,0.0,california,hiercomm,2042,1,42
0.0,1.0,1.0,16,0.0,california,hiercomm,2042,2,42
0.0,1.0,1.0,17,0.0,california,hiercomm,2042,3,42
6.0,0.8333333333333334,0.8918918918918919,141,-9.533333333333331,california,hiercomm,2042,4,42
6.0,0.8333333333333334,1.0,151,-9.333333333333332,california,hiercomm,2042,5,42
12.0,0.6666666666666666,0.9850187265917603,234,-18.666666666666668,california,hiercomm,2042,6,42
6.0,0.8333333333333334,0.8079470198675497,113,-9.433333333333332,california,hiercomm,2042,7,42
0.0,1.0,0.98989898989899,54,0.0,california,hiercomm,2042,8,42
6.0,0.8333333333333334,0.9351851851851852,164,-9.533333333333331,california,hiercomm,2042,9,42
0.0,1.0,1.0,0,0.0,california,hiercomm,2042,10,42
6.0,0.8333333333333334,0.9806763285024155,114,-9.433333333333332,california,hiercomm,2042,11,42
12.0,0.6666666666666666,0.9636363636363636,126,-18.866666666666667,california,hiercomm,2042,12,42
6.0,0.8333333333333334,0.9838709677419355,126,-9.333333333333332,california,hiercomm,2042,13,42
6.0,0.8333333333333334,1.0,90,-9.333333333333332,california,hiercomm,2042,14,42
6.0,0.8333333333333334,0.9690949227373068,122,-9.633333333333331,california,hiercomm,3042,0,42
6.0,0.8333333333333334,0.9765258215962441,104,-9.333333333333332,california,hiercomm,3042,1,42
6.0,0.8333333333333334,0.8852097130242825,106,-9.333333333333332,california,hiercomm,3042,2,42
6.0,0.8333333333333334,0.9833333333333333,127,-9.433333333333332,california,hiercomm,3042,3,42
12.0,0.6666666666666666,0.7839506172839507,103,-19.466666666666672,california,hiercomm,3042,4,42
6.0,0.8333333333333334,0.9188034188034188,139,-9.73333333333333,california,hiercomm,3042,5,42
12.0,0.6666666666666666,0.8961748633879781,120,-18.666666666666668,california,hiercomm,3042,6,42
12.0,0.6666666666666666,0.9868421052631579,98,-18.76666666666667,california,hiercomm,3042,7,42
12.0,0.6666666666666666,1.0,105,-18.666666666666668,california,hiercomm,3042,8,42
12.0,0.6666666666666666,0.9259259259259259,113,-18.866666666666667,california,hiercomm,3042,9,42
12.0,0.6666666666666666,0.8907103825136612,128,-18.86666666666667,california,hiercomm,3042,10,42
6.0,0.8333333333333334,0.9506172839506173,86,-9.533333333333331,california,hiercomm,3042,11,42
6.0,0.8333333333333334,0.9801324503311258,113,-9.533333333333331,california,hiercomm,3042,12,42
6.0,0.8333333333333334,1.0,92,-9.333333333333332,california,hiercomm,3042,13,42
6.0,0.8333333333333334,1.0,80,-9.333333333333332,california,hiercomm,3042,14,42
12.0,0.6666666666666666,0.912568306010929,137,-18.96666666666667,california,hiercomm,4042,0,42
16.0,0.6666666666666666,0.9646799116997793,289,-22.766666666666666,california,hiercomm,4042,1,42
12.0,0.6666666666666666,0.8614718614718615,113,-18.96666666666667,california,hiercomm,4042,2,42
6.0,0.8333333333333334,1.0,69,-9.333333333333332,california,hiercomm,4042,3,42
6.0,0.8333333333333334,0.851063829787234,96,-9.83333333333333,california,hiercomm,4042,4,42
15.0,0.5,0.9536423841059603,319,-25.200000000000003,california,hiercomm,4042,5,42
6.0,0.8333333333333334,0.9282051282051282,134,-9.633333333333331,california,hiercomm,4042,6,42
12.0,0.6666666666666666,0.7321428571428571,140,-18.96666666666667,california,hiercomm,4042,7,42
12.0,0.6666666666666666,0.9965635738831615,128,-18.666666666666668,california,hiercomm,4042,8,42
6.0,0.8333333333333334,0.9494949494949495,84,-9.433333333333332,california,hiercomm,4042,9,42
12.0,0.6666666666666666,0.9078014184397163,117,-18.86666666666667,california,hiercomm,4042,10,42
12.0,0.6666666666666666,0.9117647058823529,124,-19.066666666666666,california,hiercomm,4042,11,42
6.0,0.8333333333333334,0.9966666666666667,155,-9.333333333333332,california,hiercomm,4042,12,42
12.0,0.6666666666666666,0.9265536723163842,122,-18.766666666666666,california,hiercomm,4042,13,42
6.0,0.8333333333333334,0.8861788617886179,112,-9.333333333333332,california,hiercomm,4042,14,42
0.0,1.0,1.0,62,0.0,california,hiercomm,42,0,1042
16.0,0.6666666666666666,1.0,172,-22.666666666666668,california,hiercomm,42,1,1042
6.0,0.6666666666666666,0.9823399558498896,209,-12.766666666666667,california,hiercomm,42,2,1042
6.0,0.8333333333333334,1.0,61,-9.333333333333332,california,hiercomm,42,3,1042
0.0,1.0,1.0,1,0.0,california,hiercomm,42,4,1042
6.0,0.8333333333333334,1.0,61,-9.333333333333332,california,hiercomm,42,5,1042
6.0,0.8333333333333334,0.9743589743589743,111,-9.333333333333332,california,hiercomm,42,6,1042
15.0,0.5,0.9889624724061811,252,-25.0,california,hiercomm,42,7,1042
0.0,1.0,0.9861111111111112,34,0.0,california,hiercomm,42,8,1042
6.0,0.8333333333333334,1.0,55,-9.333333333333332,california,hiercomm,42,9,1042
0.0,1.0,1.0,68,0.0,california,hiercomm,42,10,1042
6.0,0.8333333333333334,1.0,169,-9.333333333333332,california,hiercomm,42,11,1042
0.0,1.0,0.9934640522875817,60,0.0,california,hiercomm,42,12,1042
6.0,0.8333333333333334,0.9774774774774775,111,-9.533333333333331,california,hiercomm,42,13,1042
12.0,0.5,0.9624724061810155,278,-22.400000000000006,california,hiercomm,42,14,1042
0.0,1.0,1.0,98,0.0,california,hiercomm,1042,0,1042
0.0,1.0,1.0,0,0.0,california,hiercomm,1042,1,1042
9.0,0.6666666666666666,0.977924944812362,134,-15.766666666666667,california,hiercomm,1042,2,1042
6.0,0.8333333333333334,1.0,100,-9.333333333333332,california,hiercomm,1042,3,1042
6.0,0.8333333333333334,0.9977924944812362,242,-9.333333333333332,california,hiercomm,1042,4,1042
6.0,0.8333333333333334,0.990990990990991,64,-9.333333333333332,california,hiercomm,1042,5,1042
6.0,0.6666666666666666,1.0,266,-12.666666666666668,california,hiercomm,1042,6,1042
0.0,1.0,1.0,55,0.0,california,hiercomm,1042,7,1042
0.0,1.0,0.977924944812362,111,0.0,california,hiercomm,1042,8,1042
6.0,0.8333333333333334,1.0,106,-9.333333333333332,california,hiercomm,1042,9,1042
0.0,1.0,0.9889624724061811,130,0.0,california,hiercomm,1042,10,1042
0.0,1.0,1.0,0,0.0,california,hiercomm,1042,11,1042
6.0,0.8333333333333334,1.0,73,-9.333333333333332,california,hiercomm,1042,12,1042
9.0,0.6666666666666666,0.9823399558498896,290,-15.666666666666668,california,hiercomm,1042,13,1042
9.0,0.6666666666666666,1.0,302,-15.666666666666668,california,hiercomm,1042,14,1042
15.0,0.5,1.0,363,-25.0,california,hiercomm,2042,0,1042
0.0,1.0,0.990990990990991,1,0.0,california,hiercomm,2042,1,1042
0.0,1.0,0.9924242424242424,8,0.0,california,hiercomm,2042,2,1042
6.0,0.8333333333333334,0.9948717948717949,42,-9.333333333333332,california,hiercomm,2042,3,1042
6.0,0.8333333333333334,1.0,53,-9.333333333333332,california,hiercomm,2042,4,1042
3.0,0.8333333333333334,1.0,196,-6.333333333333332,california,hiercomm,2042,5,1042
6.0,0.6666666666666666,0.9977924944812362,500,-12.666666666666668,california,hiercomm,2042,6,1042
6.0,0.8333333333333334,1.0,272,-9.333333333333332,california,hiercomm,2042,7,1042
6.0,0.8333333333333334,1.0,84,-9.333333333333332,california,hiercomm,2042,8,1042
12.0,0.5,1.0,229,-22.0,california,hiercomm,2042,9,1042
0.0,1.0,0.9736842105263158,2,0.0,california,hiercomm,2042,10,1042
6.0,0.8333333333333334,1.0,55,-9.333333333333332,california,hiercomm,2042,11,1042
12.0,0.6666666666666666,0.9735099337748344,219,-18.96666666666667,california,hiercomm,2042,12,1042
6.0,0.8333333333333334,1.0,49,-9.333333333333332,california,hiercomm,2042,13,1042
12.0,0.5,0.9977924944812362,154,-22.0,california,hiercomm,2042,14,1042
13.0,0.6666666666666666,1.0,344,-19.666666666666668,california,hiercomm,3042,0,1042
12.0,0.5,0.8785871964679912,404,-22.0,california,hiercomm,3042,1,1042
6.0,0.8333333333333334,1.0,144,-9.333333333333332,california,hiercomm,3042,2,1042
0.0,1.0,1.0,65,0.0,california,hiercomm,3042,3,1042
6.0,0.8333333333333334,0.9955849889624724,73,-9.333333333333332,california,hiercomm,3042,4,1042
12.0,0.6666666666666666,1.0,217,-18.666666666666668,california,hiercomm,3042,5,1042
6.0,0.8333333333333334,0.9878787878787879,74,-9.333333333333332,california,hiercomm,3042,6,1042
15.0,0.5,0.9801324503311258,542,-25.1,california,hiercomm,3042,7,1042
6.0,0.8333333333333334,1.0,128,-9.333333333333332,california,hiercomm,3042,8,1042
6.0,0.8333333333333334,0.9838709677419355,60,-9.333333333333332,california,hiercomm,3042,9,1042
6.0,0.8333333333333334,0.996415770609319,87,-9.333333333333332,california,hiercomm,3042,10,1042
9.0,0.6666666666666666,0.9690949227373068,189,-15.666666666666668,california,hiercomm,3042,11,1042
0.0,1.0,1.0,54,0.0,california,hiercomm,3042,12,1042
3.0,0.8333333333333334,1.0,131,-6.333333333333332,california,hiercomm,3042,13,1042
0.0,1.0,1.0,22,0.0,california,hiercomm,3042,14,1042
6.0,0.8333333333333334,1.0,67,-9.333333333333332,california,hiercomm,4042,0,1042
9.0,0.6666666666666666,1.0,251,-15.666666666666668,california,hiercomm,4042,1,1042
0.0,1.0,0.9944444444444445,48,0.0,california,hiercomm,4042,2,1042
9.0,0.6666666666666666,1.0,195,-15.666666666666668,california,hiercomm,4042,3,1042
6.0,0.8333333333333334,0.9855072463768116,109,-9.333333333333332,california,hiercomm,4042,4,1042
6.0,0.8333333333333334,1.0,64,-9.333333333333332,california,hiercomm,4042,5,1042
6.0,0.8333333333333334,1.0,68,-9.333333333333332,california,hiercomm,4042,6,1042
0.0,1.0,0.9704301075268817,100,-0.30000000000000004,california,hiercomm,4042,7,1042
9.0,0.6666666666666666,0.9823399558498896,109,-15.666666666666668,california,hiercomm,4042,8,1042
12.0,0.5,0.9205298013245033,294,-22.800000000000004,california,hiercomm,4042,9,1042
6.0,0.8333333333333334,0.987012987012987,70,-9.433333333333332,california,hiercomm,4042,10,1042
6.0,0.6666666666666666,0.9028697571743929,242,-13.566666666666665,california,hiercomm,4042,11,1042
6.0,0.8333333333333334,1.0,83,-9.333333333333332,california,hiercomm,4042,12,1042
6.0,0.8333333333333334,0.9767441860465116,70,-9.333333333333332,california,hiercomm,4042,13,1042
6.0,0.8333333333333334,1.0,94,-9.333333333333332,california,hiercomm,4042,14,1042
6.0,0.8333333333333334,1.0,72,-9.333333333333332,california,hiercomm,42,0,2042
0.0,1.0,0.9823399558498896,42,0.0,california,hiercomm,42,1,2042
6.0,0.8333333333333334,1.0,62,-9.333333333333332,california,hiercomm,42,2,2042
9.0,0.6666666666666666,0.9448123620309051,309,-15.866666666666667,california,hiercomm,42,3,2042
0.0,1.0,1.0,83,0.0,california,hiercomm,42,4,2042
6.0,0.8333333333333334,1.0,56,-9.333333333333332,california,hiercomm,42,5,2042
34.0,0.0,0.9072847682119205,637,-54.0,california,hiercomm,42,6,2042
10.0,0.8333333333333334,1.0,295,-13.333333333333332,california,hiercomm,42,7,2042
0.0,1.0,1.0,4,0.0,california,hiercomm,42,8,2042
16.0,0.6666666666666666,1.0,144,-22.666666666666668,california,hiercomm,42,9,2042
6.0,0.8333333333333334,0.972972972972973,73,-9.333333333333332,california,hiercomm,42,10,2042
6.0,0.8333333333333334,0.9848484848484849,75,-9.333333333333332,california,hiercomm,42,11,2042
6.0,0.8333333333333334,0.9797979797979798,53,-9.333333333333332,california,hiercomm,42,12,2042
6.0,0.8333333333333334,0.9032258064516129,60,-9.533333333333331,california,hiercomm,42,13,2042
6.0,0.8333333333333334,1.0,59,-9.333333333333332,california,hiercomm,42,14,2042
12.0,0.6666666666666666,1.0,486,-18.666666666666668,california,hiercomm,1042,0,2042
6.0,0.8333333333333334,1.0,68,-9.333333333333332,california,hiercomm,1042,1,2042
6.0,0.8333333333333334,0.9925925925925926,72,-9.333333333333332,california,hiercomm,1042,2,2042
6.0,0.8333333333333334,0.9912280701754386,38,-9.333333333333332,california,hiercomm,1042,3,2042
0.0,1.0,1.0,21,0.0,california,hiercomm,1042,4,2042
6.0,0.8333333333333334,0.972972972972973,56,-9.333333333333332,california,hiercomm,1042,5,2042
6.0,0.8333333333333334,0.984984984984985,87,-9.333333333333332,california,hiercomm,1042,6,2042
12.0,0.5,0.9977924944812362,308,-22.0,california,hiercomm,1042,7,2042
6.0,0.8333333333333334,0.9705882352941176,73,-9.333333333333332,california,hiercomm,1042,8,2042
6.0,0.8333333333333334,0.9824561403508771,70,-9.433333333333332,california,hiercomm,1042,9,2042
0.0,1.0,0.9713024282560706,110,0.0,california,hiercomm,1042,10,2042
6.0,0.8333333333333334,1.0,76,-9.333333333333332,california,hiercomm,1042,11,2042
6.0,0.8333333333333334,0.8936170212765957,73,-9.333333333333332,california,hiercomm,1042,12,2042
16.0,0.5,0.9536423841059603,265,-26.0,california,hiercomm,1042,13,2042
22.0,0.3333333333333333,1.0,731,-35.333333333333336,california,hiercomm,1042,14,2042
6.0,0.8333333333333334,0.9933333333333333,81,-9.333333333333332,california,hiercomm,2042,0,2042
0.0,1.0,1.0,30,0.0,california,hiercomm,2042,1,2042
0.0,1.0,1.0,25,0.0,california,hiercomm,2042,2,2042
25.0,0.3333333333333333,1.0,629,-38.333333333333336,california,hiercomm,2042,3,2042
6.0,0.8333333333333334,0.9622641509433962,61,-9.433333333333332,california,hiercomm,2042,4,2042
6.0,0.8333333333333334,1.0,61,-9.333333333333332,california,hiercomm,2042,5,2042
6.0,0.8333333333333334,0.98989898989899,70,-9.333333333333332,california,hiercomm,2042,6,2042
6.0,0.8333333333333334,1.0,57,-9.333333333333332,california,hiercomm,2042,7,2042
16.0,0.5,0.9558498896247241,666,-26.0,california,hiercomm,2042,8,2042
6.0,0.8333333333333334,0.9748427672955975,110,-9.333333333333332,california,hiercomm,2042,9,2042
10.0,0.8333333333333334,1.0,202,-13.333333333333332,california,hiercomm,2042,10,2042
6.0,0.8333333333333334,1.0,62,-9.333333333333332,california,hiercomm,2042,11,2042
6.0,0.8333333333333334,0.9166666666666666,62,-9.533333333333331,california,hiercomm,2042,12,2042
6.0,0.8333333333333334,0.891832229580574,412,-9.433333333333332,california,hiercomm,2042,13,2042
28.0,0.16666666666666666,1.0,601,-44.66666666666667,california,hiercomm,2042,14,2042
25.0,0.3333333333333333,1.0,685,-38.333333333333336,california,hiercomm,3042,0,2042
22.0,0.3333333333333333,0.9580573951434879,707,-35.333333333333336,california,hiercomm,3042,1,2042
6.0,0.8333333333333334,1.0,57,-9.333333333333332,california,hiercomm,3042,2,2042
6.0,0.8333333333333334,0.9962962962962963,72,-9.333333333333332,california,hiercomm,3042,3,2042
6.0,0.8333333333333334,0.9809523809523809,43,-9.333333333333332,california,hiercomm,3042,4,2042
6.0,0.8333333333333334,1.0,74,-9.333333333333332,california,hiercomm,3042,5,2042
6.0,0.8333333333333334,0.9479166666666666,54,-9.433333333333332,california,hiercomm,3042,6,2042
13.0,0.6666666666666666,1.0,485,-19.666666666666668,california,hiercomm,3042,7,2042
6.0,0.8333333333333334,0.9916666666666667,90,-9.333333333333332,california,hiercomm,3042,8,2042
6.0,0.8333333333333334,1.0,51,-9.333333333333332,california,hiercomm,3042,9,2042
6.0,0.8333333333333334,0.9777777777777777,60,-9.333333333333332,california,hiercomm,3042,10,2042
6.0,0.8333333333333334,0.9885057471264368,77,-9.333333333333332,california,hiercomm,3042,11,2042
6.0,0.8333333333333334,0.9757575757575757,72,-9.333333333333332,california,hiercomm,3042,12,2042
6.0,0.8333333333333334,1.0,91,-9.333333333333332,california,hiercomm,3042,13,2042
12.0,0.5,0.977924944812362,399,-22.299999999999997,california,hiercomm,3042,14,2042
6.0,0.8333333333333334,0.9914529914529915,54,-9.333333333333332,california,hiercomm,4042,0,2042
22.0,0.3333333333333333,0.8388520971302428,713,-35.333333333333336,california,hiercomm,4042,1,2042
6.0,0.8333333333333334,1.0,52,-9.333333333333332,california,hiercomm,4042,2,2042
16.0,0.5,0.9845474613686535,531,-26.099999999999998,california,hiercomm,4042,3,2042
6.0,0.8333333333333334,0.98989898989899,55,-9.333333333333332,california,hiercomm,4042,4,2042
6.0,0.8333333333333334,0.887905604719764,153,-9.83333333333333,california,hiercomm,4042,5,2042
6.0,0.8333333333333334,0.9900497512437811,72,-9.333333333333332,california,hiercomm,4042,6,2042
6.0,0.8333333333333334,1.0,72,-9.333333333333332,california,hiercomm,4042,7,2042
16.0,0.6666666666666666,1.0,587,-22.666666666666668,california,hiercomm,4042,8,2042
22.0,0.3333333333333333,0.9492273730684326,389,-35.53333333333333,california,hiercomm,4042,9,2042
6.0,0.8333333333333334,0.9912280701754386,88,-9.333333333333332,california,hiercomm,4042,10,2042
6.0,0.8333333333333334,0.9743589743589743,51,-9.333333333333332,california,hiercomm,4042,11,2042
6.0,0.8333333333333334,0.9916666666666667,78,-9.333333333333332,california,hiercomm,4042,12,2042
6.0,0.8333333333333334,1.0,49,-9.333333333333332,california,hiercomm,4042,13,2042
22.0,0.5,1.0,186,-32.0,california,hiercomm,4042,14,2042
6.0,0.8333333333333334,0.9814814814814815,78,-9.433333333333332,california,hiercomm,42,0,3042
6.0,0.8333333333333334,0.9977924944812362,269,-9.333333333333332,california,hiercomm,42,1,3042
6.0,0.8333333333333334,0.9365079365079365,77,-9.433333333333332,california,hiercomm,42,2,3042
12.0,0.6666666666666666,0.9333333333333333,121,-18.766666666666666,california,hiercomm,42,3,3042
6.0,0.8333333333333334,1.0,63,-9.333333333333332,california,hiercomm,42,4,3042
9.0,0.6666666666666666,1.0,140,-15.666666666666668,california,hiercomm,42,5,3042
9.0,0.6666666666666666,0.9889624724061811,391,-15.666666666666668,california,hiercomm,42,6,3042
0.0,1.0,0.9946236559139785,42,0.0,california,hiercomm,42,7,3042
16.0,0.5,1.0,483,-26.0,california,hiercomm,42,8,3042
19.0,0.5,0.8984547461368654,472,-29.200000000000003,california,hiercomm,42,9,3042
6.0,0.8333333333333334,1.0,77,-9.333333333333332,california,hiercomm,42,10,3042
6.0,0.8333333333333334,1.0,186,-9.333333333333332,california,hiercomm,42,11,3042
25.0,0.3333333333333333,0.9801324503311258,751,-38.43333333333334,california,hiercomm,42,12,3042
