fueltype,mon,jd,M,jd_min,lat,lon,elev,ffmc,ws,waz,bui,ps,saz,pc,pdf,gfl,cur,time,pattern
O1a,,,,,28.421875,45.578125,382,,,,,2,193,,,0.35,60.0,20,
O1a,,,,,28.421875,45.734375,379,,,,,2,220,,,0.35,60.0,20,
O1a,,,,,28.421875,45.890625,353,,,,,2,277,,,0.35,60.0,20,
O1a,,,,,28.421875,46.046875,350,,,,,2,123,,,0.35,60.0,20,
O1a,,,,,28.421875,46.203125,355,,,,,1,249,,,0.35,60.0,20,
O1a,,,,,28.421875,46.359375,344,,,,,2,246,,,0.35,60.0,20,
O1a,,,,,28.421875,46.515625,331,,,,,1,245,,,0.35,60.0,20,
O1a,,,,,28.421875,46.671875,318,,,,,2,247,,,0.35,60.0,20,
O1a,,,,,28.421875,46.828125,309,,,,,1,230,,,0.35,60.0,20,
O1a,,,,,28.421875,46.984375,294,,,,,2,252,,,0.35,60.0,20,
O1a,,,,,28.421875,47.140625,282,,,,,2,244,,,0.35,60.0,20,
O1a,,,,,28.421875,47.296875,269,,,,,3,240,,,0.35,60.0,20,
O1a,,,,,28.421875,47.453125,251,,,,,2,253,,,0.35,60.0,20,
O1a,,,,,28.421875,47.609375,225,,,,,1,253,,,0.35,60.0,20,
O1a,,,,,28.421875,47.765625,194,,,,,2,260,,,0.35,60.0,20,
O1a,,,,,28.421875,47.921875,174,,,,,3,264,,,0.35,60.0,20,
O1a,,,,,28.421875,48.078125,118,,,,,2,258,,,0.35,60.0,20,
O1a,,,,,28.421875,48.234375,64,,,,,2,269,,,0.35,60.0,20,
O1a,,,,,28.421875,48.390625,19,,,,,2,276,,,0.35,60.0,20,
NF,,,,,28.421875,48.546875,1,,,,,1,266,,,,,20,
NF,,,,,28.421875,48.703125,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,48.859375,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,49.015625,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,49.171875,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,49.328125,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,49.484375,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,49.640625,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,49.796875,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,49.953125,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,28.421875,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,28.265625,45.578125,395,,,,,2,229,,,0.35,60.0,20,
O1a,,,,,28.265625,45.734375,375,,,,,2,294,,,0.35,60.0,20,
O1a,,,,,28.265625,45.890625,366,,,,,2,153,,,0.35,60.0,20,
O1a,,,,,28.265625,46.046875,369,,,,,1,226,,,0.35,60.0,20,
O1a,,,,,28.265625,46.203125,360,,,,,1,245,,,0.35,60.0,20,
O1a,,,,,28.265625,46.359375,347,,,,,2,251,,,0.35,60.0,20,
O1a,,,,,28.265625,46.515625,336,,,,,2,247,,,0.35,60.0,20,
O1a,,,,,28.265625,46.671875,325,,,,,1,257,,,0.35,60.0,20,
O1a,,,,,28.265625,46.828125,315,,,,,1,238,,,0.35,60.0,20,
O1a,,,,,28.265625,46.984375,301,,,,,2,246,,,0.35,60.0,20,
O1a,,,,,28.265625,47.140625,288,,,,,2,272,,,0.35,60.0,20,
O1a,,,,,28.265625,47.296875,274,,,,,2,276,,,0.35,60.0,20,
O1a,,,,,28.265625,47.453125,256,,,,,2,264,,,0.35,60.0,20,
O1a,,,,,28.265625,47.609375,235,,,,,2,261,,,0.35,60.0,20,
O1a,,,,,28.265625,47.765625,204,,,,,2,248,,,0.35,60.0,20,
O1a,,,,,28.265625,47.921875,172,,,,,2,280,,,0.35,60.0,20,
O1a,,,,,28.265625,48.078125,125,,,,,2,269,,,0.35,60.0,20,
O1a,,,,,28.265625,48.234375,65,,,,,2,257,,,0.35,60.0,20,
O1a,,,,,28.265625,48.390625,26,,,,,2,244,,,0.35,60.0,20,
NF,,,,,28.265625,48.546875,6,,,,,1,234,,,,,20,
NF,,,,,28.265625,48.703125,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,48.859375,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,49.015625,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,49.171875,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,49.328125,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,49.484375,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,49.640625,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,49.796875,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,49.953125,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,28.265625,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,28.109375,45.578125,398,,,,,2,289,,,0.35,60.0,20,
O1a,,,,,28.109375,45.734375,383,,,,,2,163,,,0.35,60.0,20,
O1a,,,,,28.109375,45.890625,385,,,,,1,282,,,0.35,60.0,20,
O1a,,,,,28.109375,46.046875,376,,,,,1,261,,,0.35,60.0,20,
O1a,,,,,28.109375,46.203125,363,,,,,2,268,,,0.35,60.0,20,
O1a,,,,,28.109375,46.359375,352,,,,,2,271,,,0.35,60.0,20,
O1a,,,,,28.109375,46.515625,342,,,,,2,260,,,0.35,60.0,20,
O1a,,,,,28.109375,46.671875,328,,,,,2,261,,,0.35,60.0,20,
O1a,,,,,28.109375,46.828125,320,,,,,2,282,,,0.35,60.0,20,
O1a,,,,,28.109375,46.984375,306,,,,,2,270,,,0.35,60.0,20,
O1a,,,,,28.109375,47.140625,292,,,,,2,261,,,0.35,60.0,20,
O1a,,,,,28.109375,47.296875,276,,,,,2,263,,,0.35,60.0,20,
O1a,,,,,28.109375,47.453125,245,,,,,2,286,,,0.35,60.0,20,
O1a,,,,,28.109375,47.609375,230,,,,,2,288,,,0.35,60.0,20,
O1a,,,,,28.109375,47.765625,215,,,,,2,270,,,0.35,60.0,20,
O1a,,,,,28.109375,47.921875,170,,,,,2,267,,,0.35,60.0,20,
O1a,,,,,28.109375,48.078125,139,,,,,2,261,,,0.35,60.0,20,
O1a,,,,,28.109375,48.234375,81,,,,,2,258,,,0.35,60.0,20,
O1a,,,,,28.109375,48.390625,39,,,,,2,257,,,0.35,60.0,20,
O1a,,,,,28.109375,48.546875,16,,,,,2,249,,,0.35,60.0,20,
NF,,,,,28.109375,48.703125,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,48.859375,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,49.015625,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,49.171875,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,49.328125,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,49.484375,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,49.640625,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,49.796875,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,49.953125,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,28.109375,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,27.953125,45.578125,408,,,,,2,176,,,0.35,60.0,20,
O1a,,,,,27.953125,45.734375,402,,,,,1,243,,,0.35,60.0,20,
O1a,,,,,27.953125,45.890625,387,,,,,1,238,,,0.35,60.0,20,
O1a,,,,,27.953125,46.046875,381,,,,,1,230,,,0.35,60.0,20,
O1a,,,,,27.953125,46.203125,366,,,,,2,247,,,0.35,60.0,20,
O1a,,,,,27.953125,46.359375,352,,,,,2,275,,,0.35,60.0,20,
O1a,,,,,27.953125,46.515625,340,,,,,2,286,,,0.35,60.0,20,
O1a,,,,,27.953125,46.671875,323,,,,,2,285,,,0.35,60.0,20,
O1a,,,,,27.953125,46.828125,300,,,,,2,329,,,0.35,60.0,20,
O1a,,,,,27.953125,46.984375,294,,,,,2,287,,,0.35,60.0,20,
O1a,,,,,27.953125,47.140625,279,,,,,2,342,,,0.35,60.0,20,
O1a,,,,,27.953125,47.296875,276,,,,,1,265,,,0.35,60.0,20,
O1a,,,,,27.953125,47.453125,257,,,,,2,230,,,0.35,60.0,20,
O1a,,,,,27.953125,47.609375,242,,,,,3,218,,,0.35,60.0,20,
O1a,,,,,27.953125,47.765625,217,,,,,2,271,,,0.35,60.0,20,
O1a,,,,,27.953125,47.921875,181,,,,,2,205,,,0.35,60.0,20,
O1a,,,,,27.953125,48.078125,143,,,,,2,259,,,0.35,60.0,20,
O1a,,,,,27.953125,48.234375,86,,,,,2,265,,,0.35,60.0,20,
O1a,,,,,27.953125,48.390625,53,,,,,2,242,,,0.35,60.0,20,
O1a,,,,,27.953125,48.546875,25,,,,,2,275,,,0.35,60.0,20,
O1a,,,,,27.953125,48.703125,7,,,,,2,244,,,0.35,60.0,20,
NF,,,,,27.953125,48.859375,0,,,,,0,0,,,,,20,
NF,,,,,27.953125,49.015625,0,,,,,0,0,,,,,20,
NF,,,,,27.953125,49.171875,0,,,,,0,0,,,,,20,
NF,,,,,27.953125,49.328125,0,,,,,0,0,,,,,20,
NF,,,,,27.953125,49.484375,0,,,,,0,0,,,,,20,
NF,,,,,27.953125,49.640625,0,,,,,0,0,,,,,20,
NF,,,,,27.953125,49.796875,0,,,,,0,0,,,,,20,
NF,,,,,27.953125,49.953125,0,,,,,0,0,,,,,20,
NF,,,,,27.953125,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,27.953125,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,27.953125,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,27.796875,45.578125,418,,,,,1,233,,,0.35,60.0,20,
O1a,,,,,27.796875,45.734375,409,,,,,1,255,,,0.35,60.0,20,
O1a,,,,,27.796875,45.890625,391,,,,,1,265,,,0.35,60.0,20,
O1a,,,,,27.796875,46.046875,378,,,,,1,332,,,0.35,60.0,20,
O1a,,,,,27.796875,46.203125,366,,,,,2,305,,,0.35,60.0,20,
O1a,,,,,27.796875,46.359375,353,,,,,2,260,,,0.35,60.0,20,
O1a,,,,,27.796875,46.515625,335,,,,,2,286,,,0.35,60.0,20,
O1a,,,,,27.796875,46.671875,324,,,,,2,302,,,0.35,60.0,20,
O1a,,,,,27.796875,46.828125,301,,,,,3,197,,,0.35,60.0,20,
O1a,,,,,27.796875,46.984375,300,,,,,2,265,,,0.35,60.0,20,
O1a,,,,,27.796875,47.140625,278,,,,,2,173,,,0.35,60.0,20,
O1a,,,,,27.796875,47.296875,281,,,,,2,209,,,0.35,60.0,20,
O1a,,,,,27.796875,47.453125,267,,,,,2,220,,,0.35,60.0,20,
O1a,,,,,27.796875,47.609375,254,,,,,2,236,,,0.35,60.0,20,
O1a,,,,,27.796875,47.765625,228,,,,,2,219,,,0.35,60.0,20,
O1a,,,,,27.796875,47.921875,202,,,,,2,232,,,0.35,60.0,20,
O1a,,,,,27.796875,48.078125,150,,,,,2,252,,,0.35,60.0,20,
O1a,,,,,27.796875,48.234375,107,,,,,2,231,,,0.35,60.0,20,
O1a,,,,,27.796875,48.390625,64,,,,,3,260,,,0.35,60.0,20,
O1a,,,,,27.796875,48.546875,33,,,,,3,241,,,0.35,60.0,20,
O1a,,,,,27.796875,48.703125,11,,,,,2,249,,,0.35,60.0,20,
O1a,,,,,27.796875,48.859375,2,,,,,1,278,,,0.35,60.0,20,
NF,,,,,27.796875,49.015625,0,,,,,0,0,,,,,20,
NF,,,,,27.796875,49.171875,0,,,,,0,0,,,,,20,
NF,,,,,27.796875,49.328125,0,,,,,0,0,,,,,20,
NF,,,,,27.796875,49.484375,0,,,,,0,0,,,,,20,
NF,,,,,27.796875,49.640625,0,,,,,0,0,,,,,20,
NF,,,,,27.796875,49.796875,0,,,,,0,0,,,,,20,
NF,,,,,27.796875,49.953125,0,,,,,0,0,,,,,20,
NF,,,,,27.796875,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,27.796875,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,27.796875,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,27.640625,45.578125,434,,,,,1,241,,,0.35,60.0,20,
O1a,,,,,27.640625,45.734375,408,,,,,1,263,,,0.35,60.0,20,
O1a,,,,,27.640625,45.890625,401,,,,,1,216,,,0.35,60.0,20,
O1a,,,,,27.640625,46.046875,383,,,,,2,223,,,0.35,60.0,20,
O1a,,,,,27.640625,46.203125,365,,,,,2,238,,,0.35,60.0,20,
O1a,,,,,27.640625,46.359375,360,,,,,2,214,,,0.35,60.0,20,
O1a,,,,,27.640625,46.515625,338,,,,,2,239,,,0.35,60.0,20,
O1a,,,,,27.640625,46.671875,319,,,,,2,211,,,0.35,60.0,20,
O1a,,,,,27.640625,46.828125,294,,,,,2,314,,,0.35,60.0,20,
O1a,,,,,27.640625,46.984375,285,,,,,3,11,,,0.35,60.0,20,
O1a,,,,,27.640625,47.140625,292,,,,,2,346,,,0.35,60.0,20,
O1a,,,,,27.640625,47.296875,280,,,,,2,334,,,0.35,60.0,20,
O1a,,,,,27.640625,47.453125,271,,,,,2,311,,,0.35,60.0,20,
O1b,,,,,27.640625,47.609375,229,,,,,2,326,,,0.35,60.0,20,
O1a,,,,,27.640625,47.765625,204,,,,,2,349,,,0.35,60.0,20,
O1a,,,,,27.640625,47.921875,193,,,,,2,337,,,0.35,60.0,20,
O1a,,,,,27.640625,48.078125,157,,,,,2,287,,,0.35,60.0,20,
O1a,,,,,27.640625,48.234375,121,,,,,3,276,,,0.35,60.0,20,
O1a,,,,,27.640625,48.390625,71,,,,,3,258,,,0.35,60.0,20,
O1a,,,,,27.640625,48.546875,40,,,,,3,226,,,0.35,60.0,20,
O1a,,,,,27.640625,48.703125,17,,,,,2,265,,,0.35,60.0,20,
NF,,,,,27.640625,48.859375,4,,,,,1,232,,,,,20,
NF,,,,,27.640625,49.015625,1,,,,,0,0,,,,,20,
NF,,,,,27.640625,49.171875,0,,,,,0,0,,,,,20,
NF,,,,,27.640625,49.328125,0,,,,,0,0,,,,,20,
NF,,,,,27.640625,49.484375,0,,,,,0,0,,,,,20,
NF,,,,,27.640625,49.640625,0,,,,,0,0,,,,,20,
NF,,,,,27.640625,49.796875,0,,,,,0,0,,,,,20,
NF,,,,,27.640625,49.953125,0,,,,,0,0,,,,,20,
NF,,,,,27.640625,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,27.640625,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,27.640625,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,27.484375,45.578125,458,,,,,1,237,,,0.35,60.0,20,
O1a,,,,,27.484375,45.734375,420,,,,,1,235,,,0.35,60.0,20,
O1a,,,,,27.484375,45.890625,406,,,,,2,257,,,0.35,60.0,20,
O1a,,,,,27.484375,46.046875,401,,,,,2,276,,,0.35,60.0,20,
O1a,,,,,27.484375,46.203125,387,,,,,2,229,,,0.35,60.0,20,
O1a,,,,,27.484375,46.359375,373,,,,,2,151,,,0.35,60.0,20,
O1a,,,,,27.484375,46.515625,373,,,,,2,217,,,0.35,60.0,20,
O1a,,,,,27.484375,46.671875,334,,,,,3,244,,,0.35,60.0,20,
O1a,,,,,27.484375,46.828125,300,,,,,3,205,,,0.35,60.0,20,
O1a,,,,,27.484375,46.984375,298,,,,,3,186,,,0.35,60.0,20,
O1a,,,,,27.484375,47.140625,296,,,,,2,308,,,0.35,60.0,20,
O1a,,,,,27.484375,47.296875,257,,,,,3,295,,,0.35,60.0,20,
O1a,,,,,27.484375,47.453125,244,,,,,2,325,,,0.35,60.0,20,
O1a,,,,,27.484375,47.609375,222,,,,,2,220,,,0.35,60.0,20,
O1b,,,,,27.484375,47.765625,212,,,,,2,189,,,0.35,60.0,20,
O1a,,,,,27.484375,47.921875,183,,,,,3,244,,,0.35,60.0,20,
O1a,,,,,27.484375,48.078125,150,,,,,3,269,,,0.35,60.0,20,
O1a,,,,,27.484375,48.234375,126,,,,,3,260,,,0.35,60.0,20,
O1a,,,,,27.484375,48.390625,75,,,,,3,273,,,0.35,60.0,20,
O1a,,,,,27.484375,48.546875,51,,,,,3,206,,,0.35,60.0,20,
O1a,,,,,27.484375,48.703125,31,,,,,3,219,,,0.35,60.0,20,
O1a,,,,,27.484375,48.859375,13,,,,,3,231,,,0.35,60.0,20,
O1a,,,,,27.484375,49.015625,5,,,,,2,176,,,0.35,60.0,20,
O1a,,,,,27.484375,49.171875,3,,,,,1,231,,,0.35,60.0,20,
NF,,,,,27.484375,49.328125,0,,,,,0,0,,,,,20,
NF,,,,,27.484375,49.484375,0,,,,,0,0,,,,,20,
NF,,,,,27.484375,49.640625,0,,,,,0,0,,,,,20,
NF,,,,,27.484375,49.796875,0,,,,,0,0,,,,,20,
NF,,,,,27.484375,49.953125,0,,,,,0,0,,,,,20,
NF,,,,,27.484375,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,27.484375,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,27.484375,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,27.328125,45.578125,481,,,,,1,229,,,0.35,60.0,20,
O1a,,,,,27.328125,45.734375,449,,,,,1,236,,,0.35,60.0,20,
O1a,,,,,27.328125,45.890625,423,,,,,2,207,,,0.35,60.0,20,
O1a,,,,,27.328125,46.046875,411,,,,,3,189,,,0.35,60.0,20,
O1a,,,,,27.328125,46.203125,406,,,,,2,244,,,0.35,60.0,20,
O1a,,,,,27.328125,46.359375,386,,,,,2,219,,,0.35,60.0,20,
O1a,,,,,27.328125,46.515625,383,,,,,2,182,,,0.35,60.0,20,
O1a,,,,,27.328125,46.671875,365,,,,,2,236,,,0.35,60.0,20,
O1a,,,,,27.328125,46.828125,348,,,,,2,186,,,0.35,60.0,20,
O1a,,,,,27.328125,46.984375,333,,,,,3,230,,,0.35,60.0,20,
O1a,,,,,27.328125,47.140625,305,,,,,3,230,,,0.35,60.0,20,
O1a,,,,,27.328125,47.296875,270,,,,,2,206,,,0.35,60.0,20,
O1a,,,,,27.328125,47.453125,266,,,,,3,192,,,0.35,60.0,20,
O1b,,,,,27.328125,47.609375,252,,,,,2,204,,,0.35,60.0,20,
C7,,,,,27.328125,47.765625,240,,,,,2,242,,,,,20,
O1a,,,,,27.328125,47.921875,216,,,,,3,226,,,0.35,60.0,20,
O1a,,,,,27.328125,48.078125,170,,,,,3,241,,,0.35,60.0,20,
O1a,,,,,27.328125,48.234375,135,,,,,3,239,,,0.35,60.0,20,
O1a,,,,,27.328125,48.390625,82,,,,,3,248,,,0.35,60.0,20,
O1a,,,,,27.328125,48.546875,66,,,,,3,275,,,0.35,60.0,20,
O1a,,,,,27.328125,48.703125,50,,,,,4,275,,,0.35,60.0,20,
O1a,,,,,27.328125,48.859375,23,,,,,3,256,,,0.35,60.0,20,
O1a,,,,,27.328125,49.015625,14,,,,,2,209,,,0.35,60.0,20,
O1a,,,,,27.328125,49.171875,13,,,,,2,213,,,0.35,60.0,20,
NF,,,,,27.328125,49.328125,1,,,,,1,255,,,,,20,
NF,,,,,27.328125,49.484375,0,,,,,0,0,,,,,20,
NF,,,,,27.328125,49.640625,0,,,,,0,0,,,,,20,
NF,,,,,27.328125,49.796875,0,,,,,0,0,,,,,20,
NF,,,,,27.328125,49.953125,0,,,,,0,0,,,,,20,
NF,,,,,27.328125,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,27.328125,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,27.328125,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,27.171875,45.578125,500,,,,,1,227,,,0.35,60.0,20,
O1a,,,,,27.171875,45.734375,476,,,,,1,230,,,0.35,60.0,20,
O1a,,,,,27.171875,45.890625,450,,,,,2,235,,,0.35,60.0,20,
O1a,,,,,27.171875,46.046875,431,,,,,2,232,,,0.35,60.0,20,
O1a,,,,,27.171875,46.203125,418,,,,,3,203,,,0.35,60.0,20,
O1a,,,,,27.171875,46.359375,409,,,,,2,228,,,0.35,60.0,20,
O1a,,,,,27.171875,46.515625,388,,,,,2,205,,,0.35,60.0,20,
O1a,,,,,27.171875,46.671875,386,,,,,2,207,,,0.35,60.0,20,
O1a,,,,,27.171875,46.828125,377,,,,,2,228,,,0.35,60.0,20,
O1a,,,,,27.171875,46.984375,348,,,,,2,261,,,0.35,60.0,20,
O1a,,,,,27.171875,47.140625,322,,,,,2,243,,,0.35,60.0,20,
O1a,,,,,27.171875,47.296875,305,,,,,2,202,,,0.35,60.0,20,
O1a,,,,,27.171875,47.453125,287,,,,,2,196,,,0.35,60.0,20,
O1a,,,,,27.171875,47.609375,285,,,,,2,225,,,0.35,60.0,20,
O1a,,,,,27.171875,47.765625,261,,,,,2,235,,,0.35,60.0,20,
O1a,,,,,27.171875,47.921875,230,,,,,3,278,,,0.35,60.0,20,
O1a,,,,,27.171875,48.078125,198,,,,,3,252,,,0.35,60.0,20,
O1a,,,,,27.171875,48.234375,158,,,,,3,245,,,0.35,60.0,20,
O1a,,,,,27.171875,48.390625,108,,,,,3,254,,,0.35,60.0,20,
O1a,,,,,27.171875,48.546875,69,,,,,3,226,,,0.35,60.0,20,
O1a,,,,,27.171875,48.703125,57,,,,,3,239,,,0.35,60.0,20,
O1a,,,,,27.171875,48.859375,30,,,,,2,234,,,0.35,60.0,20,
O1a,,,,,27.171875,49.015625,24,,,,,2,141,,,0.35,60.0,20,
O1a,,,,,27.171875,49.171875,23,,,,,2,234,,,0.35,60.0,20,
O1a,,,,,27.171875,49.328125,4,,,,,1,265,,,0.35,60.0,20,
NF,,,,,27.171875,49.484375,1,,,,,1,134,,,,,20,
NF,,,,,27.171875,49.640625,0,,,,,0,0,,,,,20,
NF,,,,,27.171875,49.796875,0,,,,,0,0,,,,,20,
NF,,,,,27.171875,49.953125,0,,,,,0,0,,,,,20,
NF,,,,,27.171875,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,27.171875,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,27.171875,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,27.015625,45.578125,521,,,,,1,221,,,0.35,60.0,20,
O1a,,,,,27.015625,45.734375,495,,,,,1,238,,,0.35,60.0,20,
O1a,,,,,27.015625,45.890625,471,,,,,2,228,,,0.35,60.0,20,
O1a,,,,,27.015625,46.046875,443,,,,,2,249,,,0.35,60.0,20,
O1a,,,,,27.015625,46.203125,434,,,,,3,173,,,0.35,60.0,20,
O1a,,,,,27.015625,46.359375,433,,,,,2,201,,,0.35,60.0,20,
O1a,,,,,27.015625,46.515625,410,,,,,2,215,,,0.35,60.0,20,
O1a,,,,,27.015625,46.671875,400,,,,,2,204,,,0.35,60.0,20,
O1a,,,,,27.015625,46.828125,391,,,,,2,219,,,0.35,60.0,20,
O1a,,,,,27.015625,46.984375,367,,,,,2,238,,,0.35,60.0,20,
O1a,,,,,27.015625,47.140625,342,,,,,2,199,,,0.35,60.0,20,
O1a,,,,,27.015625,47.296875,328,,,,,2,221,,,0.35,60.0,20,
O1a,,,,,27.015625,47.453125,314,,,,,2,250,,,0.35,60.0,20,
O1a,,,,,27.015625,47.609375,289,,,,,2,310,,,0.35,60.0,20,
O1a,,,,,27.015625,47.765625,263,,,,,2,276,,,0.35,60.0,20,
O1a,,,,,27.015625,47.921875,228,,,,,3,290,,,0.35,60.0,20,
O1a,,,,,27.015625,48.078125,212,,,,,3,170,,,0.35,60.0,20,
O1a,,,,,27.015625,48.234375,206,,,,,4,247,,,0.35,60.0,20,
O1a,,,,,27.015625,48.390625,98,,,,,3,293,,,0.35,60.0,20,
O1a,,,,,27.015625,48.546875,88,,,,,3,185,,,0.35,60.0,20,
O1a,,,,,27.015625,48.703125,75,,,,,2,236,,,0.35,60.0,20,
O1a,,,,,27.015625,48.859375,49,,,,,2,236,,,0.35,60.0,20,
O1a,,,,,27.015625,49.015625,36,,,,,2,194,,,0.35,60.0,20,
O1a,,,,,27.015625,49.171875,33,,,,,3,226,,,0.35,60.0,20,
O1a,,,,,27.015625,49.328125,18,,,,,2,224,,,0.35,60.0,20,
O1a,,,,,27.015625,49.484375,6,,,,,2,192,,,0.35,60.0,20,
NF,,,,,27.015625,49.640625,4,,,,,1,216,,,,,20,
NF,,,,,27.015625,49.796875,0,,,,,0,0,,,,,20,
NF,,,,,27.015625,49.953125,0,,,,,0,0,,,,,20,
NF,,,,,27.015625,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,27.015625,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,27.015625,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,26.859375,45.578125,546,,,,,2,226,,,0.35,60.0,20,
O1a,,,,,26.859375,45.734375,521,,,,,2,222,,,0.35,60.0,20,
O1a,,,,,26.859375,45.890625,496,,,,,2,211,,,0.35,60.0,20,
O1a,,,,,26.859375,46.046875,470,,,,,2,224,,,0.35,60.0,20,
O1a,,,,,26.859375,46.203125,446,,,,,3,213,,,0.35,60.0,20,
O1a,,,,,26.859375,46.359375,447,,,,,3,107,,,0.35,60.0,20,
O1a,,,,,26.859375,46.515625,433,,,,,2,247,,,0.35,60.0,20,
O1a,,,,,26.859375,46.671875,416,,,,,2,154,,,0.35,60.0,20,
O1a,,,,,26.859375,46.828125,413,,,,,2,225,,,0.35,60.0,20,
O1a,,,,,26.859375,46.984375,385,,,,,2,229,,,0.35,60.0,20,
O1a,,,,,26.859375,47.140625,374,,,,,2,201,,,0.35,60.0,20,
O1a,,,,,26.859375,47.296875,355,,,,,2,201,,,0.35,60.0,20,
O1a,,,,,26.859375,47.453125,338,,,,,3,231,,,0.35,60.0,20,
O1a,,,,,26.859375,47.609375,285,,,,,3,195,,,0.35,60.0,20,
O1a,,,,,26.859375,47.765625,278,,,,,3,231,,,0.35,60.0,20,
O1a,,,,,26.859375,47.921875,232,,,,,2,228,,,0.35,60.0,20,
O1a,,,,,26.859375,48.078125,204,,,,,2,242,,,0.35,60.0,20,
O1a,,,,,26.859375,48.234375,189,,,,,3,298,,,0.35,60.0,20,
O1a,,,,,26.859375,48.390625,120,,,,,2,171,,,0.35,60.0,20,
O1a,,,,,26.859375,48.546875,132,,,,,2,207,,,0.35,60.0,20,
O1a,,,,,26.859375,48.703125,93,,,,,2,230,,,0.35,60.0,20,
O1a,,,,,26.859375,48.859375,67,,,,,2,233,,,0.35,60.0,20,
O1a,,,,,26.859375,49.015625,51,,,,,2,205,,,0.35,60.0,20,
O1a,,,,,26.859375,49.171875,50,,,,,2,196,,,0.35,60.0,20,
O1a,,,,,26.859375,49.328125,38,,,,,2,220,,,0.35,60.0,20,
O1b,,,,,26.859375,49.484375,23,,,,,2,229,,,0.35,60.0,20,
O1a,,,,,26.859375,49.640625,10,,,,,2,245,,,0.35,60.0,20,
O1a,,,,,26.859375,49.796875,3,,,,,1,233,,,0.35,60.0,20,
NF,,,,,26.859375,49.953125,1,,,,,1,198,,,,,20,
NF,,,,,26.859375,50.109375,0,,,,,0,0,,,,,20,
NF,,,,,26.859375,50.265625,0,,,,,0,0,,,,,20,
NF,,,,,26.859375,50.421875,0,,,,,0,0,,,,,20,
O1a,,,,,26.703125,45.578125,574,,,,,2,210,,,0.35,60.0,20,
O1a,,,,,26.703125,45.734375,556,,,,,3,220,,,0.35,60.0,20,
O1a,,,,,26.703125,45.890625,541,,,,,3,207,,,0.35,60.0,20,
O1a,,,,,26.703125,46.046875,515,,,,,3,216,,,0.35,60.0,20,
O1a,,,,,26.703125,46.203125,483,,,,,2,205,,,0.35,60.0,20,
