region,num_agents,policy,version,seed,episode,reward,burned_cells,fire_intensity
saudi,10,ppo_v1,v1,0,13,486.80319220458387,85,167.42176818847656
saudi,10,ppo_v1,v1,0,14,267.9036434155272,89,171.4969482421875
saudi,10,ppo_v1,v1,0,15,61.00825369980066,97,172.98179626464844
saudi,10,ppo_v1,v1,0,16,823.4600343582317,89,157.90283203125
saudi,10,ppo_v1,v1,0,17,525.6277319574563,109,190.60446166992188
saudi,10,ppo_v1,v1,0,18,1053.500663897426,72,147.60630798339844
saudi,10,ppo_v1,v1,0,19,817.6895196730554,87,148.73883056640625
saudi,10,ppo_v1,v1,1,0,836.190054676763,79,151.4984130859375
saudi,10,ppo_v1,v1,1,1,389.94990411752656,95,171.89405822753906
saudi,10,ppo_v1,v1,1,2,683.9945410903817,97,163.50616455078125
saudi,10,ppo_v1,v1,1,3,649.0917586446162,83,152.291259765625
saudi,10,ppo_v1,v1,1,4,563.6284685945362,85,161.229736328125
saudi,10,ppo_v1,v1,1,5,30.911949715338096,105,181.72010803222656
saudi,10,ppo_v1,v1,1,6,36.05185057853487,96,173.91427612304688
saudi,10,ppo_v1,v1,1,7,160.04451631269671,109,184.4438934326172
saudi,10,ppo_v1,v1,1,8,64.74689431887873,102,170.03271484375
saudi,10,ppo_v1,v1,1,9,140.62072247298693,92,169.53335571289062
saudi,10,ppo_v1,v1,1,10,839.9732283718295,88,157.26803588867188
saudi,10,ppo_v1,v1,1,11,667.5331703483316,86,164.1956024169922
saudi,10,ppo_v1,v1,1,12,916.4700248653518,83,155.9001922607422
saudi,10,ppo_v1,v1,1,13,-279.98367409412776,101,194.6919708251953
saudi,10,ppo_v1,v1,1,14,-242.26007281310422,93,184.05084228515625
saudi,10,ppo_v1,v1,1,15,-113.73885350695787,103,182.19151306152344
saudi,10,ppo_v1,v1,1,16,758.0041164246729,91,161.28494262695312
saudi,10,ppo_v1,v1,1,17,452.7901696741278,113,198.5974578857422
saudi,10,ppo_v1,v1,1,18,1012.981709353431,77,151.00379943847656
saudi,10,ppo_v1,v1,1,19,756.5055094364297,90,152.15621948242188
saudi,10,ppo_v1,v1,2,0,820.7489320361667,75,142.23851013183594
saudi,10,ppo_v1,v1,2,1,547.2393902876925,85,156.64810180664062
saudi,10,ppo_v1,v1,2,2,645.2909082659377,97,157.98101806640625
saudi,10,ppo_v1,v1,2,3,817.4641738250265,81,143.50611877441406
saudi,10,ppo_v1,v1,2,4,760.0265971240825,74,148.62127685546875
saudi,10,ppo_v1,v1,2,5,1062.4768429639726,88,159.52720642089844
saudi,10,ppo_v1,v1,2,6,1028.9544935276517,76,140.6244354248047
saudi,10,ppo_v1,v1,2,7,405.45607987998676,102,172.7799530029297
saudi,10,ppo_v1,v1,2,8,891.8976319688649,87,144.31304931640625
saudi,10,ppo_v1,v1,2,9,1123.2648565115553,84,144.70806884765625
saudi,10,ppo_v1,v1,2,10,947.6189587140861,85,149.82081604003906
saudi,10,ppo_v1,v1,2,11,919.4252453749014,76,148.15379333496094
saudi,10,ppo_v1,v1,2,12,1034.633288899751,76,146.68626403808594
saudi,10,ppo_v1,v1,2,13,560.7951140750877,82,160.35116577148438
saudi,10,ppo_v1,v1,2,14,348.98032096194504,86,167.696044921875
saudi,10,ppo_v1,v1,2,15,113.52117748676937,95,169.63876342773438
saudi,10,ppo_v1,v1,2,16,901.4858436668463,89,151.83114624023438
saudi,10,ppo_v1,v1,2,17,678.0886152608978,111,186.20700073242188
saudi,10,ppo_v1,v1,2,18,709.9296496780086,78,148.27813720703125
saudi,10,ppo_v1,v1,2,19,862.7906932456256,83,142.46337890625
saudi,10,ppo_v2_ent0.02,v2,0,0,-4847.595411076742,79,154.09963989257812
saudi,10,ppo_v2_ent0.02,v2,0,1,-5210.672601532493,91,172.19998168945312
saudi,10,ppo_v2_ent0.02,v2,0,2,-5035.310582791489,101,167.24765014648438
saudi,10,ppo_v2_ent0.02,v2,0,3,-4927.407960218952,85,157.0596466064453
saudi,10,ppo_v2_ent0.02,v2,0,4,-5032.047404563817,82,163.18856811523438
saudi,10,ppo_v2_ent0.02,v2,0,5,-4739.197071140172,96,180.05361938476562
saudi,10,ppo_v2_ent0.02,v2,0,6,-4761.489142233588,82,154.97579956054688
saudi,10,ppo_v2_ent0.02,v2,0,7,-5381.235309629803,106,187.06988525390625
saudi,10,ppo_v2_ent0.02,v2,0,8,-4970.203199100595,100,167.9825439453125
saudi,10,ppo_v2_ent0.02,v2,0,9,-4613.331012149734,92,160.1279754638672
saudi,10,ppo_v2_ent0.02,v2,0,10,-4719.716442989427,87,159.036865234375
saudi,10,ppo_v2_ent0.02,v2,0,11,-4886.940549597802,86,167.1443634033203
saudi,10,ppo_v2_ent0.02,v2,0,12,-4584.893718233079,79,153.49801635742188
saudi,10,ppo_v2_ent0.02,v2,0,13,-5160.5996084746275,87,173.91661071777344
saudi,10,ppo_v2_ent0.02,v2,0,14,-5391.465832550908,92,177.929443359375
saudi,10,ppo_v2_ent0.02,v2,0,15,-5667.322494739072,104,182.96910095214844
saudi,10,ppo_v2_ent0.02,v2,0,16,-4861.486738507895,98,167.33827209472656
saudi,10,ppo_v2_ent0.02,v2,0,17,-5147.769215608232,112,199.35464477539062
saudi,10,ppo_v2_ent0.02,v2,0,18,-4992.442481048853,82,160.88064575195312
saudi,10,ppo_v2_ent0.02,v2,0,19,-4813.251841433913,89,154.33816528320312
saudi,10,ppo_v2_ent0.02,v2,1,0,-4308.425306176888,76,149.9457550048828
saudi,10,ppo_v2_ent0.02,v2,1,1,-4707.610192547241,91,167.66729736328125
saudi,10,ppo_v2_ent0.02,v2,1,2,-4472.86357793247,99,164.552001953125
saudi,10,ppo_v2_ent0.02,v2,1,3,-4471.441549806393,83,152.86434936523438
saudi,10,ppo_v2_ent0.02,v2,1,4,-4571.925383892219,81,159.8016357421875
saudi,10,ppo_v2_ent0.02,v2,1,5,-4166.534126475943,94,167.8569793701172
saudi,10,ppo_v2_ent0.02,v2,1,6,-4267.492488473716,78,151.69232177734375
saudi,10,ppo_v2_ent0.02,v2,1,7,-4974.290210573407,106,184.20797729492188
saudi,10,ppo_v2_ent0.02,v2,1,8,-4488.1944764816235,98,161.32986450195312
saudi,10,ppo_v2_ent0.02,v2,1,9,-4129.594575675291,87,152.44847106933594
saudi,10,ppo_v2_ent0.02,v2,1,10,-4293.390389247586,84,156.43771362304688
saudi,10,ppo_v2_ent0.02,v2,1,11,-4473.3139325264365,83,163.70242309570312
saudi,10,ppo_v2_ent0.02,v2,1,12,-4176.965060530101,80,151.44053649902344
saudi,10,ppo_v2_ent0.02,v2,1,13,-4743.765238363154,86,170.8460693359375
saudi,10,ppo_v2_ent0.02,v2,1,14,-4947.431138795362,90,174.0913848876953
saudi,10,ppo_v2_ent0.02,v2,1,15,-5199.036723956852,100,178.35540771484375
saudi,10,ppo_v2_ent0.02,v2,1,16,-4406.679869731265,92,160.97962951660156
saudi,10,ppo_v2_ent0.02,v2,1,17,-4705.354382585866,113,195.6900634765625
saudi,10,ppo_v2_ent0.02,v2,1,18,-4123.304971155102,73,150.27474975585938
saudi,10,ppo_v2_ent0.02,v2,1,19,-4371.684840313761,87,150.58251953125
saudi,10,ppo_v2_ent0.02,v2,2,0,-4278.19725050997,75,145.95591735839844
saudi,10,ppo_v2_ent0.02,v2,2,1,-4577.179378175645,87,158.72882080078125
saudi,10,ppo_v2_ent0.02,v2,2,2,-4454.510200253386,98,163.53648376464844
saudi,10,ppo_v2_ent0.02,v2,2,3,-4411.865402139689,81,150.02037048339844
saudi,10,ppo_v2_ent0.02,v2,2,4,-4473.613146233058,78,154.55715942382812
saudi,10,ppo_v2_ent0.02,v2,2,5,-4204.52342157397,94,174.76373291015625
saudi,10,ppo_v2_ent0.02,v2,2,6,-4171.811669926104,76,144.03167724609375
saudi,10,ppo_v2_ent0.02,v2,2,7,-4887.456004768765,104,180.93731689453125
saudi,10,ppo_v2_ent0.02,v2,2,8,-4428.143329931484,94,158.40850830078125
saudi,10,ppo_v2_ent0.02,v2,2,9,-4120.430722467235,88,154.16015625
saudi,10,ppo_v2_ent0.02,v2,2,10,-4268.125264789689,84,153.92132568359375
saudi,10,ppo_v2_ent0.02,v2,2,11,-4424.448674412387,81,159.69309997558594
saudi,10,ppo_v2_ent0.02,v2,2,12,-4121.77037281696,77,147.46470642089844
saudi,10,ppo_v2_ent0.02,v2,2,13,-4677.111373885191,85,167.61199951171875
saudi,10,ppo_v2_ent0.02,v2,2,14,-4900.305901932191,89,171.6336669921875
saudi,10,ppo_v2_ent0.02,v2,2,15,-5102.839039583219,97,173.80398559570312
saudi,10,ppo_v2_ent0.02,v2,2,16,-4337.4426656905,89,158.184814453125
saudi,10,ppo_v2_ent0.02,v2,2,17,-4651.842656663201,111,192.65087890625
saudi,10,ppo_v2_ent0.02,v2,2,18,-4101.201579289414,72,147.77484130859375
saudi,10,ppo_v2_ent0.02,v2,2,19,-4337.905243863415,87,148.73883056640625
california,3,noop,baseline,0,0,-3432.169775760576,248,350.4502258300781
california,3,noop,baseline,0,1,-3169.4950111185935,288,351.11334228515625
california,3,noop,baseline,0,2,-3241.1292977258063,257,337.7613830566406
california,3,noop,baseline,0,3,-3023.1432650977317,241,333.36566162109375
california,3,noop,baseline,0,4,-3211.6507316479338,264,341.3641052246094
california,3,noop,baseline,0,5,-3116.3056582792346,260,347.44085693359375
california,3,noop,baseline,0,6,-3283.674987978209,263,343.2118835449219
california,3,noop,baseline,0,7,-3375.935602586298,263,342.74884033203125
california,3,noop,baseline,0,8,-3270.979925482443,250,334.4692077636719
california,3,noop,baseline,0,9,-3308.2811851527704,248,339.0284423828125
california,3,noop,baseline,0,10,-3163.355769666765,251,342.7249755859375
california,3,noop,baseline,0,11,-3068.6346360628427,248,334.6781921386719
california,3,noop,baseline,0,12,-3434.083302981582,276,348.44427490234375
california,3,noop,baseline,0,13,-3415.6408606309024,261,344.03814697265625
california,3,noop,baseline,0,14,-3313.5731066874555,261,348.0277404785156
california,3,noop,baseline,0,15,-3432.5510762859717,263,346.1480712890625
california,3,noop,baseline,0,16,-3238.5568876328753,250,343.42474365234375
california,3,noop,baseline,0,17,-3533.915672242632,282,362.785400390625
california,3,noop,baseline,0,18,-3450.64530379345,254,348.9346618652344
california,3,noop,baseline,0,19,-3314.026038147895,263,339.0845947265625
california,3,random,baseline,0,0,-2643.006491245539,196,290.40594482421875
california,3,random,baseline,0,1,-2550.2283557182072,235,301.51776123046875
california,3,random,baseline,0,2,-2208.417941052935,195,276.69500732421875
california,3,random,baseline,0,3,-2514.2782302780556,193,307.1744384765625
california,3,random,baseline,0,4,-2916.596486203658,239,318.0462341308594
california,3,random,baseline,0,5,-2073.8693295386925,198,273.43109130859375
california,3,random,baseline,0,6,-2812.389766331313,219,302.17724609375
california,3,random,baseline,0,7,-2547.1821861350545,189,278.4332275390625
california,3,random,baseline,0,8,-2205.1344348576285,179,282.5890808105469
california,3,random,baseline,0,9,-3023.8454981006676,212,301.0137634277344
california,3,random,baseline,0,10,-2467.2936148584154,215,307.4776916503906
california,3,random,baseline,0,11,-2639.4566892878534,199,303.10186767578125
california,3,random,baseline,0,12,-2971.3404072010026,247,323.1043395996094
california,3,random,baseline,0,13,-2527.248186922551,208,302.32373046875
california,3,random,baseline,0,14,-2167.5086776512267,207,283.97833251953125
california,3,random,baseline,0,15,-2974.589208007049,235,315.4662780761719
california,3,random,baseline,0,16,-2565.609693700019,216,304.89617919921875
california,3,random,baseline,0,17,-2828.082629633902,215,305.2740173339844
california,3,random,baseline,0,18,-2817.0442707867533,209,302.93585205078125
california,3,random,baseline,0,19,-2816.370122881648,221,308.6849060058594
california,3,nearest_fire,baseline,0,0,45.32626817897484,0,0.09511549025774002
california,3,nearest_fire,baseline,0,1,100.75650170384115,0,0.08109486103057861
california,3,nearest_fire,baseline,0,2,178.96011917628852,0,0.09879828989505768
california,3,nearest_fire,baseline,0,3,116.79864900106568,0,0.08554890751838684
california,3,nearest_fire,baseline,0,4,164.93387584596212,0,0.09558665752410889
california,3,nearest_fire,baseline,0,5,149.1263488211646,0,0.09989406168460846
california,3,nearest_fire,baseline,0,6,27.25794614207938,0,0.09392311424016953
california,3,nearest_fire,baseline,0,7,183.76330724082595,0,0.08239659667015076
california,3,nearest_fire,baseline,0,8,142.7835186492934,0,0.07736709713935852
california,3,nearest_fire,baseline,0,9,181.737338038197,0,0.08096225559711456
california,3,nearest_fire,baseline,0,10,160.93722042237923,0,0.09728433191776276
california,3,nearest_fire,baseline,0,11,60.417693946399474,0,0.09754237532615662
california,3,nearest_fire,baseline,0,12,100.05145036823224,0,0.08442357927560806
california,3,nearest_fire,baseline,0,13,116.60346980454656,0,0.09921832382678986
california,3,nearest_fire,baseline,0,14,139.47137238750253,0,0.0994829535484314
california,3,nearest_fire,baseline,0,15,199.25918204707932,0,0.08071684837341309
california,3,nearest_fire,baseline,0,16,122.06748831831517,0,0.0913461297750473
california,3,nearest_fire,baseline,0,17,93.88128932204741,0,0.09893817454576492
california,3,nearest_fire,baseline,0,18,134.73442477389597,0,0.09877149760723114
california,3,nearest_fire,baseline,0,19,145.7226787284267,0,0.09896762669086456
california,3,frontier,baseline,0,0,45.32626817897484,0,0.09511549025774002
california,3,frontier,baseline,0,1,100.75650170384115,0,0.08109486103057861
california,3,frontier,baseline,0,2,178.96011917628852,0,0.09879828989505768
california,3,frontier,baseline,0,3,116.79864900106568,0,0.08554890751838684
california,3,frontier,baseline,0,4,164.93387584596212,0,0.09558665752410889
california,3,frontier,baseline,0,5,149.1263488211646,0,0.09989406168460846
california,3,frontier,baseline,0,6,27.25794614207938,0,0.09392311424016953
california,3,frontier,baseline,0,7,183.76330724082595,0,0.08239659667015076
california,3,frontier,baseline,0,8,142.7835186492934,0,0.07736709713935852
california,3,frontier,baseline,0,9,181.737338038197,0,0.08096225559711456
california,3,frontier,baseline,0,10,160.93722042237923,0,0.09728433191776276
california,3,frontier,baseline,0,11,60.417693946399474,0,0.09754237532615662
california,3,frontier,baseline,0,12,100.05145036823224,0,0.08442357927560806
california,3,frontier,baseline,0,13,116.60346980454656,0,0.09921832382678986
california,3,frontier,baseline,0,14,139.47137238750253,0,0.0994829535484314
california,3,frontier,baseline,0,15,199.25918204707932,0,0.08071684837341309
california,3,frontier,baseline,0,16,122.06748831831517,0,0.0913461297750473
california,3,frontier,baseline,0,17,93.88128932204741,0,0.09893817454576492
california,3,frontier,baseline,0,18,134.73442477389597,0,0.09877149760723114
california,3,frontier,baseline,0,19,145.7226787284267,0,0.09896762669086456
california,3,ppo_v1,v1,0,0,-1834.7795130582024,239,343.27685546875
california,3,ppo_v1,v1,0,1,-1673.050429874217,258,335.89080810546875
california,3,ppo_v1,v1,0,2,-1818.3410306745905,258,340.9656982421875
california,3,ppo_v1,v1,0,3,-1614.6410886083625,211,311.5020751953125
california,3,ppo_v1,v1,0,4,-2032.9344605575852,271,349.08697509765625
california,3,ppo_v1,v1,0,5,-1749.174299085001,267,349.63812255859375
california,3,ppo_v1,v1,0,6,-1857.5232501077771,257,339.3909912109375
california,3,ppo_v1,v1,0,7,-1707.6617904085988,236,328.3291015625
california,3,ppo_v1,v1,0,8,-1829.2150605778902,249,339.9971923828125
california,3,ppo_v1,v1,0,9,-1893.2657431877717,236,330.8305358886719
california,3,ppo_v1,v1,0,10,-1608.006643585905,230,332.8795166015625
california,3,ppo_v1,v1,0,11,-1611.9533196730201,231,328.5843505859375
california,3,ppo_v1,v1,0,12,-1848.141733365861,257,335.8485107421875
california,3,ppo_v1,v1,0,13,-2004.189212725092,245,344.81304931640625
california,3,ppo_v1,v1,0,14,-1807.10773594721,248,340.590576171875
california,3,ppo_v1,v1,0,15,-2074.375389558241,264,352.04766845703125
california,3,ppo_v1,v1,0,16,-1660.4764661856739,247,338.0467529296875
california,3,ppo_v1,v1,0,17,-2034.025176347718,275,359.03778076171875
california,3,ppo_v1,v1,0,18,-1944.7583315405,250,344.7087097167969
california,3,ppo_v1,v1,0,19,-1847.0995810815266,252,337.2946472167969
california,3,ppo_v1,v1,1,0,-1974.8555320044338,234,340.5523986816406
california,3,ppo_v1,v1,1,1,-1764.6653136365132,257,333.80682373046875
california,3,ppo_v1,v1,1,2,-1882.6920415924071,256,338.6170654296875
california,3,ppo_v1,v1,1,3,-1893.6479605838358,231,332.13427734375
california,3,ppo_v1,v1,1,4,-2079.665885852583,266,345.52020263671875
california,3,ppo_v1,v1,1,5,-1881.2206790606515,262,347.087646484375
california,3,ppo_v1,v1,1,6,-1920.9001251091229,256,336.3350830078125
california,3,ppo_v1,v1,1,7,-1934.9916167447482,241,331.68951416015625
california,3,ppo_v1,v1,1,8,-1891.538766106723,249,337.92919921875
california,3,ppo_v1,v1,1,9,-1971.3022644022478,232,329.1622009277344
california,3,ppo_v1,v1,1,10,-1811.635142115782,230,333.797607421875
california,3,ppo_v1,v1,1,11,-1720.1865397887257,228,325.7317810058594
california,3,ppo_v1,v1,1,12,-1947.0685316935658,252,333.7742919921875
california,3,ppo_v1,v1,1,13,-2073.2245997758505,242,342.23095703125
california,3,ppo_v1,v1,1,14,-1962.4331104257767,243,339.15185546875
california,3,ppo_v1,v1,1,15,-2209.600625893415,260,348.71124267578125
california,3,ppo_v1,v1,1,16,-1822.3796891285076,239,334.78765869140625
california,3,ppo_v1,v1,1,17,-2091.199556586372,270,356.2266845703125
california,3,ppo_v1,v1,1,18,-2029.2559307173037,245,342.514892578125
california,3,ppo_v1,v1,1,19,-1954.3193565210852,251,334.0317687988281
california,3,ppo_v1,v1,2,0,-1968.4099509119765,234,340.7159118652344
california,3,ppo_v1,v1,2,1,-1757.6293802891685,255,331.8966064453125
california,3,ppo_v1,v1,2,2,-1867.4971081971978,256,337.4884948730469
california,3,ppo_v1,v1,2,3,-1897.7959995057909,231,331.2833251953125
california,3,ppo_v1,v1,2,4,-2091.2072356266526,267,346.1953125
california,3,ppo_v1,v1,2,5,-1883.2913717600854,262,346.48876953125
california,3,ppo_v1,v1,2,6,-1923.3346200327958,252,335.9794006347656
california,3,ppo_v1,v1,2,7,-1784.4752371218674,236,324.1278076171875
california,3,ppo_v1,v1,2,8,-1880.0876716172052,246,336.127685546875
california,3,ppo_v1,v1,2,9,-1955.3209167414852,229,327.3428955078125
california,3,ppo_v1,v1,2,10,-1793.3975816873633,227,331.4517822265625
california,3,ppo_v1,v1,2,11,-1712.169751416421,227,325.23553466796875
california,3,ppo_v1,v1,2,12,-1939.0820606701404,251,332.3855895996094
california,3,ppo_v1,v1,2,13,-2066.9243992435154,241,341.75384521484375
california,3,ppo_v1,v1,2,14,-1943.9587382528018,240,336.3562927246094
california,3,ppo_v1,v1,2,15,-2203.7103388430037,260,348.16729736328125
california,3,ppo_v1,v1,2,16,-1819.4778813232153,238,334.260986328125
california,3,ppo_v1,v1,2,17,-2108.0162692373497,270,356.22857666015625
california,3,ppo_v1,v1,2,18,-2025.8758241443381,242,340.91656494140625
california,3,ppo_v1,v1,2,19,-1958.6040212629198,251,334.05120849609375
california,3,ppo_v2_ent0.02,v2,0,0,-3457.427936100282,242,348.5742492675781
california,3,ppo_v2_ent0.02,v2,0,1,-3296.1324733679444,290,357.57080078125
california,3,ppo_v2_ent0.02,v2,0,2,-3357.792214978023,269,347.2261047363281
california,3,ppo_v2_ent0.02,v2,0,3,-3188.189284983318,242,339.5516052246094
california,3,ppo_v2_ent0.02,v2,0,4,-3385.3170825278066,267,346.18365478515625
california,3,ppo_v2_ent0.02,v2,0,5,-3266.460142838718,264,354.5073547363281
california,3,ppo_v2_ent0.02,v2,0,6,-3277.2017799132846,269,350.2877197265625
california,3,ppo_v2_ent0.02,v2,0,7,-3456.698511242851,268,349.5341796875
california,3,ppo_v2_ent0.02,v2,0,8,-3388.28087300961,256,342.000732421875
california,3,ppo_v2_ent0.02,v2,0,9,-3439.8419892466504,256,348.5185546875
california,3,ppo_v2_ent0.02,v2,0,10,-3390.0516154280776,255,351.979248046875
california,3,ppo_v2_ent0.02,v2,0,11,-3210.211899608299,251,342.45233154296875
california,3,ppo_v2_ent0.02,v2,0,12,-3599.575139388032,281,356.4864501953125
california,3,ppo_v2_ent0.02,v2,0,13,-3563.3300415241783,264,351.9829406738281
california,3,ppo_v2_ent0.02,v2,0,14,-3409.6339568236126,268,353.56829833984375
california,3,ppo_v2_ent0.02,v2,0,15,-3553.0116031159096,268,353.02740478515625
california,3,ppo_v2_ent0.02,v2,0,16,-3354.941769154629,257,351.0335388183594
california,3,ppo_v2_ent0.02,v2,0,17,-3651.465592306574,292,370.21978759765625
california,3,ppo_v2_ent0.02,v2,0,18,-3583.128835117147,259,356.55023193359375
california,3,ppo_v2_ent0.02,v2,0,19,-3364.831872367171,268,345.79266357421875
california,3,ppo_v2_ent0.02,v2,1,0,-3448.3352839821246,242,348.9019775390625
california,3,ppo_v2_ent0.02,v2,1,1,-3286.088497128553,288,355.0775451660156
california,3,ppo_v2_ent0.02,v2,1,2,-3344.7905137471653,268,346.1510925292969
california,3,ppo_v2_ent0.02,v2,1,3,-3148.9013617713804,245,339.0487976074219
california,3,ppo_v2_ent0.02,v2,1,4,-3398.458108795069,268,347.39605712890625
california,3,ppo_v2_ent0.02,v2,1,5,-3255.088425912081,264,354.232666015625
california,3,ppo_v2_ent0.02,v2,1,6,-3270.7265539026553,266,349.92681884765625
california,3,ppo_v2_ent0.02,v2,1,7,-3443.135207681128,267,347.6575622558594
california,3,ppo_v2_ent0.02,v2,1,8,-3376.313008711912,253,339.98663330078125
california,3,ppo_v2_ent0.02,v2,1,9,-3423.4023431509227,253,346.58050537109375
california,3,ppo_v2_ent0.02,v2,1,10,-3316.4742929867025,251,347.07147216796875
california,3,ppo_v2_ent0.02,v2,1,11,-3201.7353197394186,250,341.97442626953125
california,3,ppo_v2_ent0.02,v2,1,12,-3558.322066950258,281,355.3342590332031
california,3,ppo_v2_ent0.02,v2,1,13,-3552.846860136796,264,351.454345703125
california,3,ppo_v2_ent0.02,v2,1,14,-3391.076092626943,265,350.642333984375
california,3,ppo_v2_ent0.02,v2,1,15,-3539.2984423763355,268,352.4580078125
california,3,ppo_v2_ent0.02,v2,1,16,-3346.280023478067,256,350.50250244140625
california,3,ppo_v2_ent0.02,v2,1,17,-3640.167352394986,292,370.5609130859375
california,3,ppo_v2_ent0.02,v2,1,18,-3577.5085586264604,257,354.849365234375
california,3,ppo_v2_ent0.02,v2,1,19,-3361.946793739858,267,345.238525390625
california,3,ppo_v2_ent0.02,v2,2,0,-3525.027948979624,249,351.9945068359375
california,3,ppo_v2_ent0.02,v2,2,1,-3288.2776054429573,288,351.6627197265625
california,3,ppo_v2_ent0.02,v2,2,2,-3317.4485556975897,265,341.6246337890625
california,3,ppo_v2_ent0.02,v2,2,3,-3156.4044967164386,243,335.7105712890625
california,3,ppo_v2_ent0.02,v2,2,4,-3359.876103785684,266,343.7596435546875
california,3,ppo_v2_ent0.02,v2,2,5,-3226.004533417765,261,349.8961181640625
california,3,ppo_v2_ent0.02,v2,2,6,-3286.395327595702,264,346.1606750488281
california,3,ppo_v2_ent0.02,v2,2,7,-3487.0825862567426,266,345.17340087890625
california,3,ppo_v2_ent0.02,v2,2,8,-3340.1339571821045,251,335.96148681640625
california,3,ppo_v2_ent0.02,v2,2,9,-3388.579085635918,248,342.182861328125
california,3,ppo_v2_ent0.02,v2,2,10,-3287.7846882523118,246,342.59014892578125
california,3,ppo_v2_ent0.02,v2,2,11,-3186.11704683089,248,337.7698059082031
california,3,ppo_v2_ent0.02,v2,2,12,-3521.6577407509412,278,351.78033447265625
california,3,ppo_v2_ent0.02,v2,2,13,-3524.7791419797395,262,347.590087890625
california,3,ppo_v2_ent0.02,v2,2,14,-3387.88055920409,262,349.3553161621094
california,3,ppo_v2_ent0.02,v2,2,15,-3508.915124201459,266,348.66021728515625
california,3,ppo_v2_ent0.02,v2,2,16,-3327.081857778485,255,346.803955078125
california,3,ppo_v2_ent0.02,v2,2,17,-3621.3986244214843,289,366.2257080078125
california,3,ppo_v2_ent0.02,v2,2,18,-3565.2192983644873,255,351.353271484375
california,3,ppo_v2_ent0.02,v2,2,19,-3397.055994191814,266,342.33331298828125
california,5,noop,baseline,0,0,-3335.563561443082,244,342.9530334472656
california,5,noop,baseline,0,1,-3069.1590863324936,278,342.7694091796875
california,5,noop,baseline,0,2,-3084.537919372763,258,331.46429443359375
california,5,noop,baseline,0,3,-2933.3125223864786,236,326.47857666015625
california,5,noop,baseline,0,4,-3090.470959741406,264,335.079833984375
california,5,noop,baseline,0,5,-3007.006216780699,255,340.281982421875
california,5,noop,baseline,0,6,-3192.5757086544854,259,336.5333251953125
california,5,noop,baseline,0,7,-3289.763478914785,260,336.21075439453125
california,5,noop,baseline,0,8,-3089.683620655438,237,323.93511962890625
california,5,noop,baseline,0,9,-3123.3958636281523,244,326.72918701171875
california,5,noop,baseline,0,10,-2997.384985229284,244,333.27020263671875
california,5,noop,baseline,0,11,-2955.90805282415,242,327.16510009765625
california,5,noop,baseline,0,12,-3278.0663364839947,267,340.07147216796875
california,5,noop,baseline,0,13,-3304.8672559714546,258,337.2560729980469
california,5,noop,baseline,0,14,-3182.6775891171405,254,341.1565246582031
california,5,noop,baseline,0,15,-3219.754181521589,253,334.52423095703125
california,5,noop,baseline,0,16,-3132.2746353063226,245,335.9195556640625
california,5,noop,baseline,0,17,-3389.560018589233,282,355.9362487792969
california,5,noop,baseline,0,18,-3297.514157334488,251,340.87615966796875
california,5,noop,baseline,0,19,-3190.4417952712706,258,331.2362060546875
california,5,random,baseline,0,0,-2102.4970231729926,157,253.4850311279297
california,5,random,baseline,0,1,-2352.3344966487866,227,292.072509765625
california,5,random,baseline,0,2,-2343.689206107986,184,271.5738525390625
california,5,random,baseline,0,3,-2169.894094893114,152,255.0611572265625
california,5,random,baseline,0,4,-2358.8294025746904,186,250.5317840576172
california,5,random,baseline,0,5,-1792.2511424656477,134,212.03457641601562
california,5,random,baseline,0,6,-2093.5484723389454,195,254.79928588867188
california,5,random,baseline,0,7,-2290.122942713551,172,260.82403564453125
california,5,random,baseline,0,8,-1732.2979353316186,115,192.13153076171875
california,5,random,baseline,0,9,-2035.4592684672944,172,252.71836853027344
california,5,random,baseline,0,10,-1725.2679663577171,112,199.55831909179688
california,5,random,baseline,0,11,-1930.6192225709274,164,252.41712951660156
california,5,random,baseline,0,12,-2025.7881530091122,141,229.81069946289062
california,5,random,baseline,0,13,-2629.6699551841302,198,292.4485778808594
california,5,random,baseline,0,14,-2115.740478525855,173,257.0716857910156
california,5,random,baseline,0,15,-2195.1097662194516,186,263.5106201171875
california,5,random,baseline,0,16,-2321.485161821275,193,284.86328125
california,5,random,baseline,0,17,-2251.071732186099,221,281.2225341796875
california,5,random,baseline,0,18,-2283.677973092267,169,259.59771728515625
california,5,random,baseline,0,19,-2380.39112441683,199,281.77777099609375
california,5,nearest_fire,baseline,0,0,168.89258518324587,0,0.07984065264463425
california,5,nearest_fire,baseline,0,1,124.55509118686304,0,0.07759960740804672
california,5,nearest_fire,baseline,0,2,138.81251924657818,0,0.09735911339521408
california,5,nearest_fire,baseline,0,3,59.48880765669508,0,0.08789269626140594
california,5,nearest_fire,baseline,0,4,23.210314564999493,0,0.09296445548534393
california,5,nearest_fire,baseline,0,5,132.61475242069756,0,0.08380606770515442
california,5,nearest_fire,baseline,0,6,33.17979810881049,0,0.08361520618200302
california,5,nearest_fire,baseline,0,7,88.00545640779015,0,0.08453178405761719
california,5,nearest_fire,baseline,0,8,-10.788141370527383,0,0.09134206175804138
california,5,nearest_fire,baseline,0,9,66.81627993966545,0,0.09795138239860535
california,5,nearest_fire,baseline,0,10,90.01000177969043,0,0.09749413281679153
california,5,nearest_fire,baseline,0,11,188.44602014163362,0,0.0981275886297226
