WEL,ISR,CE,burned,return,region,policy,seed,episode
8.0,0.7142857142857143,1.0,562,-13.714285714285714,saudi,mappo,42,12
8.0,0.7142857142857143,0.7991169977924945,572,-13.714285714285714,saudi,mappo,42,13
8.0,0.7142857142857143,0.5783664459161147,465,-14.114285714285714,saudi,mappo,42,14
8.0,0.7142857142857143,0.7108167770419426,477,-13.714285714285714,saudi,mappo,1042,0
8.0,0.7142857142857143,0.423841059602649,392,-13.914285714285715,saudi,mappo,1042,1
8.0,0.7142857142857143,0.6975717439293598,426,-13.714285714285714,saudi,mappo,1042,2
8.0,0.7142857142857143,0.6975717439293598,487,-13.714285714285714,saudi,mappo,1042,3
17.0,0.42857142857142855,0.49448123620309054,392,-28.42857142857143,saudi,mappo,1042,4
8.0,0.7142857142857143,0.5298013245033113,466,-13.714285714285714,saudi,mappo,1042,5
8.0,0.7142857142857143,0.8233995584988962,416,-13.814285714285713,saudi,mappo,1042,6
8.0,0.7142857142857143,0.434878587196468,480,-13.814285714285713,saudi,mappo,1042,7
8.0,0.7142857142857143,1.0,493,-13.714285714285714,saudi,mappo,1042,8
8.0,0.7142857142857143,0.9116997792494481,478,-14.314285714285713,saudi,mappo,1042,9
8.0,0.7142857142857143,0.4105960264900662,379,-13.814285714285713,saudi,mappo,1042,10
8.0,0.7142857142857143,0.4260485651214128,396,-13.914285714285715,saudi,mappo,1042,11
8.0,0.7142857142857143,0.7505518763796909,485,-13.714285714285714,saudi,mappo,1042,12
8.0,0.7142857142857143,0.5783664459161147,459,-14.114285714285714,saudi,mappo,1042,13
8.0,0.7142857142857143,0.7748344370860927,513,-13.714285714285714,saudi,mappo,1042,14
8.0,0.7142857142857143,0.6975717439293598,473,-13.714285714285714,saudi,mappo,2042,0
18.0,0.5714285714285714,0.6887417218543046,426,-26.67142857142857,saudi,mappo,2042,1
8.0,0.7142857142857143,0.6975717439293598,449,-13.714285714285714,saudi,mappo,2042,2
4.0,0.8571428571428571,0.9249448123620309,469,-6.957142857142857,saudi,mappo,2042,3
8.0,0.7142857142857143,0.6423841059602649,538,-13.714285714285714,saudi,mappo,2042,4
8.0,0.7142857142857143,0.7328918322295805,457,-13.714285714285714,saudi,mappo,2042,5
8.0,0.7142857142857143,0.7019867549668874,482,-13.714285714285714,saudi,mappo,2042,6
8.0,0.7142857142857143,0.7086092715231788,480,-13.914285714285715,saudi,mappo,2042,7
17.0,0.42857142857142855,0.49448123620309054,391,-28.42857142857143,saudi,mappo,2042,8
8.0,0.7142857142857143,1.0,469,-13.714285714285714,saudi,mappo,2042,9
4.0,0.8571428571428571,0.6975717439293598,346,-6.857142857142858,saudi,mappo,2042,10
8.0,0.7142857142857143,1.0,530,-13.714285714285714,saudi,mappo,2042,11
8.0,0.7142857142857143,0.9315673289183223,548,-13.714285714285714,saudi,mappo,2042,12
8.0,0.7142857142857143,0.7019867549668874,430,-13.714285714285714,saudi,mappo,2042,13
21.0,0.42857142857142855,0.6997792494481236,423,-32.42857142857143,saudi,mappo,2042,14
8.0,0.7142857142857143,0.7086092715231788,403,-13.914285714285715,saudi,mappo,3042,0
4.0,0.8571428571428571,0.9933774834437086,382,-6.857142857142858,saudi,mappo,3042,1
8.0,0.7142857142857143,0.7218543046357616,498,-14.014285714285712,saudi,mappo,3042,2
8.0,0.7142857142857143,0.8675496688741722,417,-13.814285714285713,saudi,mappo,3042,3
8.0,0.7142857142857143,0.717439293598234,507,-13.714285714285714,saudi,mappo,3042,4
8.0,0.7142857142857143,0.7019867549668874,428,-13.714285714285714,saudi,mappo,3042,5
8.0,0.7142857142857143,0.7019867549668874,518,-13.714285714285714,saudi,mappo,3042,6
14.0,0.5714285714285714,1.0,369,-22.571428571428573,saudi,mappo,3042,7
8.0,0.7142857142857143,0.7284768211920529,487,-13.714285714285714,saudi,mappo,3042,8
8.0,0.7142857142857143,1.0,460,-13.714285714285714,saudi,mappo,3042,9
8.0,0.7142857142857143,0.9227373068432672,520,-13.714285714285714,saudi,mappo,3042,10
11.0,0.5714285714285714,0.7019867549668874,406,-19.67142857142857,saudi,mappo,3042,11
8.0,0.7142857142857143,0.434878587196468,454,-13.814285714285713,saudi,mappo,3042,12
8.0,0.7142857142857143,0.7328918322295805,458,-13.714285714285714,saudi,mappo,3042,13
4.0,0.8571428571428571,0.9845474613686535,290,-6.857142857142858,saudi,mappo,3042,14
8.0,0.7142857142857143,0.8233995584988962,416,-13.814285714285713,saudi,mappo,4042,0
4.0,0.8571428571428571,0.8763796909492274,422,-7.557142857142858,saudi,mappo,4042,1
8.0,0.7142857142857143,0.4481236203090508,516,-13.714285714285714,saudi,mappo,4042,2
8.0,0.7142857142857143,0.41721854304635764,364,-13.714285714285714,saudi,mappo,4042,3
8.0,0.7142857142857143,0.9072847682119205,549,-13.914285714285715,saudi,mappo,4042,4
18.0,0.5714285714285714,0.6865342163355408,391,-26.67142857142857,saudi,mappo,4042,5
8.0,0.7142857142857143,0.7019867549668874,413,-13.714285714285714,saudi,mappo,4042,6
8.0,0.7142857142857143,1.0,450,-13.714285714285714,saudi,mappo,4042,7
8.0,0.7142857142857143,0.7748344370860927,447,-13.814285714285713,saudi,mappo,4042,8
8.0,0.7142857142857143,0.4481236203090508,515,-13.714285714285714,saudi,mappo,4042,9
8.0,0.7142857142857143,0.7328918322295805,468,-13.714285714285714,saudi,mappo,4042,10
8.0,0.7142857142857143,0.7218543046357616,481,-13.714285714285714,saudi,mappo,4042,11
8.0,0.7142857142857143,0.7328918322295805,505,-13.714285714285714,saudi,mappo,4042,12
8.0,0.7142857142857143,0.7218543046357616,512,-13.714285714285714,saudi,mappo,4042,13
8.0,0.7142857142857143,0.7130242825607064,546,-13.814285714285713,saudi,mappo,4042,14
27.0,0.2857142857142857,0.9492273730684326,483,-41.285714285714285,saudi,qmix,42,0
27.0,0.2857142857142857,0.9116997792494481,374,-41.285714285714285,saudi,qmix,42,1
27.0,0.2857142857142857,0.9646799116997793,441,-41.285714285714285,saudi,qmix,42,2
27.0,0.2857142857142857,0.9470198675496688,422,-41.285714285714285,saudi,qmix,42,3
27.0,0.2857142857142857,0.9426048565121413,428,-41.285714285714285,saudi,qmix,42,4
27.0,0.2857142857142857,0.7549668874172185,532,-41.285714285714285,saudi,qmix,42,5
27.0,0.2857142857142857,0.9602649006622517,465,-41.285714285714285,saudi,qmix,42,6
27.0,0.2857142857142857,0.9337748344370861,421,-41.285714285714285,saudi,qmix,42,7
27.0,0.2857142857142857,0.9359823399558499,459,-41.285714285714285,saudi,qmix,42,8
27.0,0.2857142857142857,0.5253863134657837,586,-41.285714285714285,saudi,qmix,42,9
27.0,0.2857142857142857,0.9426048565121413,526,-41.285714285714285,saudi,qmix,42,10
27.0,0.2857142857142857,0.9470198675496688,487,-41.285714285714285,saudi,qmix,42,11
27.0,0.2857142857142857,0.9602649006622517,606,-41.285714285714285,saudi,qmix,42,12
27.0,0.2857142857142857,0.8896247240618101,639,-41.285714285714285,saudi,qmix,42,13
27.0,0.2857142857142857,0.9271523178807947,513,-41.285714285714285,saudi,qmix,42,14
27.0,0.2857142857142857,0.9668874172185431,524,-41.285714285714285,saudi,qmix,1042,0
27.0,0.2857142857142857,0.9889624724061811,421,-41.285714285714285,saudi,qmix,1042,1
27.0,0.2857142857142857,0.9646799116997793,465,-41.285714285714285,saudi,qmix,1042,2
27.0,0.2857142857142857,0.9713024282560706,526,-41.285714285714285,saudi,qmix,1042,3
27.0,0.2857142857142857,0.9558498896247241,408,-41.285714285714285,saudi,qmix,1042,4
27.0,0.2857142857142857,0.9050772626931567,528,-41.28571428571429,saudi,qmix,1042,5
27.0,0.2857142857142857,0.9514348785871964,447,-41.285714285714285,saudi,qmix,1042,6
27.0,0.2857142857142857,0.8211920529801324,532,-41.285714285714285,saudi,qmix,1042,7
27.0,0.2857142857142857,0.9161147902869757,537,-41.28571428571429,saudi,qmix,1042,8
27.0,0.2857142857142857,0.9359823399558499,534,-41.285714285714285,saudi,qmix,1042,9
27.0,0.2857142857142857,0.9227373068432672,415,-41.285714285714285,saudi,qmix,1042,10
27.0,0.2857142857142857,0.9889624724061811,425,-41.285714285714285,saudi,qmix,1042,11
27.0,0.2857142857142857,0.9602649006622517,518,-41.285714285714285,saudi,qmix,1042,12
27.0,0.2857142857142857,0.9249448123620309,508,-41.285714285714285,saudi,qmix,1042,13
27.0,0.2857142857142857,0.7858719646799117,571,-41.285714285714285,saudi,qmix,1042,14
27.0,0.2857142857142857,0.9668874172185431,512,-41.285714285714285,saudi,qmix,2042,0
27.0,0.2857142857142857,0.9646799116997793,436,-41.285714285714285,saudi,qmix,2042,1
27.0,0.2857142857142857,0.9602649006622517,488,-41.285714285714285,saudi,qmix,2042,2
27.0,0.2857142857142857,0.977924944812362,501,-41.285714285714285,saudi,qmix,2042,3
27.0,0.2857142857142857,0.8587196467991169,581,-41.285714285714285,saudi,qmix,2042,4
27.0,0.2857142857142857,0.9580573951434879,493,-41.285714285714285,saudi,qmix,2042,5
27.0,0.2857142857142857,0.9646799116997793,520,-41.285714285714285,saudi,qmix,2042,6
27.0,0.2857142857142857,0.9492273730684326,555,-41.285714285714285,saudi,qmix,2042,7
27.0,0.2857142857142857,0.9558498896247241,407,-41.285714285714285,saudi,qmix,2042,8
27.0,0.2857142857142857,0.9580573951434879,516,-41.285714285714285,saudi,qmix,2042,9
27.0,0.2857142857142857,0.9139072847682119,383,-41.285714285714285,saudi,qmix,2042,10
27.0,0.2857142857142857,0.6004415011037527,587,-41.285714285714285,saudi,qmix,2042,11
27.0,0.2857142857142857,0.8675496688741722,608,-41.28571428571429,saudi,qmix,2042,12
27.0,0.2857142857142857,0.8984547461368654,468,-41.285714285714285,saudi,qmix,2042,13
27.0,0.2857142857142857,0.9536423841059603,447,-41.285714285714285,saudi,qmix,2042,14
27.0,0.2857142857142857,0.7814569536423841,468,-41.385714285714286,saudi,qmix,3042,0
27.0,0.2857142857142857,1.0,447,-41.28571428571429,saudi,qmix,3042,1
27.0,0.2857142857142857,0.9337748344370861,571,-41.285714285714285,saudi,qmix,3042,2
27.0,0.2857142857142857,0.9514348785871964,448,-41.285714285714285,saudi,qmix,3042,3
27.0,0.2857142857142857,0.9359823399558499,556,-41.285714285714285,saudi,qmix,3042,4
27.0,0.2857142857142857,0.9514348785871964,466,-41.285714285714285,saudi,qmix,3042,5
27.0,0.2857142857142857,0.8366445916114791,551,-41.285714285714285,saudi,qmix,3042,6
27.0,0.2857142857142857,0.9271523178807947,389,-41.285714285714285,saudi,qmix,3042,7
27.0,0.2857142857142857,0.9580573951434879,523,-41.285714285714285,saudi,qmix,3042,8
27.0,0.2857142857142857,0.9624724061810155,496,-41.285714285714285,saudi,qmix,3042,9
27.0,0.2857142857142857,0.9139072847682119,580,-41.28571428571429,saudi,qmix,3042,10
27.0,0.2857142857142857,0.9646799116997793,440,-41.285714285714285,saudi,qmix,3042,11
27.0,0.2857142857142857,0.8057395143487859,507,-41.285714285714285,saudi,qmix,3042,12
27.0,0.2857142857142857,0.9470198675496688,494,-41.285714285714285,saudi,qmix,3042,13
27.0,0.2857142857142857,0.7549668874172185,419,-41.285714285714285,saudi,qmix,3042,14
27.0,0.2857142857142857,0.9514348785871964,447,-41.285714285714285,saudi,qmix,4042,0
27.0,0.2857142857142857,0.9558498896247241,468,-41.28571428571429,saudi,qmix,4042,1
27.0,0.2857142857142857,0.9448123620309051,565,-41.285714285714285,saudi,qmix,4042,2
27.0,0.2857142857142857,0.9580573951434879,391,-41.285714285714285,saudi,qmix,4042,3
27.0,0.2857142857142857,0.9072847682119205,612,-41.285714285714285,saudi,qmix,4042,4
27.0,0.2857142857142857,0.9249448123620309,423,-41.285714285714285,saudi,qmix,4042,5
27.0,0.2857142857142857,0.9514348785871964,451,-41.285714285714285,saudi,qmix,4042,6
27.0,0.2857142857142857,0.9514348785871964,497,-41.285714285714285,saudi,qmix,4042,7
27.0,0.2857142857142857,0.9514348785871964,483,-41.285714285714285,saudi,qmix,4042,8
27.0,0.2857142857142857,0.9403973509933775,564,-41.285714285714285,saudi,qmix,4042,9
27.0,0.2857142857142857,0.8874172185430463,504,-41.285714285714285,saudi,qmix,4042,10
27.0,0.2857142857142857,0.9713024282560706,514,-41.285714285714285,saudi,qmix,4042,11
27.0,0.2857142857142857,0.9668874172185431,541,-41.285714285714285,saudi,qmix,4042,12
27.0,0.2857142857142857,0.9713024282560706,543,-41.285714285714285,saudi,qmix,4042,13
27.0,0.2857142857142857,0.9337748344370861,599,-41.285714285714285,saudi,qmix,4042,14
14.0,0.7142857142857143,0.847682119205298,267,-19.714285714285715,saudi,commnet,42,0
27.0,0.2857142857142857,0.7218543046357616,263,-41.285714285714285,saudi,commnet,42,1
18.0,0.5714285714285714,0.543046357615894,271,-26.571428571428577,saudi,commnet,42,2
14.0,0.7142857142857143,1.0,318,-19.714285714285715,saudi,commnet,42,3
13.0,0.7142857142857143,1.0,273,-18.714285714285715,saudi,commnet,42,4
8.0,0.7142857142857143,0.9646799116997793,390,-13.714285714285714,saudi,commnet,42,5
0.0,1.0,1.0,0,0.0,saudi,commnet,42,6
13.0,0.7142857142857143,1.0,238,-18.714285714285715,saudi,commnet,42,7
13.0,0.7142857142857143,0.7593818984547461,261,-18.714285714285715,saudi,commnet,42,8
8.0,0.7142857142857143,0.8741721854304636,524,-13.714285714285714,saudi,commnet,42,9
8.0,0.7142857142857143,1.0,402,-13.714285714285714,saudi,commnet,42,10
4.0,0.8571428571428571,0.7748344370860927,265,-7.1571428571428575,saudi,commnet,42,11
17.0,0.5714285714285714,1.0,491,-25.571428571428577,saudi,commnet,42,12
8.0,0.7142857142857143,1.0,520,-13.714285714285714,saudi,commnet,42,13
8.0,0.7142857142857143,1.0,422,-13.714285714285714,saudi,commnet,42,14
21.0,0.42857142857142855,1.0,368,-32.42857142857143,saudi,commnet,1042,0
14.0,0.7142857142857143,1.0,269,-19.714285714285715,saudi,commnet,1042,1
13.0,0.7142857142857143,0.9845474613686535,295,-18.714285714285715,saudi,commnet,1042,2
21.0,0.42857142857142855,0.7615894039735099,395,-32.42857142857143,saudi,commnet,1042,3
17.0,0.42857142857142855,1.0,311,-28.42857142857143,saudi,commnet,1042,4
8.0,0.7142857142857143,1.0,355,-13.714285714285714,saudi,commnet,1042,5
21.0,0.42857142857142855,1.0,301,-32.42857142857143,saudi,commnet,1042,6
0.0,1.0,1.0,0,0.0,saudi,commnet,1042,7
18.0,0.5714285714285714,1.0,405,-26.571428571428577,saudi,commnet,1042,8
8.0,0.7142857142857143,1.0,373,-13.714285714285714,saudi,commnet,1042,9
17.0,0.5714285714285714,1.0,293,-25.571428571428577,saudi,commnet,1042,10
8.0,0.7142857142857143,0.9933774834437086,270,-13.714285714285714,saudi,commnet,1042,11
17.0,0.5714285714285714,1.0,405,-25.571428571428577,saudi,commnet,1042,12
8.0,0.7142857142857143,1.0,408,-13.714285714285714,saudi,commnet,1042,13
8.0,0.7142857142857143,0.9845474613686535,461,-13.814285714285713,saudi,commnet,1042,14
18.0,0.5714285714285714,0.7240618101545254,375,-26.571428571428577,saudi,commnet,2042,0
0.0,1.0,0.9621212121212122,63,0.0,saudi,commnet,2042,1
11.0,0.5714285714285714,1.0,364,-19.571428571428573,saudi,commnet,2042,2
17.0,0.5714285714285714,0.7770419426048565,321,-25.671428571428578,saudi,commnet,2042,3
8.0,0.7142857142857143,0.7748344370860927,542,-13.714285714285714,saudi,commnet,2042,4
4.0,0.8571428571428571,0.7902869757174393,147,-7.057142857142858,saudi,commnet,2042,5
21.0,0.42857142857142855,0.8852097130242825,380,-32.42857142857143,saudi,commnet,2042,6
8.0,0.7142857142857143,1.0,472,-13.714285714285714,saudi,commnet,2042,7
17.0,0.42857142857142855,1.0,310,-28.42857142857143,saudi,commnet,2042,8
21.0,0.42857142857142855,1.0,360,-32.42857142857143,saudi,commnet,2042,9
14.0,0.7142857142857143,0.8233995584988962,260,-19.714285714285715,saudi,commnet,2042,10
8.0,0.7142857142857143,0.7836644591611479,525,-13.714285714285714,saudi,commnet,2042,11
18.0,0.5714285714285714,1.0,518,-26.571428571428577,saudi,commnet,2042,12
4.0,0.8571428571428571,1.0,289,-6.857142857142858,saudi,commnet,2042,13
13.0,0.7142857142857143,0.7483443708609272,262,-18.714285714285715,saudi,commnet,2042,14
0.0,1.0,1.0,0,0.0,saudi,commnet,3042,0
17.0,0.42857142857142855,1.0,294,-28.42857142857143,saudi,commnet,3042,1
8.0,0.7142857142857143,1.0,489,-13.714285714285714,saudi,commnet,3042,2
21.0,0.42857142857142855,1.0,294,-32.42857142857143,saudi,commnet,3042,3
17.0,0.5714285714285714,1.0,411,-25.571428571428577,saudi,commnet,3042,4
4.0,0.8571428571428571,1.0,288,-6.857142857142858,saudi,commnet,3042,5
4.0,0.8571428571428571,0.7240618101545254,393,-6.857142857142858,saudi,commnet,3042,6
17.0,0.42857142857142855,1.0,302,-28.42857142857143,saudi,commnet,3042,7
14.0,0.7142857142857143,0.7637969094922737,352,-19.714285714285715,saudi,commnet,3042,8
14.0,0.7142857142857143,0.7417218543046358,335,-19.714285714285715,saudi,commnet,3042,9
18.0,0.5714285714285714,1.0,460,-26.571428571428577,saudi,commnet,3042,10
17.0,0.5714285714285714,0.8874172185430463,247,-25.571428571428577,saudi,commnet,3042,11
0.0,1.0,1.0,0,0.0,saudi,commnet,3042,12
4.0,0.8571428571428571,0.7902869757174393,151,-7.057142857142858,saudi,commnet,3042,13
18.0,0.5714285714285714,0.8322295805739515,295,-26.571428571428577,saudi,commnet,3042,14
21.0,0.42857142857142855,1.0,293,-32.42857142857143,saudi,commnet,4042,0
17.0,0.42857142857142855,1.0,308,-28.42857142857143,saudi,commnet,4042,1
17.0,0.5714285714285714,1.0,427,-25.571428571428577,saudi,commnet,4042,2
14.0,0.7142857142857143,1.0,269,-19.714285714285715,saudi,commnet,4042,3
8.0,0.7142857142857143,1.0,487,-13.714285714285714,saudi,commnet,4042,4
21.0,0.42857142857142855,1.0,263,-32.42857142857143,saudi,commnet,4042,5
21.0,0.42857142857142855,1.0,304,-32.42857142857143,saudi,commnet,4042,6
21.0,0.42857142857142855,0.7991169977924945,353,-32.42857142857143,saudi,commnet,4042,7
14.0,0.7142857142857143,1.0,265,-19.714285714285715,saudi,commnet,4042,8
17.0,0.5714285714285714,1.0,425,-25.571428571428577,saudi,commnet,4042,9
4.0,0.8571428571428571,0.9823399558498896,178,-6.857142857142858,saudi,commnet,4042,10
17.0,0.5714285714285714,1.0,399,-25.571428571428577,saudi,commnet,4042,11
14.0,0.7142857142857143,0.8609271523178808,412,-20.01428571428572,saudi,commnet,4042,12
14.0,0.7142857142857143,0.7439293598233996,397,-20.014285714285712,saudi,commnet,4042,13
8.0,0.7142857142857143,1.0,478,-13.714285714285714,saudi,commnet,4042,14
0.0,1.0,0.982078853046595,120,-0.1,saudi,hiercomm,42,0
9.0,0.7142857142857143,1.0,55,-14.714285714285714,saudi,hiercomm,42,1
4.0,0.8571428571428571,0.9858757062146892,221,-6.957142857142857,saudi,hiercomm,42,2
0.0,1.0,0.977924944812362,169,0.0,saudi,hiercomm,42,3
0.0,1.0,0.9638888888888889,128,-0.2,saudi,hiercomm,42,4
4.0,0.8571428571428571,0.9337748344370861,131,-6.857142857142858,saudi,hiercomm,42,5
0.0,1.0,1.0,0,0.0,saudi,hiercomm,42,6
7.0,0.7142857142857143,1.0,121,-12.714285714285714,saudi,hiercomm,42,7
7.0,0.7142857142857143,0.9977924944812362,126,-12.714285714285714,saudi,hiercomm,42,8
0.0,1.0,0.8763796909492274,239,-0.1,saudi,hiercomm,42,9
14.0,0.7142857142857143,1.0,339,-19.714285714285715,saudi,hiercomm,42,10
0.0,1.0,1.0,138,0.0,saudi,hiercomm,42,11
4.0,0.8571428571428571,0.9955849889624724,358,-6.857142857142858,saudi,hiercomm,42,12
0.0,1.0,0.9889624724061811,317,0.0,saudi,hiercomm,42,13
0.0,1.0,1.0,0,0.0,saudi,hiercomm,42,14
10.0,0.8571428571428571,1.0,161,-12.857142857142858,saudi,hiercomm,1042,0
0.0,1.0,0.9977924944812362,114,0.0,saudi,hiercomm,1042,1
11.0,0.5714285714285714,0.9911699779249448,179,-19.571428571428573,saudi,hiercomm,1042,2
13.0,0.5714285714285714,0.9845474613686535,341,-21.67142857142857,saudi,hiercomm,1042,3
9.0,0.7142857142857143,1.0,66,-14.714285714285714,saudi,hiercomm,1042,4
0.0,1.0,1.0,2,0.0,saudi,hiercomm,1042,5
0.0,1.0,0.9955849889624724,237,0.0,saudi,hiercomm,1042,6
0.0,1.0,1.0,0,0.0,saudi,hiercomm,1042,7
0.0,1.0,1.0,273,0.0,saudi,hiercomm,1042,8
0.0,1.0,1.0,2,0.0,saudi,hiercomm,1042,9
0.0,1.0,0.9737827715355806,152,-0.1,saudi,hiercomm,1042,10
0.0,1.0,1.0,164,0.0,saudi,hiercomm,1042,11
7.0,0.7142857142857143,0.9845474613686535,248,-12.714285714285714,saudi,hiercomm,1042,12
0.0,1.0,1.0,0,0.0,saudi,hiercomm,1042,13
4.0,0.8571428571428571,0.9322493224932249,92,-7.1571428571428575,saudi,hiercomm,1042,14
7.0,0.7142857142857143,0.9757174392935982,369,-12.714285714285714,saudi,hiercomm,2042,0
3.0,0.8571428571428571,0.9867549668874173,107,-5.857142857142858,saudi,hiercomm,2042,1
11.0,0.5714285714285714,0.9955849889624724,238,-19.571428571428573,saudi,hiercomm,2042,2
4.0,0.8571428571428571,1.0,321,-6.857142857142858,saudi,hiercomm,2042,3
4.0,0.8571428571428571,1.0,322,-6.857142857142858,saudi,hiercomm,2042,4
3.0,0.8571428571428571,1.0,85,-5.857142857142858,saudi,hiercomm,2042,5
4.0,0.8571428571428571,0.9337748344370861,333,-6.857142857142858,saudi,hiercomm,2042,6
0.0,1.0,1.0,162,0.0,saudi,hiercomm,2042,7
9.0,0.7142857142857143,1.0,66,-14.714285714285714,saudi,hiercomm,2042,8
10.0,0.8571428571428571,0.9933774834437086,261,-12.85714285714286,saudi,hiercomm,2042,9
13.0,0.5714285714285714,1.0,161,-21.571428571428573,saudi,hiercomm,2042,10
4.0,0.8571428571428571,0.8123620309050773,260,-7.357142857142856,saudi,hiercomm,2042,11
0.0,1.0,0.9977924944812362,182,0.0,saudi,hiercomm,2042,12
4.0,0.8571428571428571,0.9470198675496688,240,-7.257142857142857,saudi,hiercomm,2042,13
0.0,1.0,1.0,163,0.0,saudi,hiercomm,2042,14
8.0,0.7142857142857143,1.0,181,-13.714285714285714,saudi,hiercomm,3042,0
0.0,1.0,0.9911699779249448,155,-0.1,saudi,hiercomm,3042,1
4.0,0.8571428571428571,0.977924944812362,240,-7.057142857142857,saudi,hiercomm,3042,2
0.0,1.0,0.7991169977924945,227,0.0,saudi,hiercomm,3042,3
8.0,0.7142857142857143,0.9933774834437086,429,-13.714285714285714,saudi,hiercomm,3042,4
10.0,0.8571428571428571,0.9959839357429718,107,-12.857142857142858,saudi,hiercomm,3042,5
0.0,1.0,0.9845474613686535,188,-0.1,saudi,hiercomm,3042,6
9.0,0.7142857142857143,1.0,85,-14.714285714285714,saudi,hiercomm,3042,7
4.0,0.8571428571428571,0.9977924944812362,248,-6.857142857142858,saudi,hiercomm,3042,8
0.0,1.0,1.0,203,0.0,saudi,hiercomm,3042,9
4.0,0.8571428571428571,1.0,289,-6.857142857142858,saudi,hiercomm,3042,10
3.0,0.8571428571428571,0.9959839357429718,83,-5.857142857142858,saudi,hiercomm,3042,11
0.0,1.0,1.0,0,0.0,saudi,hiercomm,3042,12
3.0,0.8571428571428571,0.9722222222222222,82,-5.857142857142858,saudi,hiercomm,3042,13
0.0,1.0,1.0,139,0.0,saudi,hiercomm,3042,14
0.0,1.0,0.9955849889624724,237,0.0,saudi,hiercomm,4042,0
8.0,0.7142857142857143,1.0,191,-13.714285714285714,saudi,hiercomm,4042,1
0.0,1.0,1.0,224,0.0,saudi,hiercomm,4042,2
7.0,0.7142857142857143,1.0,114,-12.714285714285714,saudi,hiercomm,4042,3
14.0,0.7142857142857143,0.9314420803782506,366,-20.214285714285715,saudi,hiercomm,4042,4
0.0,1.0,0.9713024282560706,166,-0.09999999999999964,saudi,hiercomm,4042,5
0.0,1.0,0.9977924944812362,116,0.0,saudi,hiercomm,4042,6
13.0,0.7142857142857143,0.9823399558498896,229,-18.714285714285715,saudi,hiercomm,4042,7
7.0,0.7142857142857143,0.9911699779249448,148,-12.714285714285714,saudi,hiercomm,4042,8
4.0,0.8571428571428571,0.977924944812362,267,-6.857142857142858,saudi,hiercomm,4042,9
0.0,1.0,1.0,113,0.0,saudi,hiercomm,4042,10
7.0,0.7142857142857143,1.0,229,-12.714285714285714,saudi,hiercomm,4042,11
0.0,1.0,1.0,202,0.0,saudi,hiercomm,4042,12
0.0,1.0,0.9867549668874173,249,-0.1,saudi,hiercomm,4042,13
4.0,0.8571428571428571,0.9426048565121413,329,-7.057142857142857,saudi,hiercomm,4042,14
0.0,1.0,0.9602649006622517,150,-0.4,saudi,hiercomm_heur,42,0
3.0,0.8571428571428571,0.9867549668874173,146,-5.957142857142857,saudi,hiercomm_heur,42,1
10.0,0.8571428571428571,0.9302325581395349,130,-12.957142857142857,saudi,hiercomm_heur,42,2
0.0,1.0,0.9911699779249448,161,0.0,saudi,hiercomm_heur,42,3
0.0,1.0,1.0,18,0.0,saudi,hiercomm_heur,42,4
0.0,1.0,0.9955849889624724,208,0.0,saudi,hiercomm_heur,42,5
0.0,1.0,0.9558498896247241,56,-0.2,saudi,hiercomm_heur,42,6
0.0,1.0,0.9227373068432672,111,0.0,saudi,hiercomm_heur,42,7
0.0,1.0,0.9955849889624724,110,0.0,saudi,hiercomm_heur,42,8
0.0,1.0,0.9955849889624724,237,0.0,saudi,hiercomm_heur,42,9
0.0,1.0,0.9964539007092199,75,0.0,saudi,hiercomm_heur,42,10
0.0,1.0,1.0,146,0.0,saudi,hiercomm_heur,42,11
0.0,1.0,1.0,236,0.0,saudi,hiercomm_heur,42,12
4.0,0.8571428571428571,0.9801324503311258,253,-6.857142857142858,saudi,hiercomm_heur,42,13
4.0,0.8571428571428571,0.9973544973544973,163,-6.857142857142858,saudi,hiercomm_heur,42,14
7.0,0.7142857142857143,1.0,217,-12.714285714285714,saudi,hiercomm_heur,1042,0
0.0,1.0,0.9977924944812362,153,0.0,saudi,hiercomm_heur,1042,1
0.0,1.0,0.986449864498645,104,0.0,saudi,hiercomm_heur,1042,2
3.0,0.8571428571428571,1.0,168,-5.857142857142858,saudi,hiercomm_heur,1042,3
11.0,0.5714285714285714,0.9072847682119205,298,-19.571428571428573,saudi,hiercomm_heur,1042,4
4.0,0.8571428571428571,1.0,47,-6.857142857142858,saudi,hiercomm_heur,1042,5
0.0,1.0,1.0,119,0.0,saudi,hiercomm_heur,1042,6
4.0,0.8571428571428571,0.9733333333333334,184,-6.857142857142858,saudi,hiercomm_heur,1042,7
0.0,1.0,0.9977924944812362,174,0.0,saudi,hiercomm_heur,1042,8
0.0,1.0,0.9801324503311258,36,-0.1,saudi,hiercomm_heur,1042,9
13.0,0.7142857142857143,0.8987654320987655,144,-18.714285714285715,saudi,hiercomm_heur,1042,10
10.0,0.8571428571428571,0.9977924944812362,159,-12.857142857142858,saudi,hiercomm_heur,1042,11
0.0,1.0,1.0,135,0.0,saudi,hiercomm_heur,1042,12
4.0,0.8571428571428571,0.9612403100775194,161,-6.857142857142858,saudi,hiercomm_heur,1042,13
14.0,0.7142857142857143,1.0,195,-19.714285714285715,saudi,hiercomm_heur,1042,14
0.0,1.0,0.847682119205298,257,-0.5,saudi,hiercomm_heur,2042,0
0.0,1.0,1.0,16,0.0,saudi,hiercomm_heur,2042,1
0.0,1.0,1.0,97,0.0,saudi,hiercomm_heur,2042,2
