WEL,ISR,CE,burned,return,region,policy,seed,episode,train_seed
6.0,0.8333333333333334,0.972027972027972,736,-9.433333333333332,california,mappo,42,3,42.0
10.0,0.8333333333333334,0.6909492273730684,627,-13.633333333333333,california,mappo,42,4,42.0
6.0,0.8333333333333334,0.977924944812362,155,-9.533333333333331,california,mappo,42,5,42.0
12.0,0.6666666666666666,0.695364238410596,539,-19.06666666666667,california,mappo,42,6,42.0
16.0,0.6666666666666666,0.8366445916114791,731,-22.766666666666666,california,mappo,42,7,42.0
16.0,0.6666666666666666,0.6909492273730684,676,-22.96666666666667,california,mappo,42,8,42.0
12.0,0.6666666666666666,0.6975717439293598,744,-18.96666666666667,california,mappo,42,9,42.0
12.0,0.6666666666666666,0.9293598233995585,626,-19.06666666666667,california,mappo,42,10,42.0
12.0,0.6666666666666666,0.9381898454746137,632,-19.06666666666667,california,mappo,42,11,42.0
6.0,0.8333333333333334,0.8763796909492274,505,-10.233333333333329,california,mappo,42,12,42.0
6.0,0.8333333333333334,0.9646799116997793,605,-9.533333333333331,california,mappo,42,13,42.0
12.0,0.6666666666666666,0.9867549668874173,486,-18.766666666666666,california,mappo,42,14,42.0
16.0,0.6666666666666666,0.6988505747126437,745,-22.866666666666667,california,mappo,1042,0,42.0
6.0,0.8333333333333334,0.695364238410596,405,-9.733333333333333,california,mappo,1042,1,42.0
16.0,0.6666666666666666,0.8057395143487859,669,-22.766666666666666,california,mappo,1042,2,42.0
6.0,0.8333333333333334,0.869757174392936,424,-10.43333333333333,california,mappo,1042,3,42.0
10.0,0.8333333333333334,0.7066666666666667,678,-13.433333333333332,california,mappo,1042,4,42.0
12.0,0.6666666666666666,0.9713024282560706,461,-18.96666666666667,california,mappo,1042,5,42.0
6.0,0.8333333333333334,0.9911699779249448,514,-9.433333333333332,california,mappo,1042,6,42.0
6.0,0.8333333333333334,0.9801324503311258,462,-9.533333333333331,california,mappo,1042,7,42.0
22.0,0.5,0.9293598233995585,631,-32.400000000000006,california,mappo,1042,8,42.0
22.0,0.5,0.695364238410596,737,-32.2,california,mappo,1042,9,42.0
12.0,0.6666666666666666,0.8962472406181016,574,-19.06666666666667,california,mappo,1042,10,42.0
6.0,0.8333333333333334,0.695364238410596,419,-9.733333333333333,california,mappo,1042,11,42.0
16.0,0.6666666666666666,0.8520971302428256,730,-22.766666666666666,california,mappo,1042,12,42.0
12.0,0.6666666666666666,0.6909492273730684,474,-19.366666666666667,california,mappo,1042,13,42.0
12.0,0.6666666666666666,0.7019867549668874,561,-19.166666666666668,california,mappo,1042,14,42.0
16.0,0.6666666666666666,0.8498896247240618,724,-22.766666666666666,california,mappo,2042,0,42.0
10.0,0.8333333333333334,0.6909492273730684,672,-13.633333333333333,california,mappo,2042,1,42.0
16.0,0.6666666666666666,0.6909492273730684,716,-22.96666666666667,california,mappo,2042,2,42.0
16.0,0.6666666666666666,0.6909492273730684,739,-22.96666666666667,california,mappo,2042,3,42.0
6.0,0.8333333333333334,0.8565121412803532,420,-10.233333333333329,california,mappo,2042,4,42.0
22.0,0.5,0.9249448123620309,609,-32.400000000000006,california,mappo,2042,5,42.0
22.0,0.5,0.9337748344370861,651,-32.400000000000006,california,mappo,2042,6,42.0
12.0,0.6666666666666666,0.9514348785871964,462,-18.96666666666667,california,mappo,2042,7,42.0
10.0,0.8333333333333334,0.6909492273730684,678,-13.633333333333333,california,mappo,2042,8,42.0
22.0,0.5,0.8123620309050773,664,-32.400000000000006,california,mappo,2042,9,42.0
10.0,0.8333333333333334,0.9933774834437086,586,-13.333333333333332,california,mappo,2042,10,42.0
12.0,0.6666666666666666,0.6887417218543046,744,-18.96666666666667,california,mappo,2042,11,42.0
22.0,0.5,0.869757174392936,752,-32.099999999999994,california,mappo,2042,12,42.0
16.0,0.6666666666666666,0.9646799116997793,699,-22.766666666666666,california,mappo,2042,13,42.0
6.0,0.8333333333333334,0.9514348785871964,615,-9.733333333333333,california,mappo,2042,14,42.0
12.0,0.6666666666666666,0.6909492273730684,527,-19.166666666666668,california,mappo,3042,0,42.0
12.0,0.6666666666666666,0.695364238410596,553,-19.06666666666667,california,mappo,3042,1,42.0
12.0,0.6666666666666666,0.9735099337748344,485,-18.866666666666667,california,mappo,3042,2,42.0
6.0,0.8333333333333334,0.7660044150110376,313,-10.133333333333331,california,mappo,3042,3,42.0
6.0,0.8333333333333334,0.8685897435897436,242,-9.93333333333333,california,mappo,3042,4,42.0
16.0,0.6666666666666666,0.7924944812362031,630,-23.666666666666664,california,mappo,3042,5,42.0
16.0,0.6666666666666666,0.8322295805739515,722,-22.766666666666666,california,mappo,3042,6,42.0
16.0,0.6666666666666666,0.6887417218543046,694,-23.166666666666664,california,mappo,3042,7,42.0
6.0,0.8333333333333334,0.9514348785871964,666,-9.733333333333333,california,mappo,3042,8,42.0
16.0,0.6666666666666666,0.8322295805739515,722,-22.766666666666666,california,mappo,3042,9,42.0
16.0,0.6666666666666666,0.8609271523178808,726,-22.766666666666666,california,mappo,3042,10,42.0
16.0,0.6666666666666666,1.0,630,-22.666666666666668,california,mappo,3042,11,42.0
12.0,0.6666666666666666,0.6909492273730684,498,-19.366666666666667,california,mappo,3042,12,42.0
12.0,0.6666666666666666,0.9293598233995585,618,-19.06666666666667,california,mappo,3042,13,42.0
9.0,0.6666666666666666,0.695364238410596,556,-16.06666666666667,california,mappo,3042,14,42.0
6.0,0.8333333333333334,0.7660044150110376,306,-10.133333333333331,california,mappo,4042,0,42.0
12.0,0.6666666666666666,0.7240618101545254,688,-18.96666666666667,california,mappo,4042,1,42.0
16.0,0.6666666666666666,0.7880794701986755,618,-23.46666666666667,california,mappo,4042,2,42.0
16.0,0.6666666666666666,0.8233995584988962,515,-22.866666666666667,california,mappo,4042,3,42.0
6.0,0.8333333333333334,0.9713024282560706,371,-9.533333333333331,california,mappo,4042,4,42.0
22.0,0.5,0.9337748344370861,673,-32.400000000000006,california,mappo,4042,5,42.0
6.0,0.8333333333333334,0.7660044150110376,318,-10.133333333333331,california,mappo,4042,6,42.0
16.0,0.6666666666666666,0.8388520971302428,727,-22.766666666666666,california,mappo,4042,7,42.0
16.0,0.6666666666666666,0.8388520971302428,664,-22.96666666666667,california,mappo,4042,8,42.0
6.0,0.8333333333333334,0.9713024282560706,505,-9.533333333333331,california,mappo,4042,9,42.0
12.0,0.6666666666666666,0.9337748344370861,632,-19.06666666666667,california,mappo,4042,10,42.0
16.0,0.6666666666666666,0.8454746136865342,732,-22.766666666666666,california,mappo,4042,11,42.0
12.0,0.6666666666666666,0.9293598233995585,636,-19.06666666666667,california,mappo,4042,12,42.0
16.0,0.6666666666666666,0.8300220750551877,718,-22.766666666666666,california,mappo,4042,13,42.0
6.0,0.8333333333333334,0.9624724061810155,353,-9.633333333333331,california,mappo,4042,14,42.0
25.0,0.3333333333333333,0.7196467991169978,703,-38.93333333333333,california,mappo,42,0,1042.0
0.0,1.0,0.9646799116997793,44,-0.30000000000000004,california,mappo,42,1,1042.0
6.0,0.8333333333333334,0.9977924944812362,411,-9.333333333333332,california,mappo,42,2,1042.0
6.0,0.8333333333333334,1.0,424,-9.333333333333332,california,mappo,42,3,1042.0
19.0,0.5,1.0,576,-29.0,california,mappo,42,4,1042.0
6.0,0.8333333333333334,1.0,78,-9.333333333333332,california,mappo,42,5,1042.0
19.0,0.5,0.847682119205298,499,-29.7,california,mappo,42,6,1042.0
19.0,0.5,0.9094922737306843,524,-29.2,california,mappo,42,7,1042.0
13.0,0.6666666666666666,1.0,355,-19.666666666666668,california,mappo,42,8,1042.0
6.0,0.8333333333333334,1.0,86,-9.333333333333332,california,mappo,42,9,1042.0
19.0,0.5,0.9867549668874173,573,-29.0,california,mappo,42,10,1042.0
6.0,0.8333333333333334,1.0,386,-9.333333333333332,california,mappo,42,11,1042.0
19.0,0.5,0.7218543046357616,592,-29.499999999999996,california,mappo,42,12,1042.0
19.0,0.5,1.0,505,-29.0,california,mappo,42,13,1042.0
16.0,0.6666666666666666,0.717439293598234,373,-23.066666666666666,california,mappo,42,14,1042.0
19.0,0.5,0.8807947019867549,628,-29.599999999999998,california,mappo,1042,0,1042.0
0.0,1.0,1.0,0,0.0,california,mappo,1042,1,1042.0
19.0,0.5,1.0,524,-29.0,california,mappo,1042,2,1042.0
19.0,0.5,0.9977924944812362,547,-29.0,california,mappo,1042,3,1042.0
12.0,0.6666666666666666,1.0,99,-18.666666666666668,california,mappo,1042,4,1042.0
16.0,0.6666666666666666,0.8123620309050773,387,-23.266666666666666,california,mappo,1042,5,1042.0
6.0,0.8333333333333334,1.0,382,-9.333333333333332,california,mappo,1042,6,1042.0
19.0,0.5,0.9977924944812362,420,-29.0,california,mappo,1042,7,1042.0
19.0,0.5,0.9867549668874173,602,-29.0,california,mappo,1042,8,1042.0
19.0,0.5,0.7108167770419426,526,-29.499999999999996,california,mappo,1042,9,1042.0
16.0,0.6666666666666666,1.0,607,-22.666666666666668,california,mappo,1042,10,1042.0
0.0,1.0,1.0,0,0.0,california,mappo,1042,11,1042.0
25.0,0.3333333333333333,1.0,709,-38.333333333333336,california,mappo,1042,12,1042.0
9.0,0.6666666666666666,1.0,203,-15.666666666666668,california,mappo,1042,13,1042.0
12.0,0.6666666666666666,1.0,539,-18.666666666666668,california,mappo,1042,14,1042.0
19.0,0.5,0.7615894039735099,628,-29.2,california,mappo,2042,0,1042.0
13.0,0.6666666666666666,1.0,458,-19.666666666666668,california,mappo,2042,1,1042.0
13.0,0.6666666666666666,1.0,444,-19.666666666666668,california,mappo,2042,2,1042.0
13.0,0.6666666666666666,1.0,490,-19.666666666666668,california,mappo,2042,3,1042.0
16.0,0.6666666666666666,1.0,374,-22.666666666666668,california,mappo,2042,4,1042.0
19.0,0.5,0.9867549668874173,563,-29.0,california,mappo,2042,5,1042.0
19.0,0.5,0.9889624724061811,644,-29.0,california,mappo,2042,6,1042.0
6.0,0.8333333333333334,1.0,71,-9.333333333333332,california,mappo,2042,7,1042.0
13.0,0.6666666666666666,1.0,523,-19.666666666666668,california,mappo,2042,8,1042.0
16.0,0.6666666666666666,0.9823399558498896,671,-22.666666666666668,california,mappo,2042,9,1042.0
25.0,0.3333333333333333,0.7064017660044151,728,-38.73333333333334,california,mappo,2042,10,1042.0
6.0,0.8333333333333334,1.0,86,-9.333333333333332,california,mappo,2042,11,1042.0
19.0,0.5,1.0,561,-29.0,california,mappo,2042,12,1042.0
12.0,0.6666666666666666,0.9911699779249448,455,-18.766666666666666,california,mappo,2042,13,1042.0
6.0,0.8333333333333334,1.0,388,-9.333333333333332,california,mappo,2042,14,1042.0
6.0,0.8333333333333334,1.0,91,-9.333333333333332,california,mappo,3042,0,1042.0
19.0,0.5,0.8741721854304636,510,-29.599999999999998,california,mappo,3042,1,1042.0
16.0,0.6666666666666666,0.9646799116997793,382,-23.166666666666664,california,mappo,3042,2,1042.0
6.0,0.8333333333333334,1.0,93,-9.333333333333332,california,mappo,3042,3,1042.0
19.0,0.5,0.7152317880794702,464,-29.800000000000008,california,mappo,3042,4,1042.0
19.0,0.5,0.7108167770419426,610,-29.099999999999998,california,mappo,3042,5,1042.0
19.0,0.5,1.0,491,-29.0,california,mappo,3042,6,1042.0
22.0,0.5,0.9668874172185431,742,-32.0,california,mappo,3042,7,1042.0
12.0,0.6666666666666666,1.0,139,-18.666666666666668,california,mappo,3042,8,1042.0
19.0,0.5,1.0,509,-29.0,california,mappo,3042,9,1042.0
19.0,0.5,1.0,505,-29.0,california,mappo,3042,10,1042.0
22.0,0.5,0.7108167770419426,693,-32.599999999999994,california,mappo,3042,11,1042.0
9.0,0.6666666666666666,1.0,465,-15.666666666666668,california,mappo,3042,12,1042.0
6.0,0.8333333333333334,1.0,372,-9.333333333333332,california,mappo,3042,13,1042.0
6.0,0.8333333333333334,1.0,477,-9.333333333333332,california,mappo,3042,14,1042.0
6.0,0.8333333333333334,1.0,93,-9.333333333333332,california,mappo,4042,0,1042.0
19.0,0.5,0.9955849889624724,578,-29.0,california,mappo,4042,1,1042.0
19.0,0.5,0.7218543046357616,503,-29.499999999999996,california,mappo,4042,2,1042.0
19.0,0.5,1.0,543,-29.0,california,mappo,4042,3,1042.0
19.0,0.5,0.717439293598234,407,-29.499999999999996,california,mappo,4042,4,1042.0
6.0,0.8333333333333334,0.9977924944812362,382,-9.333333333333332,california,mappo,4042,5,1042.0
6.0,0.8333333333333334,1.0,93,-9.333333333333332,california,mappo,4042,6,1042.0
19.0,0.5,0.9823399558498896,558,-29.2,california,mappo,4042,7,1042.0
6.0,0.8333333333333334,1.0,429,-9.333333333333332,california,mappo,4042,8,1042.0
19.0,0.5,0.9403973509933775,431,-29.2,california,mappo,4042,9,1042.0
16.0,0.6666666666666666,1.0,455,-22.666666666666668,california,mappo,4042,10,1042.0
25.0,0.3333333333333333,1.0,704,-38.333333333333336,california,mappo,4042,11,1042.0
19.0,0.5,0.9867549668874173,586,-29.0,california,mappo,4042,12,1042.0
19.0,0.5,0.7417218543046358,542,-29.2,california,mappo,4042,13,1042.0
6.0,0.8333333333333334,1.0,57,-9.333333333333332,california,mappo,4042,14,1042.0
25.0,0.3333333333333333,1.0,684,-38.333333333333336,california,mappo,42,0,2042.0
13.0,0.6666666666666666,0.7527593818984547,507,-20.06666666666667,california,mappo,42,1,2042.0
9.0,0.6666666666666666,1.0,644,-15.666666666666668,california,mappo,42,2,2042.0
9.0,0.6666666666666666,1.0,652,-15.666666666666668,california,mappo,42,3,2042.0
13.0,0.6666666666666666,0.891832229580574,406,-19.666666666666668,california,mappo,42,4,2042.0
25.0,0.3333333333333333,0.6997792494481236,667,-38.43333333333334,california,mappo,42,5,2042.0
9.0,0.6666666666666666,1.0,586,-15.666666666666668,california,mappo,42,6,2042.0
3.0,0.8333333333333334,1.0,406,-6.333333333333332,california,mappo,42,7,2042.0
10.0,0.8333333333333334,0.9249448123620309,308,-13.333333333333332,california,mappo,42,8,2042.0
25.0,0.3333333333333333,0.8741721854304636,719,-38.43333333333334,california,mappo,42,9,2042.0
9.0,0.6666666666666666,1.0,607,-15.666666666666668,california,mappo,42,10,2042.0
9.0,0.6666666666666666,1.0,642,-15.666666666666668,california,mappo,42,11,2042.0
19.0,0.5,0.7792494481236203,639,-29.2,california,mappo,42,12,2042.0
15.0,0.5,0.9536423841059603,697,-25.3,california,mappo,42,13,2042.0
19.0,0.5,1.0,654,-29.0,california,mappo,42,14,2042.0
15.0,0.5,1.0,687,-25.0,california,mappo,1042,0,2042.0
0.0,1.0,1.0,0,0.0,california,mappo,1042,1,2042.0
3.0,0.8333333333333334,1.0,430,-6.333333333333332,california,mappo,1042,2,2042.0
19.0,0.5,1.0,461,-29.0,california,mappo,1042,3,2042.0
3.0,0.8333333333333334,1.0,492,-6.333333333333332,california,mappo,1042,4,2042.0
19.0,0.5,0.6997792494481236,655,-29.099999999999998,california,mappo,1042,5,2042.0
13.0,0.6666666666666666,1.0,499,-19.666666666666668,california,mappo,1042,6,2042.0
25.0,0.3333333333333333,1.0,710,-38.333333333333336,california,mappo,1042,7,2042.0
15.0,0.5,1.0,707,-25.0,california,mappo,1042,8,2042.0
25.0,0.3333333333333333,1.0,678,-38.333333333333336,california,mappo,1042,9,2042.0
13.0,0.6666666666666666,0.9933774834437086,236,-19.666666666666668,california,mappo,1042,10,2042.0
0.0,1.0,1.0,0,0.0,california,mappo,1042,11,2042.0
3.0,0.8333333333333334,1.0,475,-6.333333333333332,california,mappo,1042,12,2042.0
25.0,0.3333333333333333,1.0,644,-38.333333333333336,california,mappo,1042,13,2042.0
25.0,0.3333333333333333,0.8597701149425288,720,-38.43333333333334,california,mappo,1042,14,2042.0
9.0,0.6666666666666666,1.0,700,-15.666666666666668,california,mappo,2042,0,2042.0
13.0,0.6666666666666666,0.8874172185430463,426,-19.666666666666668,california,mappo,2042,1,2042.0
13.0,0.6666666666666666,0.7660044150110376,386,-19.666666666666668,california,mappo,2042,2,2042.0
13.0,0.6666666666666666,0.7637969094922737,427,-19.666666666666668,california,mappo,2042,3,2042.0
15.0,0.5,0.9602649006622517,649,-25.3,california,mappo,2042,4,2042.0
9.0,0.6666666666666666,1.0,693,-15.666666666666668,california,mappo,2042,5,2042.0
15.0,0.5,1.0,715,-25.0,california,mappo,2042,6,2042.0
6.0,0.8333333333333334,0.9492273730684326,367,-9.73333333333333,california,mappo,2042,7,2042.0
13.0,0.6666666666666666,1.0,495,-19.666666666666668,california,mappo,2042,8,2042.0
9.0,0.6666666666666666,1.0,544,-15.666666666666668,california,mappo,2042,9,2042.0
3.0,0.8333333333333334,1.0,458,-6.333333333333332,california,mappo,2042,10,2042.0
25.0,0.3333333333333333,0.869757174392936,719,-38.43333333333334,california,mappo,2042,11,2042.0
25.0,0.3333333333333333,1.0,686,-38.333333333333336,california,mappo,2042,12,2042.0
13.0,0.6666666666666666,1.0,548,-19.666666666666668,california,mappo,2042,13,2042.0
9.0,0.6666666666666666,1.0,521,-15.666666666666668,california,mappo,2042,14,2042.0
9.0,0.6666666666666666,1.0,572,-15.666666666666668,california,mappo,3042,0,2042.0
19.0,0.5,1.0,702,-29.0,california,mappo,3042,1,2042.0
16.0,0.6666666666666666,0.9977924944812362,634,-22.666666666666668,california,mappo,3042,2,2042.0
9.0,0.6666666666666666,1.0,652,-15.666666666666668,california,mappo,3042,3,2042.0
6.0,0.8333333333333334,1.0,580,-9.333333333333332,california,mappo,3042,4,2042.0
9.0,0.6666666666666666,1.0,503,-15.666666666666668,california,mappo,3042,5,2042.0
19.0,0.5,1.0,444,-29.0,california,mappo,3042,6,2042.0
3.0,0.8333333333333334,1.0,514,-6.333333333333332,california,mappo,3042,7,2042.0
9.0,0.6666666666666666,1.0,536,-15.666666666666668,california,mappo,3042,8,2042.0
3.0,0.8333333333333334,1.0,421,-6.333333333333332,california,mappo,3042,9,2042.0
15.0,0.5,1.0,607,-25.0,california,mappo,3042,10,2042.0
0.0,1.0,1.0,611,0.0,california,mappo,3042,11,2042.0
25.0,0.3333333333333333,1.0,673,-38.333333333333336,california,mappo,3042,12,2042.0
9.0,0.6666666666666666,1.0,471,-15.666666666666668,california,mappo,3042,13,2042.0
0.0,1.0,1.0,81,0.0,california,mappo,3042,14,2042.0
9.0,0.6666666666666666,1.0,648,-15.666666666666668,california,mappo,4042,0,2042.0
19.0,0.5,1.0,714,-29.0,california,mappo,4042,1,2042.0
6.0,0.8333333333333334,1.0,596,-9.333333333333332,california,mappo,4042,2,2042.0
3.0,0.8333333333333334,1.0,450,-6.333333333333332,california,mappo,4042,3,2042.0
15.0,0.5,0.9580573951434879,638,-25.3,california,mappo,4042,4,2042.0
9.0,0.6666666666666666,1.0,624,-15.666666666666668,california,mappo,4042,5,2042.0
9.0,0.6666666666666666,1.0,657,-15.666666666666668,california,mappo,4042,6,2042.0
15.0,0.5,0.9823399558498896,671,-25.099999999999998,california,mappo,4042,7,2042.0
13.0,0.6666666666666666,1.0,573,-19.666666666666668,california,mappo,4042,8,2042.0
19.0,0.5,0.9492273730684326,409,-29.0,california,mappo,4042,9,2042.0
9.0,0.6666666666666666,1.0,495,-15.666666666666668,california,mappo,4042,10,2042.0
3.0,0.8333333333333334,1.0,462,-6.333333333333332,california,mappo,4042,11,2042.0
9.0,0.6666666666666666,1.0,700,-15.666666666666668,california,mappo,4042,12,2042.0
3.0,0.8333333333333334,1.0,447,-6.333333333333332,california,mappo,4042,13,2042.0
25.0,0.3333333333333333,1.0,621,-38.333333333333336,california,mappo,4042,14,2042.0
25.0,0.3333333333333333,0.7660044150110376,722,-38.53333333333333,california,mappo,42,0,3042.0
15.0,0.5,0.7064017660044151,450,-25.099999999999998,california,mappo,42,1,3042.0
25.0,0.3333333333333333,0.6931567328918322,743,-38.53333333333333,california,mappo,42,2,3042.0
25.0,0.3333333333333333,0.6931567328918322,758,-38.53333333333333,california,mappo,42,3,3042.0
12.0,0.6666666666666666,0.6931567328918322,242,-18.96666666666667,california,mappo,42,4,3042.0
15.0,0.5,0.9735099337748344,476,-25.3,california,mappo,42,5,3042.0
15.0,0.5,0.58719646799117,492,-25.3,california,mappo,42,6,3042.0
15.0,0.5,0.6423841059602649,439,-25.3,california,mappo,42,7,3042.0
15.0,0.5,0.6578366445916115,413,-25.3,california,mappo,42,8,3042.0
15.0,0.5,0.695364238410596,553,-25.3,california,mappo,42,9,3042.0
25.0,0.3333333333333333,0.695364238410596,725,-38.53333333333333,california,mappo,42,10,3042.0
25.0,0.3333333333333333,0.6931567328918322,694,-38.53333333333333,california,mappo,42,11,3042.0
15.0,0.5,0.7726269315673289,518,-25.3,california,mappo,42,12,3042.0
15.0,0.5,0.9801324503311258,476,-25.2,california,mappo,42,13,3042.0
15.0,0.5,0.5827814569536424,504,-25.3,california,mappo,42,14,3042.0
25.0,0.3333333333333333,0.6931567328918322,762,-38.53333333333333,california,mappo,1042,0,3042.0
15.0,0.5,0.6931567328918322,334,-25.3,california,mappo,1042,1,3042.0
25.0,0.3333333333333333,0.6975717439293598,738,-38.53333333333334,california,mappo,1042,2,3042.0
15.0,0.5,0.7726269315673289,484,-25.3,california,mappo,1042,3,3042.0
13.0,0.6666666666666666,0.9713024282560706,701,-19.866666666666667,california,mappo,1042,4,3042.0
15.0,0.5,0.695364238410596,464,-25.3,california,mappo,1042,5,3042.0
25.0,0.3333333333333333,0.6931567328918322,669,-38.53333333333333,california,mappo,1042,6,3042.0
15.0,0.5,0.6931567328918322,564,-25.3,california,mappo,1042,7,3042.0
25.0,0.3333333333333333,0.695364238410596,747,-38.53333333333333,california,mappo,1042,8,3042.0
25.0,0.3333333333333333,0.6931567328918322,715,-38.53333333333333,california,mappo,1042,9,3042.0
3.0,0.8333333333333334,0.9911699779249448,420,-6.433333333333332,california,mappo,1042,10,3042.0
15.0,0.5,0.6931567328918322,339,-25.3,california,mappo,1042,11,3042.0
25.0,0.3333333333333333,0.6975717439293598,750,-38.53333333333334,california,mappo,1042,12,3042.0
15.0,0.5,0.6931567328918322,490,-25.3,california,mappo,1042,13,3042.0
9.0,0.6666666666666666,0.6931567328918322,581,-15.966666666666669,california,mappo,1042,14,3042.0
25.0,0.3333333333333333,0.6931567328918322,762,-38.53333333333334,california,mappo,2042,0,3042.0
6.0,0.8333333333333334,0.9841269841269841,70,-9.433333333333332,california,mappo,2042,1,3042.0
15.0,0.5,0.6357615894039735,454,-25.3,california,mappo,2042,2,3042.0
15.0,0.5,0.6247240618101545,469,-25.3,california,mappo,2042,3,3042.0
15.0,0.5,0.6931567328918322,502,-25.3,california,mappo,2042,4,3042.0
25.0,0.3333333333333333,0.6975717439293598,718,-38.53333333333333,california,mappo,2042,5,3042.0
25.0,0.3333333333333333,0.9536423841059603,752,-38.53333333333333,california,mappo,2042,6,3042.0
15.0,0.5,0.6931567328918322,480,-25.3,california,mappo,2042,7,3042.0
25.0,0.3333333333333333,0.7593818984547461,733,-38.53333333333334,california,mappo,2042,8,3042.0
25.0,0.3333333333333333,0.6931567328918322,759,-38.53333333333333,california,mappo,2042,9,3042.0
15.0,0.5,0.6534216335540839,450,-25.099999999999998,california,mappo,2042,10,3042.0
15.0,0.5,0.695364238410596,553,-25.3,california,mappo,2042,11,3042.0
15.0,0.5,0.8013245033112583,471,-25.3,california,mappo,2042,12,3042.0
25.0,0.3333333333333333,0.6931567328918322,736,-38.53333333333333,california,mappo,2042,13,3042.0
25.0,0.3333333333333333,0.6931567328918322,740,-38.53333333333333,california,mappo,2042,14,3042.0
15.0,0.5,0.5938189845474614,482,-25.3,california,mappo,3042,0,3042.0
15.0,0.5,0.5849889624724062,502,-25.3,california,mappo,3042,1,3042.0
15.0,0.5,0.6931567328918322,513,-25.3,california,mappo,3042,2,3042.0
25.0,0.3333333333333333,0.6931567328918322,700,-38.53333333333333,california,mappo,3042,3,3042.0
15.0,0.5,0.7902869757174393,448,-25.3,california,mappo,3042,4,3042.0
25.0,0.3333333333333333,0.6931567328918322,724,-38.53333333333333,california,mappo,3042,5,3042.0
15.0,0.5,0.8189845474613686,460,-25.3,california,mappo,3042,6,3042.0
31.0,0.16666666666666666,0.8830022075055187,712,-47.66666666666667,california,mappo,3042,7,3042.0
25.0,0.3333333333333333,0.6931567328918322,749,-38.53333333333333,california,mappo,3042,8,3042.0
25.0,0.3333333333333333,0.6975717439293598,735,-38.53333333333334,california,mappo,3042,9,3042.0
15.0,0.5,0.8035320088300221,467,-25.3,california,mappo,3042,10,3042.0
25.0,0.3333333333333333,0.7704194260485652,712,-38.53333333333333,california,mappo,3042,11,3042.0
9.0,0.6666666666666666,0.6931567328918322,482,-15.966666666666669,california,mappo,3042,12,3042.0
25.0,0.3333333333333333,0.9492273730684326,694,-38.53333333333333,california,mappo,3042,13,3042.0
9.0,0.6666666666666666,0.6931567328918322,459,-15.966666666666669,california,mappo,3042,14,3042.0
25.0,0.3333333333333333,0.695364238410596,694,-38.53333333333333,california,mappo,4042,0,3042.0
15.0,0.5,0.7814569536423841,559,-25.3,california,mappo,4042,1,3042.0
15.0,0.5,0.7947019867549668,463,-25.3,california,mappo,4042,2,3042.0
25.0,0.3333333333333333,0.7593818984547461,675,-38.53333333333333,california,mappo,4042,3,3042.0
15.0,0.5,0.6931567328918322,455,-25.3,california,mappo,4042,4,3042.0
25.0,0.3333333333333333,0.6931567328918322,724,-38.53333333333333,california,mappo,4042,5,3042.0
25.0,0.3333333333333333,0.6931567328918322,704,-38.53333333333333,california,mappo,4042,6,3042.0
25.0,0.3333333333333333,0.6931567328918322,739,-38.53333333333333,california,mappo,4042,7,3042.0
25.0,0.3333333333333333,0.6931567328918322,756,-38.53333333333333,california,mappo,4042,8,3042.0
15.0,0.5,0.6335540838852097,446,-25.3,california,mappo,4042,9,3042.0
25.0,0.3333333333333333,0.9514348785871964,714,-38.53333333333333,california,mappo,4042,10,3042.0
25.0,0.3333333333333333,0.6975717439293598,746,-38.53333333333334,california,mappo,4042,11,3042.0
25.0,0.3333333333333333,0.695364238410596,745,-38.53333333333334,california,mappo,4042,12,3042.0
25.0,0.3333333333333333,0.6975717439293598,740,-38.53333333333334,california,mappo,4042,13,3042.0
15.0,0.5,0.7218543046357616,463,-25.3,california,mappo,4042,14,3042.0
16.0,0.6666666666666666,1.0,290,-22.666666666666668,california,mappo,42,0,4042.0
22.0,0.5,1.0,376,-32.0,california,mappo,42,1,4042.0
6.0,0.8333333333333334,1.0,187,-9.333333333333332,california,mappo,42,2,4042.0
22.0,0.5,1.0,382,-32.0,california,mappo,42,3,4042.0
16.0,0.6666666666666666,1.0,311,-22.666666666666668,california,mappo,42,4,4042.0
6.0,0.8333333333333334,1.0,222,-9.333333333333332,california,mappo,42,5,4042.0
6.0,0.8333333333333334,1.0,214,-9.333333333333332,california,mappo,42,6,4042.0
16.0,0.6666666666666666,1.0,396,-22.666666666666668,california,mappo,42,7,4042.0
16.0,0.6666666666666666,1.0,240,-22.666666666666668,california,mappo,42,8,4042.0
16.0,0.6666666666666666,1.0,298,-22.666666666666668,california,mappo,42,9,4042.0
6.0,0.8333333333333334,1.0,188,-9.333333333333332,california,mappo,42,10,4042.0
6.0,0.8333333333333334,1.0,188,-9.333333333333332,california,mappo,42,11,4042.0
16.0,0.6666666666666666,1.0,408,-22.666666666666668,california,mappo,42,12,4042.0
16.0,0.6666666666666666,1.0,335,-22.666666666666668,california,mappo,42,13,4042.0
6.0,0.8333333333333334,1.0,222,-9.333333333333332,california,mappo,42,14,4042.0
16.0,0.6666666666666666,1.0,375,-22.666666666666668,california,mappo,1042,0,4042.0
6.0,0.8333333333333334,1.0,178,-9.333333333333332,california,mappo,1042,1,4042.0
16.0,0.6666666666666666,1.0,388,-22.666666666666668,california,mappo,1042,2,4042.0
16.0,0.6666666666666666,1.0,388,-22.666666666666668,california,mappo,1042,3,4042.0
