WEL,ISR,CE,burned,return,region,policy,seed,episode
6.0,0.8333333333333334,1.0,97,-9.333333333333332,california,hiercomm,4042,1
19.0,0.5,0.9139072847682119,355,-29.3,california,hiercomm,4042,2
9.0,0.6666666666666666,0.9401709401709402,90,-16.06666666666667,california,hiercomm,4042,3
25.0,0.3333333333333333,0.8454746136865342,324,-38.63333333333333,california,hiercomm,4042,4
12.0,0.5,0.9933774834437086,445,-22.0,california,hiercomm,4042,5
6.0,0.8333333333333334,0.977924944812362,144,-9.433333333333332,california,hiercomm,4042,6
16.0,0.6666666666666666,0.8388520971302428,368,-23.066666666666666,california,hiercomm,4042,7
19.0,0.5,1.0,269,-29.0,california,hiercomm,4042,8
19.0,0.5,0.9911699779249448,342,-29.0,california,hiercomm,4042,9
9.0,0.6666666666666666,1.0,125,-15.666666666666668,california,hiercomm,4042,10
6.0,0.8333333333333334,0.9470899470899471,100,-9.533333333333331,california,hiercomm,4042,11
6.0,0.8333333333333334,0.9673202614379085,92,-9.433333333333332,california,hiercomm,4042,12
6.0,0.8333333333333334,0.9242424242424242,88,-9.533333333333331,california,hiercomm,4042,13
6.0,0.8333333333333334,0.847682119205298,90,-9.633333333333331,california,hiercomm,4042,14
13.0,0.6666666666666666,1.0,388,-19.666666666666668,california,hiercomm_heur,42,0
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,42,1
12.0,0.5,1.0,601,-22.0,california,hiercomm_heur,42,2
0.0,1.0,1.0,79,0.0,california,hiercomm_heur,42,3
0.0,1.0,0.9920634920634921,14,0.0,california,hiercomm_heur,42,4
6.0,0.8333333333333334,1.0,54,-9.333333333333332,california,hiercomm_heur,42,5
0.0,1.0,1.0,81,0.0,california,hiercomm_heur,42,6
3.0,0.8333333333333334,1.0,133,-6.333333333333332,california,hiercomm_heur,42,7
0.0,1.0,1.0,14,0.0,california,hiercomm_heur,42,8
6.0,0.8333333333333334,1.0,209,-9.333333333333332,california,hiercomm_heur,42,9
6.0,0.8333333333333334,1.0,75,-9.333333333333332,california,hiercomm_heur,42,10
0.0,1.0,1.0,49,0.0,california,hiercomm_heur,42,11
6.0,0.8333333333333334,1.0,59,-9.333333333333332,california,hiercomm_heur,42,12
6.0,0.8333333333333334,0.9611111111111111,59,-9.433333333333332,california,hiercomm_heur,42,13
0.0,1.0,1.0,173,0.0,california,hiercomm_heur,42,14
6.0,0.8333333333333334,1.0,107,-9.333333333333332,california,hiercomm_heur,1042,0
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,1042,1
0.0,1.0,1.0,48,0.0,california,hiercomm_heur,1042,2
6.0,0.8333333333333334,0.9911699779249448,89,-9.433333333333332,california,hiercomm_heur,1042,3
19.0,0.5,0.9977924944812362,560,-29.0,california,hiercomm_heur,1042,4
6.0,0.8333333333333334,1.0,53,-9.333333333333332,california,hiercomm_heur,1042,5
6.0,0.8333333333333334,1.0,244,-9.333333333333332,california,hiercomm_heur,1042,6
6.0,0.8333333333333334,1.0,118,-9.333333333333332,california,hiercomm_heur,1042,7
19.0,0.5,1.0,299,-29.0,california,hiercomm_heur,1042,8
6.0,0.8333333333333334,1.0,76,-9.333333333333332,california,hiercomm_heur,1042,9
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,1042,10
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,1042,11
0.0,1.0,1.0,46,0.0,california,hiercomm_heur,1042,12
0.0,1.0,0.9713024282560706,226,-0.2,california,hiercomm_heur,1042,13
6.0,0.8333333333333334,0.9937106918238994,77,-9.333333333333332,california,hiercomm_heur,1042,14
0.0,1.0,0.9779874213836478,55,-0.2,california,hiercomm_heur,2042,0
0.0,1.0,0.9946236559139785,15,0.0,california,hiercomm_heur,2042,1
0.0,1.0,1.0,15,0.0,california,hiercomm_heur,2042,2
0.0,1.0,0.9977628635346756,131,0.0,california,hiercomm_heur,2042,3
6.0,0.8333333333333334,1.0,94,-9.333333333333332,california,hiercomm_heur,2042,4
6.0,0.8333333333333334,1.0,80,-9.333333333333332,california,hiercomm_heur,2042,5
6.0,0.8333333333333334,1.0,108,-9.333333333333332,california,hiercomm_heur,2042,6
6.0,0.8333333333333334,1.0,95,-9.333333333333332,california,hiercomm_heur,2042,7
0.0,1.0,1.0,6,0.0,california,hiercomm_heur,2042,8
6.0,0.8333333333333334,1.0,137,-9.333333333333332,california,hiercomm_heur,2042,9
0.0,1.0,1.0,0,0.0,california,hiercomm_heur,2042,10
6.0,0.8333333333333334,1.0,209,-9.333333333333332,california,hiercomm_heur,2042,11
6.0,0.8333333333333334,1.0,81,-9.333333333333332,california,hiercomm_heur,2042,12
0.0,1.0,1.0,218,0.0,california,hiercomm_heur,2042,13
6.0,0.8333333333333334,0.9953051643192489,96,-9.333333333333332,california,hiercomm_heur,2042,14
0.0,1.0,1.0,80,0.0,california,hiercomm_heur,3042,0
0.0,1.0,1.0,86,0.0,california,hiercomm_heur,3042,1
9.0,0.6666666666666666,1.0,289,-15.666666666666668,california,hiercomm_heur,3042,2
6.0,0.8333333333333334,1.0,161,-9.333333333333332,california,hiercomm_heur,3042,3
6.0,0.8333333333333334,1.0,56,-9.333333333333332,california,hiercomm_heur,3042,4
6.0,0.8333333333333334,1.0,94,-9.333333333333332,california,hiercomm_heur,3042,5
6.0,0.8333333333333334,0.9955849889624724,157,-9.333333333333332,california,hiercomm_heur,3042,6
0.0,1.0,0.9823399558498896,209,0.0,california,hiercomm_heur,3042,7
6.0,0.8333333333333334,0.9948320413436692,127,-9.333333333333332,california,hiercomm_heur,3042,8
0.0,1.0,1.0,71,0.0,california,hiercomm_heur,3042,9
6.0,0.8333333333333334,1.0,72,-9.333333333333332,california,hiercomm_heur,3042,10
10.0,0.8333333333333334,0.9977924944812362,219,-13.333333333333332,california,hiercomm_heur,3042,11
6.0,0.8333333333333334,1.0,124,-9.333333333333332,california,hiercomm_heur,3042,12
9.0,0.6666666666666666,1.0,96,-15.666666666666668,california,hiercomm_heur,3042,13
12.0,0.5,1.0,431,-22.0,california,hiercomm_heur,3042,14
0.0,1.0,1.0,49,0.0,california,hiercomm_heur,4042,0
6.0,0.8333333333333334,1.0,174,-9.333333333333332,california,hiercomm_heur,4042,1
0.0,1.0,1.0,110,0.0,california,hiercomm_heur,4042,2
0.0,1.0,0.9977924944812362,104,0.0,california,hiercomm_heur,4042,3
6.0,0.8333333333333334,0.9494949494949495,56,-9.333333333333332,california,hiercomm_heur,4042,4
0.0,1.0,1.0,409,0.0,california,hiercomm_heur,4042,5
6.0,0.8333333333333334,1.0,85,-9.333333333333332,california,hiercomm_heur,4042,6
6.0,0.8333333333333334,1.0,102,-9.333333333333332,california,hiercomm_heur,4042,7
9.0,0.6666666666666666,1.0,334,-15.666666666666668,california,hiercomm_heur,4042,8
6.0,0.8333333333333334,1.0,57,-9.333333333333332,california,hiercomm_heur,4042,9
6.0,0.8333333333333334,1.0,86,-9.333333333333332,california,hiercomm_heur,4042,10
0.0,1.0,1.0,46,0.0,california,hiercomm_heur,4042,11
6.0,0.8333333333333334,1.0,75,-9.333333333333332,california,hiercomm_heur,4042,12
6.0,0.8333333333333334,1.0,178,-9.333333333333332,california,hiercomm_heur,4042,13
6.0,0.8333333333333334,1.0,55,-9.333333333333332,california,hiercomm_heur,4042,14
