WEL,ISR,CE,burned,return,policy,ckpt_region,train_seed,eval_seed,episode,eval_region
27.0,0.2857142857142857,1.0,305,-41.285714285714285,hiercomm_heur,california,2042,4042,11,saudi
27.0,0.2857142857142857,0.7108167770419426,363,-41.785714285714285,hiercomm_heur,california,2042,4042,12,saudi
27.0,0.2857142857142857,1.0,389,-41.285714285714285,hiercomm_heur,california,2042,4042,13,saudi
4.0,0.8571428571428571,1.0,205,-6.857142857142858,hiercomm_heur,california,2042,4042,14,saudi
27.0,0.2857142857142857,0.9977924944812362,365,-41.285714285714285,hiercomm_heur,california,3042,42,0,saudi
27.0,0.2857142857142857,0.8984547461368654,351,-41.285714285714285,hiercomm_heur,california,3042,42,1,saudi
18.0,0.5714285714285714,0.82560706401766,368,-26.571428571428577,hiercomm_heur,california,3042,42,2,saudi
21.0,0.4285714285714285,0.9470198675496688,391,-32.42857142857143,hiercomm_heur,california,3042,42,3,saudi
27.0,0.2857142857142857,0.9911699779249448,409,-41.285714285714285,hiercomm_heur,california,3042,42,4,saudi
0.0,1.0,0.9166666666666666,0,0.0,hiercomm_heur,california,3042,42,5,saudi
8.0,0.7142857142857143,1.0,327,-13.714285714285714,hiercomm_heur,california,3042,42,6,saudi
27.0,0.2857142857142857,0.9448123620309052,399,-41.48571428571429,hiercomm_heur,california,3042,42,7,saudi
27.0,0.2857142857142857,0.9205298013245032,436,-41.385714285714286,hiercomm_heur,california,3042,42,8,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,3042,42,9,saudi
18.0,0.5714285714285714,1.0,450,-26.571428571428577,hiercomm_heur,california,3042,42,10,saudi
27.0,0.2857142857142857,0.9977924944812362,372,-41.285714285714285,hiercomm_heur,california,3042,42,11,saudi
27.0,0.2857142857142857,0.8211920529801324,343,-41.285714285714285,hiercomm_heur,california,3042,42,12,saudi
13.0,0.5714285714285714,1.0,282,-21.571428571428577,hiercomm_heur,california,3042,42,13,saudi
17.0,0.4285714285714285,1.0,366,-28.42857142857143,hiercomm_heur,california,3042,42,14,saudi
17.0,0.5714285714285714,1.0,188,-25.571428571428577,hiercomm_heur,california,3042,1042,0,saudi
27.0,0.2857142857142857,0.9977924944812362,294,-41.285714285714285,hiercomm_heur,california,3042,1042,1,saudi
27.0,0.2857142857142857,0.9977924944812362,455,-41.285714285714285,hiercomm_heur,california,3042,1042,2,saudi
27.0,0.2857142857142857,0.9757174392935982,494,-41.285714285714285,hiercomm_heur,california,3042,1042,3,saudi
27.0,0.2857142857142857,0.8609271523178808,390,-41.385714285714286,hiercomm_heur,california,3042,1042,4,saudi
21.0,0.4285714285714285,1.0,348,-32.42857142857143,hiercomm_heur,california,3042,1042,5,saudi
21.0,0.4285714285714285,0.7439293598233996,350,-32.42857142857143,hiercomm_heur,california,3042,1042,6,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,3042,1042,7,saudi
18.0,0.5714285714285714,1.0,250,-26.571428571428577,hiercomm_heur,california,3042,1042,8,saudi
21.0,0.4285714285714285,0.8189845474613686,383,-32.42857142857143,hiercomm_heur,california,3042,1042,9,saudi
18.0,0.5714285714285714,0.9801324503311258,349,-26.571428571428577,hiercomm_heur,california,3042,1042,10,saudi
27.0,0.2857142857142857,0.9977924944812362,294,-41.285714285714285,hiercomm_heur,california,3042,1042,11,saudi
21.0,0.4285714285714285,0.9933774834437086,513,-32.42857142857143,hiercomm_heur,california,3042,1042,12,saudi
13.0,0.5714285714285714,0.9977924944812362,283,-21.571428571428573,hiercomm_heur,california,3042,1042,13,saudi
0.0,1.0,0.9166666666666666,0,0.0,hiercomm_heur,california,3042,1042,14,saudi
27.0,0.2857142857142857,0.9823399558498896,497,-41.285714285714285,hiercomm_heur,california,3042,2042,0,saudi
27.0,0.2857142857142857,0.9955849889624724,417,-41.285714285714285,hiercomm_heur,california,3042,2042,1,saudi
27.0,0.2857142857142857,0.9955849889624724,478,-41.285714285714285,hiercomm_heur,california,3042,2042,2,saudi
27.0,0.2857142857142857,0.9227373068432672,486,-41.285714285714285,hiercomm_heur,california,3042,2042,3,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,3042,2042,4,saudi
27.0,0.2857142857142857,0.7350993377483444,488,-41.385714285714286,hiercomm_heur,california,3042,2042,5,saudi
27.0,0.2857142857142857,0.9624724061810156,500,-41.285714285714285,hiercomm_heur,california,3042,2042,6,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,3042,2042,7,saudi
27.0,0.2857142857142857,0.8609271523178808,390,-41.385714285714286,hiercomm_heur,california,3042,2042,8,saudi
17.0,0.5714285714285714,1.0,190,-25.571428571428577,hiercomm_heur,california,3042,2042,9,saudi
23.0,0.4285714285714285,0.9006622516556292,297,-34.42857142857143,hiercomm_heur,california,3042,2042,10,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,3042,2042,11,saudi
17.0,0.4285714285714285,1.0,426,-28.42857142857143,hiercomm_heur,california,3042,2042,12,saudi
14.0,0.7142857142857143,1.0,175,-19.714285714285715,hiercomm_heur,california,3042,2042,13,saudi
27.0,0.2857142857142857,0.7130242825607064,438,-41.385714285714286,hiercomm_heur,california,3042,2042,14,saudi
18.0,0.5714285714285714,0.9977924944812362,350,-26.571428571428577,hiercomm_heur,california,3042,3042,0,saudi
17.0,0.4285714285714285,1.0,348,-28.42857142857143,hiercomm_heur,california,3042,3042,1,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,3042,3042,2,saudi
18.0,0.5714285714285714,0.7527593818984547,349,-26.67142857142857,hiercomm_heur,california,3042,3042,3,saudi
18.0,0.5714285714285714,1.0,456,-26.571428571428577,hiercomm_heur,california,3042,3042,4,saudi
14.0,0.7142857142857143,1.0,196,-19.714285714285715,hiercomm_heur,california,3042,3042,5,saudi
27.0,0.2857142857142857,1.0,309,-41.285714285714285,hiercomm_heur,california,3042,3042,6,saudi
27.0,0.2857142857142857,0.9911699779249448,322,-41.285714285714285,hiercomm_heur,california,3042,3042,7,saudi
27.0,0.2857142857142857,0.8962472406181016,422,-41.385714285714286,hiercomm_heur,california,3042,3042,8,saudi
27.0,0.2857142857142857,0.9977924944812362,483,-41.285714285714285,hiercomm_heur,california,3042,3042,9,saudi
17.0,0.4285714285714285,1.0,428,-28.42857142857143,hiercomm_heur,california,3042,3042,10,saudi
27.0,0.2857142857142857,0.7130242825607064,421,-41.385714285714286,hiercomm_heur,california,3042,3042,11,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,3042,3042,12,saudi
27.0,0.2857142857142857,0.7350993377483444,489,-41.385714285714286,hiercomm_heur,california,3042,3042,13,saudi
10.0,0.7142857142857143,0.977924944812362,147,-15.914285714285716,hiercomm_heur,california,3042,3042,14,saudi
21.0,0.4285714285714285,0.7439293598233996,350,-32.42857142857143,hiercomm_heur,california,3042,4042,0,saudi
17.0,0.4285714285714285,0.9977924944812362,371,-28.42857142857143,hiercomm_heur,california,3042,4042,1,saudi
18.0,0.5714285714285714,1.0,334,-26.571428571428577,hiercomm_heur,california,3042,4042,2,saudi
27.0,0.2857142857142857,0.7196467991169978,361,-41.285714285714285,hiercomm_heur,california,3042,4042,3,saudi
17.0,0.4285714285714285,0.93598233995585,500,-28.628571428571423,hiercomm_heur,california,3042,4042,4,saudi
18.0,0.5714285714285714,0.9735099337748344,354,-26.571428571428577,hiercomm_heur,california,3042,4042,5,saudi
18.0,0.5714285714285714,0.7505518763796909,350,-26.67142857142857,hiercomm_heur,california,3042,4042,6,saudi
18.0,0.5714285714285714,1.0,277,-26.571428571428577,hiercomm_heur,california,3042,4042,7,saudi
27.0,0.2857142857142857,0.9955849889624724,471,-41.285714285714285,hiercomm_heur,california,3042,4042,8,saudi
18.0,0.5714285714285714,1.0,344,-26.571428571428577,hiercomm_heur,california,3042,4042,9,saudi
27.0,0.2857142857142857,0.9933774834437086,490,-41.285714285714285,hiercomm_heur,california,3042,4042,10,saudi
21.0,0.4285714285714285,0.9933774834437086,509,-32.42857142857143,hiercomm_heur,california,3042,4042,11,saudi
27.0,0.2857142857142857,0.8057395143487859,503,-41.285714285714285,hiercomm_heur,california,3042,4042,12,saudi
27.0,0.2857142857142857,0.9977924944812362,530,-41.285714285714285,hiercomm_heur,california,3042,4042,13,saudi
17.0,0.4285714285714285,0.9735099337748344,477,-28.628571428571423,hiercomm_heur,california,3042,4042,14,saudi
8.0,0.7142857142857143,1.0,361,-13.714285714285715,hiercomm_heur,california,4042,42,0,saudi
27.0,0.2857142857142857,1.0,323,-41.285714285714285,hiercomm_heur,california,4042,42,1,saudi
27.0,0.2857142857142857,0.9624724061810156,366,-41.78571428571429,hiercomm_heur,california,4042,42,2,saudi
27.0,0.2857142857142857,1.0,379,-41.285714285714285,hiercomm_heur,california,4042,42,3,saudi
27.0,0.2857142857142857,1.0,410,-41.285714285714285,hiercomm_heur,california,4042,42,4,saudi
0.0,1.0,0.8333333333333334,0,-0.1,hiercomm_heur,california,4042,42,5,saudi
8.0,0.7142857142857143,1.0,253,-13.714285714285714,hiercomm_heur,california,4042,42,6,saudi
27.0,0.2857142857142857,0.8410596026490066,362,-41.285714285714285,hiercomm_heur,california,4042,42,7,saudi
27.0,0.2857142857142857,0.8896247240618101,386,-41.285714285714285,hiercomm_heur,california,4042,42,8,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,4042,42,9,saudi
27.0,0.2857142857142857,0.9955849889624724,429,-41.285714285714285,hiercomm_heur,california,4042,42,10,saudi
8.0,0.7142857142857143,0.9977924944812362,376,-13.714285714285715,hiercomm_heur,california,4042,42,11,saudi
27.0,0.2857142857142857,1.0,473,-41.285714285714285,hiercomm_heur,california,4042,42,12,saudi
4.0,0.8571428571428571,1.0,310,-6.857142857142858,hiercomm_heur,california,4042,42,13,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,4042,42,14,saudi
21.0,0.4285714285714285,0.7748344370860927,394,-32.42857142857143,hiercomm_heur,california,4042,1042,0,saudi
18.0,0.5714285714285714,1.0,270,-26.571428571428577,hiercomm_heur,california,4042,1042,1,saudi
27.0,0.2857142857142857,0.8940397350993378,383,-41.285714285714285,hiercomm_heur,california,4042,1042,2,saudi
27.0,0.2857142857142857,0.911699779249448,443,-41.285714285714285,hiercomm_heur,california,4042,1042,3,saudi
27.0,0.2857142857142857,0.8344370860927153,323,-41.285714285714285,hiercomm_heur,california,4042,1042,4,saudi
18.0,0.5714285714285714,1.0,327,-26.571428571428577,hiercomm_heur,california,4042,1042,5,saudi
18.0,0.5714285714285714,0.9911699779249448,316,-26.571428571428577,hiercomm_heur,california,4042,1042,6,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,4042,1042,7,saudi
21.0,0.4285714285714285,1.0,411,-32.42857142857143,hiercomm_heur,california,4042,1042,8,saudi
8.0,0.7142857142857143,1.0,317,-13.714285714285714,hiercomm_heur,california,4042,1042,9,saudi
27.0,0.2857142857142857,0.9227373068432672,350,-41.98571428571429,hiercomm_heur,california,4042,1042,10,saudi
18.0,0.5714285714285714,1.0,273,-26.571428571428577,hiercomm_heur,california,4042,1042,11,saudi
23.0,0.4285714285714285,0.8388520971302428,388,-34.42857142857143,hiercomm_heur,california,4042,1042,12,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,4042,1042,13,saudi
0.0,1.0,0.8333333333333334,0,-0.1,hiercomm_heur,california,4042,1042,14,saudi
27.0,0.2857142857142857,1.0,414,-41.285714285714285,hiercomm_heur,california,4042,2042,0,saudi
27.0,0.2857142857142857,1.0,324,-41.285714285714285,hiercomm_heur,california,4042,2042,1,saudi
27.0,0.2857142857142857,0.8719646799116998,395,-41.285714285714285,hiercomm_heur,california,4042,2042,2,saudi
27.0,0.2857142857142857,1.0,402,-41.285714285714285,hiercomm_heur,california,4042,2042,3,saudi
0.0,1.0,0.9933774834437086,18,0.0,hiercomm_heur,california,4042,2042,4,saudi
18.0,0.5714285714285714,1.0,341,-26.571428571428577,hiercomm_heur,california,4042,2042,5,saudi
21.0,0.4285714285714285,0.977924944812362,439,-32.72857142857143,hiercomm_heur,california,4042,2042,6,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,4042,2042,7,saudi
27.0,0.2857142857142857,0.8344370860927153,323,-41.285714285714285,hiercomm_heur,california,4042,2042,8,saudi
27.0,0.2857142857142857,0.7064017660044151,420,-41.58571428571428,hiercomm_heur,california,4042,2042,9,saudi
23.0,0.4285714285714285,1.0,309,-34.42857142857143,hiercomm_heur,california,4042,2042,10,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,4042,2042,11,saudi
18.0,0.5714285714285714,0.9801324503311258,345,-26.571428571428577,hiercomm_heur,california,4042,2042,12,saudi
27.0,0.2857142857142857,0.9624724061810156,401,-41.285714285714285,hiercomm_heur,california,4042,2042,13,saudi
27.0,0.2857142857142857,0.9713024282560706,416,-41.285714285714285,hiercomm_heur,california,4042,2042,14,saudi
8.0,0.7142857142857143,0.9845474613686536,260,-13.714285714285714,hiercomm_heur,california,4042,3042,0,saudi
24.0,0.4285714285714285,0.891832229580574,333,-35.42857142857143,hiercomm_heur,california,4042,3042,1,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,4042,3042,2,saudi
18.0,0.5714285714285714,0.9911699779249448,318,-26.571428571428577,hiercomm_heur,california,4042,3042,3,saudi
18.0,0.5714285714285714,0.9889624724061812,443,-26.571428571428577,hiercomm_heur,california,4042,3042,4,saudi
18.0,0.5714285714285714,0.9072847682119204,361,-26.571428571428577,hiercomm_heur,california,4042,3042,5,saudi
21.0,0.4285714285714285,1.0,439,-32.42857142857143,hiercomm_heur,california,4042,3042,6,saudi
27.0,0.2857142857142857,1.0,306,-41.285714285714285,hiercomm_heur,california,4042,3042,7,saudi
27.0,0.2857142857142857,0.9867549668874172,363,-41.285714285714285,hiercomm_heur,california,4042,3042,8,saudi
27.0,0.2857142857142857,0.8410596026490066,433,-41.285714285714285,hiercomm_heur,california,4042,3042,9,saudi
21.0,0.4285714285714285,0.9205298013245032,345,-32.42857142857143,hiercomm_heur,california,4042,3042,10,saudi
27.0,0.2857142857142857,0.9757174392935982,412,-41.285714285714285,hiercomm_heur,california,4042,3042,11,saudi
0.0,1.0,1.0,0,0.0,hiercomm_heur,california,4042,3042,12,saudi
18.0,0.5714285714285714,1.0,342,-26.571428571428577,hiercomm_heur,california,4042,3042,13,saudi
8.0,0.7142857142857143,1.0,326,-13.714285714285714,hiercomm_heur,california,4042,3042,14,saudi
18.0,0.5714285714285714,0.9889624724061812,316,-26.571428571428577,hiercomm_heur,california,4042,4042,0,saudi
8.0,0.7142857142857143,0.8211920529801324,297,-13.714285714285714,hiercomm_heur,california,4042,4042,1,saudi
27.0,0.2857142857142857,0.9977924944812362,386,-41.285714285714285,hiercomm_heur,california,4042,4042,2,saudi
27.0,0.2857142857142857,0.9911699779249448,330,-41.285714285714285,hiercomm_heur,california,4042,4042,3,saudi
23.0,0.4285714285714285,0.9757174392935982,397,-34.72857142857143,hiercomm_heur,california,4042,4042,4,saudi
27.0,0.2857142857142857,0.7064017660044151,354,-41.785714285714285,hiercomm_heur,california,4042,4042,5,saudi
18.0,0.5714285714285714,0.9889624724061812,320,-26.571428571428577,hiercomm_heur,california,4042,4042,6,saudi
8.0,0.7142857142857143,0.9757174392935982,369,-13.914285714285713,hiercomm_heur,california,4042,4042,7,saudi
18.0,0.5714285714285714,0.8057395143487859,364,-26.571428571428577,hiercomm_heur,california,4042,4042,8,saudi
27.0,0.2857142857142857,0.9977924944812362,475,-41.285714285714285,hiercomm_heur,california,4042,4042,9,saudi
18.0,0.5714285714285714,0.8830022075055187,361,-26.571428571428577,hiercomm_heur,california,4042,4042,10,saudi
27.0,0.2857142857142857,1.0,434,-41.285714285714285,hiercomm_heur,california,4042,4042,11,saudi
27.0,0.2857142857142857,0.9911699779249448,467,-41.385714285714286,hiercomm_heur,california,4042,4042,12,saudi
23.0,0.4285714285714285,0.9514348785871964,410,-34.42857142857143,hiercomm_heur,california,4042,4042,13,saudi
4.0,0.8571428571428571,0.9955849889624724,206,-6.957142857142857,hiercomm_heur,california,4042,4042,14,saudi
31.0,0.1666666666666666,0.6821192052980133,663,-48.06666666666667,commnet,saudi,42,42,0,california
31.0,0.1666666666666666,0.7615894039735099,658,-48.06666666666666,commnet,saudi,42,42,1,california
31.0,0.1666666666666666,0.6821192052980133,671,-48.06666666666666,commnet,saudi,42,42,2,california
31.0,0.1666666666666666,0.6821192052980133,676,-48.06666666666666,commnet,saudi,42,42,3,california
31.0,0.1666666666666666,0.7350993377483444,512,-48.06666666666666,commnet,saudi,42,42,4,california
31.0,0.1666666666666666,0.7417218543046358,669,-48.06666666666667,commnet,saudi,42,42,5,california
31.0,0.1666666666666666,0.6821192052980133,664,-48.06666666666667,commnet,saudi,42,42,6,california
31.0,0.1666666666666666,0.7483443708609272,647,-48.06666666666666,commnet,saudi,42,42,7,california
31.0,0.1666666666666666,0.7064017660044151,632,-48.06666666666666,commnet,saudi,42,42,8,california
31.0,0.1666666666666666,0.7074340527577938,669,-48.06666666666667,commnet,saudi,42,42,9,california
31.0,0.1666666666666666,0.8057395143487859,665,-48.06666666666666,commnet,saudi,42,42,10,california
31.0,0.1666666666666666,0.6843267108167771,665,-48.06666666666666,commnet,saudi,42,42,11,california
31.0,0.1666666666666666,0.8079470198675497,673,-48.06666666666666,commnet,saudi,42,42,12,california
31.0,0.1666666666666666,0.6821192052980133,665,-48.06666666666667,commnet,saudi,42,42,13,california
31.0,0.1666666666666666,0.7461368653421634,670,-48.06666666666667,commnet,saudi,42,42,14,california
31.0,0.1666666666666666,0.8101545253863135,681,-48.06666666666667,commnet,saudi,42,1042,0,california
31.0,0.1666666666666666,0.6821192052980133,506,-48.06666666666667,commnet,saudi,42,1042,1,california
31.0,0.1666666666666666,0.6843267108167771,654,-48.06666666666666,commnet,saudi,42,1042,2,california
31.0,0.1666666666666666,0.6843267108167771,663,-48.06666666666666,commnet,saudi,42,1042,3,california
31.0,0.1666666666666666,0.82560706401766,662,-48.06666666666666,commnet,saudi,42,1042,4,california
31.0,0.1666666666666666,0.6821192052980133,665,-48.06666666666667,commnet,saudi,42,1042,5,california
31.0,0.1666666666666666,0.7461368653421634,656,-48.06666666666666,commnet,saudi,42,1042,6,california
31.0,0.1666666666666666,0.7924944812362031,670,-48.06666666666667,commnet,saudi,42,1042,7,california
31.0,0.1666666666666666,0.8123620309050773,671,-48.06666666666666,commnet,saudi,42,1042,8,california
31.0,0.1666666666666666,0.6821192052980133,659,-48.06666666666667,commnet,saudi,42,1042,9,california
31.0,0.1666666666666666,0.7328918322295805,653,-48.06666666666666,commnet,saudi,42,1042,10,california
31.0,0.1666666666666666,0.6821192052980133,518,-48.06666666666667,commnet,saudi,42,1042,11,california
31.0,0.1666666666666666,0.6821192052980133,664,-48.06666666666666,commnet,saudi,42,1042,12,california
31.0,0.1666666666666666,0.7549668874172185,663,-48.06666666666667,commnet,saudi,42,1042,13,california
31.0,0.1666666666666666,0.6987654320987654,669,-48.06666666666667,commnet,saudi,42,1042,14,california
31.0,0.1666666666666666,0.6821192052980133,675,-48.06666666666666,commnet,saudi,42,2042,0,california
31.0,0.1666666666666666,0.7814569536423841,604,-48.06666666666666,commnet,saudi,42,2042,1,california
31.0,0.1666666666666666,0.7284768211920529,652,-48.06666666666666,commnet,saudi,42,2042,2,california
31.0,0.1666666666666666,0.6821192052980133,654,-48.06666666666666,commnet,saudi,42,2042,3,california
31.0,0.1666666666666666,0.739514348785872,672,-48.06666666666667,commnet,saudi,42,2042,4,california
31.0,0.1666666666666666,0.7991169977924945,663,-48.06666666666666,commnet,saudi,42,2042,5,california
31.0,0.1666666666666666,0.6821192052980133,674,-48.06666666666666,commnet,saudi,42,2042,6,california
31.0,0.1666666666666666,0.7571743929359823,662,-48.06666666666667,commnet,saudi,42,2042,7,california
31.0,0.1666666666666666,0.8101545253863135,652,-48.06666666666666,commnet,saudi,42,2042,8,california
31.0,0.1666666666666666,0.6821192052980133,674,-48.06666666666667,commnet,saudi,42,2042,9,california
31.0,0.1666666666666666,0.7704194260485652,660,-48.06666666666666,commnet,saudi,42,2042,10,california
31.0,0.1666666666666666,0.7593818984547461,681,-48.06666666666667,commnet,saudi,42,2042,11,california
31.0,0.1666666666666666,0.6821192052980133,666,-48.06666666666667,commnet,saudi,42,2042,12,california
31.0,0.1666666666666666,0.6821192052980133,669,-48.06666666666666,commnet,saudi,42,2042,13,california
31.0,0.1666666666666666,0.6843267108167771,669,-48.06666666666666,commnet,saudi,42,2042,14,california
31.0,0.1666666666666666,0.6821192052980133,663,-48.06666666666667,commnet,saudi,42,3042,0,california
31.0,0.1666666666666666,0.7814569536423841,670,-48.06666666666667,commnet,saudi,42,3042,1,california
31.0,0.1666666666666666,0.7417218543046358,674,-48.06666666666667,commnet,saudi,42,3042,2,california
31.0,0.1666666666666666,0.7593818984547461,659,-48.06666666666667,commnet,saudi,42,3042,3,california
31.0,0.1666666666666666,0.7328918322295805,649,-48.06666666666666,commnet,saudi,42,3042,4,california
31.0,0.1666666666666666,0.7704194260485652,664,-48.06666666666667,commnet,saudi,42,3042,5,california
31.0,0.1666666666666666,0.7350993377483444,655,-48.06666666666666,commnet,saudi,42,3042,6,california
31.0,0.1666666666666666,0.8300220750551877,664,-48.06666666666666,commnet,saudi,42,3042,7,california
31.0,0.1666666666666666,0.6821192052980133,673,-48.06666666666666,commnet,saudi,42,3042,8,california
31.0,0.1666666666666666,0.6821192052980133,654,-48.06666666666666,commnet,saudi,42,3042,9,california
31.0,0.1666666666666666,0.7527593818984547,658,-48.06666666666667,commnet,saudi,42,3042,10,california
31.0,0.1666666666666666,0.7748344370860927,663,-48.06666666666666,commnet,saudi,42,3042,11,california
31.0,0.1666666666666666,0.7041942604856513,659,-48.06666666666667,commnet,saudi,42,3042,12,california
31.0,0.1666666666666666,0.8035320088300221,665,-48.06666666666666,commnet,saudi,42,3042,13,california
31.0,0.1666666666666666,0.7218543046357616,657,-48.06666666666667,commnet,saudi,42,3042,14,california
31.0,0.1666666666666666,0.7571743929359823,658,-48.06666666666667,commnet,saudi,42,4042,0,california
31.0,0.1666666666666666,0.7637969094922737,680,-48.06666666666667,commnet,saudi,42,4042,1,california
31.0,0.1666666666666666,0.7350993377483444,655,-48.06666666666666,commnet,saudi,42,4042,2,california
31.0,0.1666666666666666,0.7505518763796909,654,-48.06666666666666,commnet,saudi,42,4042,3,california
31.0,0.1666666666666666,0.6821192052980133,659,-48.06666666666667,commnet,saudi,42,4042,4,california
31.0,0.1666666666666666,0.6843267108167771,663,-48.06666666666666,commnet,saudi,42,4042,5,california
31.0,0.1666666666666666,0.7637969094922737,659,-48.06666666666667,commnet,saudi,42,4042,6,california
31.0,0.1666666666666666,0.6843267108167771,668,-48.06666666666667,commnet,saudi,42,4042,7,california
31.0,0.1666666666666666,0.6821192052980133,675,-48.06666666666666,commnet,saudi,42,4042,8,california
31.0,0.1666666666666666,0.7284768211920529,649,-48.06666666666666,commnet,saudi,42,4042,9,california
31.0,0.1666666666666666,0.6821192052980133,665,-48.06666666666666,commnet,saudi,42,4042,10,california
31.0,0.1666666666666666,0.8013245033112583,667,-48.06666666666666,commnet,saudi,42,4042,11,california
31.0,0.1666666666666666,0.8079470198675497,667,-48.06666666666666,commnet,saudi,42,4042,12,california
31.0,0.1666666666666666,0.6821192052980133,661,-48.06666666666666,commnet,saudi,42,4042,13,california
31.0,0.1666666666666666,0.7262693156732892,663,-48.06666666666667,commnet,saudi,42,4042,14,california
31.0,0.1666666666666666,0.9977924944812362,665,-47.66666666666667,commnet,saudi,1042,42,0,california
22.0,0.5,1.0,426,-32.0,commnet,saudi,1042,42,1,california
28.0,0.3333333333333333,0.9028697571743928,603,-41.63333333333333,commnet,saudi,1042,42,2,california
31.0,0.1666666666666666,0.8410596026490066,715,-47.66666666666667,commnet,saudi,1042,42,3,california
28.0,0.1666666666666666,1.0,479,-44.66666666666667,commnet,saudi,1042,42,4,california
28.0,0.1666666666666666,1.0,695,-44.66666666666667,commnet,saudi,1042,42,5,california
34.0,0.0,0.8653421633554084,692,-54.0,commnet,saudi,1042,42,6,california
34.0,0.0,0.9426048565121412,452,-54.19999999999999,commnet,saudi,1042,42,7,california
28.0,0.1666666666666666,1.0,656,-44.66666666666667,commnet,saudi,1042,42,8,california
28.0,0.1666666666666666,1.0,713,-44.66666666666667,commnet,saudi,1042,42,9,california
31.0,0.1666666666666666,0.8675496688741722,691,-47.66666666666667,commnet,saudi,1042,42,10,california
22.0,0.5,1.0,360,-32.0,commnet,saudi,1042,42,11,california
34.0,0.0,1.0,707,-54.0,commnet,saudi,1042,42,12,california
34.0,0.0,0.7660044150110376,707,-54.0,commnet,saudi,1042,42,13,california
34.0,0.0,1.0,700,-54.0,commnet,saudi,1042,42,14,california
31.0,0.1666666666666666,1.0,707,-47.66666666666667,commnet,saudi,1042,1042,0,california
28.0,0.1666666666666666,1.0,449,-44.66666666666667,commnet,saudi,1042,1042,1,california
34.0,0.0,0.8035320088300221,683,-54.0,commnet,saudi,1042,1042,2,california
34.0,0.0,0.9801324503311258,660,-54.0,commnet,saudi,1042,1042,3,california
34.0,0.0,1.0,620,-54.0,commnet,saudi,1042,1042,4,california
34.0,0.0,1.0,687,-54.0,commnet,saudi,1042,1042,5,california
31.0,0.1666666666666666,0.9801324503311258,667,-47.66666666666667,commnet,saudi,1042,1042,6,california
28.0,0.1666666666666666,1.0,681,-44.66666666666667,commnet,saudi,1042,1042,7,california
31.0,0.1666666666666666,0.8587196467991169,697,-47.66666666666667,commnet,saudi,1042,1042,8,california
34.0,0.0,0.7902869757174393,690,-54.0,commnet,saudi,1042,1042,9,california
34.0,0.0,0.9955849889624724,522,-54.0,commnet,saudi,1042,1042,10,california
28.0,0.1666666666666666,1.0,466,-44.66666666666667,commnet,saudi,1042,1042,11,california
34.0,0.0,0.9977924944812362,597,-54.0,commnet,saudi,1042,1042,12,california
28.0,0.1666666666666666,1.0,677,-44.66666666666667,commnet,saudi,1042,1042,13,california
28.0,0.1666666666666666,1.0,713,-44.66666666666667,commnet,saudi,1042,1042,14,california
31.0,0.1666666666666666,1.0,707,-47.66666666666667,commnet,saudi,1042,2042,0,california
25.0,0.3333333333333333,1.0,517,-38.33333333333334,commnet,saudi,1042,2042,1,california
28.0,0.1666666666666666,1.0,680,-44.66666666666667,commnet,saudi,1042,2042,2,california
28.0,0.1666666666666666,1.0,684,-44.66666666666667,commnet,saudi,1042,2042,3,california
28.0,0.1666666666666666,1.0,698,-44.66666666666667,commnet,saudi,1042,2042,4,california
31.0,0.1666666666666666,0.8719646799116998,689,-47.66666666666667,commnet,saudi,1042,2042,5,california
22.0,0.5,1.0,360,-32.0,commnet,saudi,1042,2042,6,california
28.0,0.1666666666666666,1.0,683,-44.66666666666667,commnet,saudi,1042,2042,7,california
34.0,0.0,1.0,578,-54.0,commnet,saudi,1042,2042,8,california
31.0,0.1666666666666666,0.8454746136865342,732,-47.66666666666667,commnet,saudi,1042,2042,9,california
34.0,0.0,1.0,606,-54.0,commnet,saudi,1042,2042,10,california
28.0,0.1666666666666666,1.0,713,-44.66666666666667,commnet,saudi,1042,2042,11,california
31.0,0.1666666666666666,1.0,707,-47.66666666666667,commnet,saudi,1042,2042,12,california
31.0,0.1666666666666666,0.9315673289183224,623,-47.66666666666667,commnet,saudi,1042,2042,13,california
22.0,0.5,1.0,360,-32.0,commnet,saudi,1042,2042,14,california
34.0,0.0,0.8609271523178808,683,-54.0,commnet,saudi,1042,3042,0,california
34.0,0.0,0.7350993377483444,723,-54.0,commnet,saudi,1042,3042,1,california
28.0,0.1666666666666666,1.0,681,-44.66666666666667,commnet,saudi,1042,3042,2,california
